infra_id,college_id,classrooms,labs,smart_classrooms,library_books,hostel_capacity,internet_speed_mbps,sports_complex,canteen,medical_center,solar_power
INF09275,COL1855,6,1,3,2257,55,327,No,Yes,No,No
INF09276,COL1856,97,15,17,25926,1265,390,No,Yes,No,No
INF09277,COL1856,101,16,26,27126,1280,404,No,Yes,No,Yes
INF09278,COL1856,105,16,36,28135,1311,448,No,Yes,No,No
INF09279,COL1856,101,16,47,30438,1324,490,No,Yes,No,Yes
INF09280,COL1856,105,16,53,30038,1396,443,No,Yes,No,No
INF09281,COL1857,15,2,3,4900,196,270,No,Yes,No,No
INF09282,COL1857,15,2,5,5087,199,281,No,Yes,No,No
INF09283,COL1857,15,2,6,5389,198,307,No,Yes,No,No
INF09284,COL1857,17,2,7,5206,209,327,No,Yes,No,No
INF09285,COL1857,16,2,12,5527,214,336,No,Yes,No,Yes
INF09286,COL1858,12,2,2,5002,183,450,No,Yes,No,No
INF09287,COL1858,12,2,4,5253,188,473,No,Yes,No,No
INF09288,COL1858,12,2,5,5444,186,517,No,Yes,No,No
INF09289,COL1858,13,2,6,5464,191,534,No,Yes,No,Yes
INF09290,COL1858,13,2,7,6069,195,595,No,Yes,No,No
INF09291,COL1859,67,34,5,16067,0,390,No,Yes,Yes,No
INF09292,COL1859,69,35,10,16803,0,419,No,Yes,Yes,No
INF09293,COL1859,71,36,18,17193,0,443,No,Yes,Yes,No
INF09294,COL1859,70,36,21,18946,0,430,No,Yes,Yes,No
INF09295,COL1859,70,36,45,17443,0,457,No,Yes,Yes,No
INF09296,COL1860,101,10,18,23578,0,330,Yes,Yes,No,No
INF09297,COL1860,104,10,27,24534,0,360,Yes,Yes,No,No
INF09298,COL1860,107,11,44,25295,0,379,Yes,Yes,No,No
INF09299,COL1860,106,10,55,27516,0,412,Yes,Yes,No,No
INF09300,COL1860,106,11,68,25838,0,407,Yes,Yes,No,No
INF09301,COL1861,31,14,6,7430,0,270,No,Yes,No,No
INF09302,COL1861,32,14,10,7628,0,287,No,Yes,No,No
INF09303,COL1861,33,15,15,8072,0,304,No,Yes,No,No
INF09304,COL1861,33,15,16,8154,0,305,No,Yes,No,No
INF09305,COL1861,33,15,14,9012,0,305,No,Yes,No,Yes
INF09306,COL1862,102,9,8,18294,0,270,No,Yes,No,No
INF09307,COL1862,104,9,16,18847,0,289,No,Yes,No,No
INF09308,COL1862,105,9,24,19292,0,324,No,Yes,No,No
INF09309,COL1862,111,10,34,20848,0,309,No,Yes,No,Yes
INF09310,COL1862,114,10,58,20507,0,346,No,Yes,No,Yes
INF09311,COL1863,23,4,4,5459,173,330,No,No,No,No
INF09312,COL1863,24,4,7,5687,175,353,No,No,No,Yes
INF09313,COL1863,25,4,8,6093,181,375,No,No,No,No
INF09314,COL1863,24,4,13,6176,173,414,No,No,No,No
INF09315,COL1863,24,4,13,6023,184,451,No,No,No,Yes
INF09316,COL1864,16,2,3,5919,263,270,Yes,Yes,Yes,No
INF09317,COL1864,16,2,4,6180,266,296,Yes,Yes,Yes,Yes
INF09318,COL1864,17,2,6,6455,265,308,Yes,Yes,Yes,Yes
INF09319,COL1864,17,2,9,6475,274,339,Yes,Yes,Yes,No
INF09320,COL1864,17,2,8,6809,272,313,Yes,Yes,Yes,Yes
INF09321,COL1865,75,13,14,21391,0,330,Yes,Yes,No,No
INF09322,COL1865,78,13,24,22184,0,349,Yes,Yes,No,No
INF09323,COL1865,80,14,26,23225,0,351,Yes,Yes,No,No
INF09324,COL1865,78,14,45,25014,0,363,Yes,Yes,No,No
INF09325,COL1865,84,15,46,25500,0,451,Yes,Yes,No,No
INF09326,COL1866,100,10,8,29773,0,150,Yes,No,Yes,No
INF09327,COL1866,103,10,16,30491,0,164,Yes,No,Yes,No
INF09328,COL1866,104,10,30,31869,0,171,Yes,No,Yes,No
INF09329,COL1866,111,11,30,33184,0,165,Yes,No,Yes,No
INF09330,COL1866,111,11,47,36299,0,174,Yes,No,Yes,No
INF09331,COL1867,8,1,1,2838,152,210,No,Yes,No,No
INF09332,COL1867,8,1,3,2926,156,229,No,Yes,No,No
INF09333,COL1867,9,1,4,3051,157,239,No,Yes,No,No
INF09334,COL1867,8,1,5,3313,157,261,No,Yes,No,Yes
INF09335,COL1867,8,1,5,3316,161,274,No,Yes,No,No
INF09336,COL1868,44,7,4,14805,416,390,No,Yes,No,No
INF09337,COL1868,45,7,8,15621,426,413,No,Yes,No,Yes
INF09338,COL1868,45,7,16,15459,433,462,No,Yes,No,No
INF09339,COL1868,46,7,19,16088,445,498,No,Yes,No,Yes
INF09340,COL1868,46,7,26,16386,456,486,No,Yes,No,Yes
INF09341,COL1869,28,2,2,11062,416,390,No,Yes,Yes,No
INF09342,COL1869,28,2,6,11721,419,429,No,Yes,Yes,No
INF09343,COL1869,30,2,7,11771,418,466,No,Yes,Yes,Yes
INF09344,COL1869,30,2,12,12313,416,451,No,Yes,Yes,No
INF09345,COL1869,29,2,18,12287,454,527,No,Yes,Yes,No
INF09346,COL1870,30,3,5,7547,448,330,No,Yes,Yes,Yes
INF09347,COL1870,30,3,9,7787,449,352,No,Yes,Yes,No
INF09348,COL1870,31,3,10,8011,465,367,No,Yes,Yes,No
INF09349,COL1870,34,3,18,8516,470,381,No,Yes,Yes,No
INF09350,COL1870,32,3,17,8763,486,448,No,Yes,Yes,No
INF09351,COL1871,10,4,2,3187,169,390,No,Yes,No,No
INF09352,COL1871,10,4,3,3300,170,408,No,Yes,No,No
INF09353,COL1871,11,4,4,3396,169,461,No,Yes,No,No
INF09354,COL1871,11,4,5,3398,171,491,No,Yes,No,Yes
INF09355,COL1871,11,5,8,3644,172,460,No,Yes,No,Yes
INF09356,COL1872,6,1,1,2350,72,330,No,Yes,No,No
INF09357,COL1872,6,1,2,2455,73,354,No,Yes,No,No
INF09358,COL1872,6,1,2,2450,76,363,No,Yes,No,Yes
INF09359,COL1872,7,1,3,2763,77,402,No,Yes,No,Yes
INF09360,COL1872,7,1,5,2792,76,405,No,Yes,No,No
INF09361,COL1873,26,3,5,4479,0,210,Yes,No,Yes,No
INF09362,COL1873,27,3,8,4712,0,224,Yes,No,Yes,Yes
INF09363,COL1873,28,3,11,4677,0,234,Yes,No,Yes,Yes
INF09364,COL1873,28,3,15,5157,0,250,Yes,No,Yes,No
INF09365,COL1873,29,3,14,5150,0,238,Yes,No,Yes,No
INF09366,COL1874,10,2,1,5062,156,390,No,Yes,No,No
INF09367,COL1874,10,2,1,5301,158,422,No,Yes,No,No
INF09368,COL1874,10,2,3,5498,158,458,No,Yes,No,Yes
INF09369,COL1874,11,2,4,5433,162,452,No,Yes,No,Yes
INF09370,COL1874,11,2,5,5549,165,459,No,Yes,No,No
INF09371,COL1875,6,1,1,2558,50,330,No,Yes,Yes,No
INF09372,COL1875,6,1,2,2668,50,361,No,Yes,Yes,No
INF09373,COL1875,6,1,2,2714,51,360,No,Yes,Yes,No
INF09374,COL1875,7,1,3,2772,53,402,No,Yes,Yes,Yes
INF09375,COL1875,7,1,3,2833,55,398,No,Yes,Yes,Yes
INF09376,COL1876,111,17,9,24868,957,270,Yes,Yes,No,No
INF09377,COL1876,114,17,22,25662,982,295,Yes,Yes,No,Yes
INF09378,COL1876,117,18,33,26103,1000,287,Yes,Yes,No,No
INF09379,COL1876,122,19,32,28533,993,326,Yes,Yes,No,Yes
INF09380,COL1876,122,19,52,30785,1030,317,Yes,Yes,No,Yes
INF09381,COL1877,24,4,4,6496,279,390,No,Yes,No,No
INF09382,COL1877,24,4,7,6711,282,413,No,Yes,No,No
INF09383,COL1877,26,4,12,6807,292,465,No,Yes,No,No
INF09384,COL1877,26,4,14,7488,302,471,No,Yes,No,Yes
INF09385,COL1877,27,5,17,7484,293,541,No,Yes,No,No
INF09386,COL1878,34,19,6,6481,226,270,Yes,Yes,No,Yes
INF09387,COL1878,35,20,9,6745,227,279,Yes,Yes,No,Yes
INF09388,COL1878,35,19,14,6994,238,289,Yes,Yes,No,Yes
INF09389,COL1878,36,20,15,7360,246,334,Yes,Yes,No,Yes
INF09390,COL1878,39,22,22,7433,241,367,Yes,Yes,No,No
INF09391,COL1879,6,1,1,1834,0,150,No,Yes,No,No
INF09392,COL1879,6,1,2,1892,0,156,No,Yes,No,Yes
INF09393,COL1879,6,1,2,1937,0,162,No,Yes,No,No
INF09394,COL1879,7,1,3,1952,0,165,No,Yes,No,Yes
INF09395,COL1879,7,1,3,2078,0,168,No,Yes,No,Yes
INF09396,COL1880,7,1,1,1763,50,450,No,Yes,No,No
INF09397,COL1880,7,1,2,1829,50,477,No,Yes,No,No
INF09398,COL1880,7,1,2,1908,51,495,No,Yes,No,No
INF09399,COL1880,7,1,3,1943,54,530,No,Yes,No,No
INF09400,COL1880,7,1,5,2183,55,566,No,Yes,No,No
INF09401,COL1881,6,3,1,1721,56,210,Yes,No,No,No
INF09402,COL1881,6,3,2,1798,57,221,Yes,No,No,No
INF09403,COL1881,6,3,2,1822,58,238,Yes,No,No,No
INF09404,COL1881,6,3,3,1874,60,263,Yes,No,No,No
INF09405,COL1881,7,3,4,2103,60,279,Yes,No,No,Yes
INF09406,COL1882,25,4,4,9457,355,450,Yes,Yes,No,Yes
INF09407,COL1882,25,4,6,9747,364,481,Yes,Yes,No,Yes
INF09408,COL1882,26,4,12,10102,361,531,Yes,Yes,No,No
INF09409,COL1882,28,4,11,10973,372,579,Yes,Yes,No,Yes
INF09410,COL1882,28,4,18,11312,392,573,Yes,Yes,No,Yes
INF09411,COL1883,118,21,21,29605,0,150,Yes,Yes,Yes,Yes
INF09412,COL1883,120,21,33,31008,0,165,Yes,Yes,Yes,No
INF09413,COL1883,121,22,50,31814,0,163,Yes,Yes,Yes,Yes
INF09414,COL1883,125,22,49,33746,0,184,Yes,Yes,Yes,Yes
INF09415,COL1883,134,24,66,35096,0,204,Yes,Yes,Yes,No
INF09416,COL1884,146,17,26,35197,0,270,No,Yes,No,No
INF09417,COL1884,148,17,38,36220,0,279,No,Yes,No,No
INF09418,COL1884,151,18,52,38671,0,286,No,Yes,No,No
INF09419,COL1884,157,18,57,40436,0,333,No,Yes,No,Yes
INF09420,COL1884,155,18,90,43176,0,307,No,Yes,No,No
INF09421,COL1885,12,6,1,4172,0,270,Yes,Yes,Yes,Yes
INF09422,COL1885,12,6,2,4341,0,278,Yes,Yes,Yes,No
INF09423,COL1885,13,6,4,4372,0,306,Yes,Yes,Yes,Yes
INF09424,COL1885,13,7,5,4892,0,313,Yes,Yes,Yes,Yes
INF09425,COL1885,13,6,5,4984,0,375,Yes,Yes,Yes,Yes
INF09426,COL1886,15,5,3,5439,0,210,No,Yes,Yes,No
INF09427,COL1886,15,5,4,5644,0,229,No,Yes,Yes,No
INF09428,COL1886,16,5,6,5867,0,235,No,Yes,Yes,No
INF09429,COL1886,16,5,8,6212,0,253,No,Yes,Yes,Yes
INF09430,COL1886,17,6,12,6449,0,256,No,Yes,Yes,No
INF09431,COL1887,93,9,17,27873,0,270,Yes,Yes,No,Yes
INF09432,COL1887,95,9,24,29132,0,294,Yes,Yes,No,Yes
INF09433,COL1887,97,9,40,30699,0,303,Yes,Yes,No,Yes
INF09434,COL1887,103,10,56,29911,0,318,Yes,Yes,No,Yes
INF09435,COL1887,104,10,64,31882,0,306,Yes,Yes,No,No
INF09436,COL1888,178,29,14,41840,0,330,No,Yes,Yes,No
INF09437,COL1888,183,30,28,44090,0,342,No,Yes,Yes,Yes
INF09438,COL1888,190,31,47,45522,0,384,No,Yes,Yes,No
INF09439,COL1888,187,30,85,45784,0,407,No,Yes,Yes,Yes
INF09440,COL1888,187,30,81,46179,0,448,No,Yes,Yes,Yes
INF09441,COL1889,7,4,1,2501,0,270,Yes,No,Yes,No
INF09442,COL1889,7,4,2,2649,0,285,Yes,No,Yes,Yes
INF09443,COL1889,7,4,3,2673,0,298,Yes,No,Yes,No
INF09444,COL1889,8,4,4,2692,0,350,Yes,No,Yes,Yes
INF09445,COL1889,8,4,4,2800,0,365,Yes,No,Yes,No
INF09446,COL1890,14,6,3,4390,275,150,No,Yes,No,No
INF09447,COL1890,14,6,4,4501,277,156,No,Yes,No,Yes
INF09448,COL1890,15,6,6,4772,288,174,No,Yes,No,No
INF09449,COL1890,15,7,9,4709,284,165,No,Yes,No,Yes
INF09450,COL1890,16,7,9,5178,300,172,No,Yes,No,No
INF09451,COL1891,28,16,5,8068,0,270,No,Yes,Yes,No
INF09452,COL1891,28,16,8,8493,0,290,No,Yes,Yes,No
INF09453,COL1891,29,17,11,8660,0,293,No,Yes,Yes,No
INF09454,COL1891,31,18,16,8640,0,317,No,Yes,Yes,No
INF09455,COL1891,31,18,17,9988,0,332,No,Yes,Yes,No
INF09456,COL1892,103,43,8,24272,960,330,Yes,No,No,No
INF09457,COL1892,106,44,20,25537,988,352,Yes,No,No,No
INF09458,COL1892,106,44,34,26826,1001,359,Yes,No,No,Yes
INF09459,COL1892,113,47,35,26070,970,377,Yes,No,No,No
INF09460,COL1892,116,48,55,26416,993,436,Yes,No,No,Yes
INF09461,COL1893,6,3,1,4020,69,330,No,Yes,No,No
INF09462,COL1893,6,3,2,4165,70,362,No,Yes,No,Yes
INF09463,COL1893,6,3,2,4198,70,370,No,Yes,No,Yes
INF09464,COL1893,6,3,2,4625,72,393,No,Yes,No,No
INF09465,COL1893,6,3,4,4588,72,438,No,Yes,No,Yes
INF09466,COL1894,13,2,2,5194,173,450,No,Yes,No,No
INF09467,COL1894,13,2,4,5364,177,484,No,Yes,No,No
INF09468,COL1894,14,2,5,5497,179,490,No,Yes,No,Yes
INF09469,COL1894,14,2,8,5814,181,549,No,Yes,No,Yes
INF09470,COL1894,15,2,7,6186,173,619,No,Yes,No,Yes
INF09471,COL1895,165,32,13,36518,0,390,Yes,Yes,No,Yes
INF09472,COL1895,170,33,32,37951,0,423,Yes,Yes,No,No
INF09473,COL1895,171,33,38,38291,0,446,Yes,Yes,No,Yes
INF09474,COL1895,179,35,52,41351,0,468,Yes,Yes,No,Yes
INF09475,COL1895,185,36,92,44583,0,499,Yes,Yes,No,No
INF09476,COL1896,45,25,8,12218,601,330,Yes,Yes,No,Yes
INF09477,COL1896,46,26,11,12900,604,352,Yes,Yes,No,No
INF09478,COL1896,46,26,20,13247,608,382,Yes,Yes,No,Yes
INF09479,COL1896,48,27,21,13679,638,369,Yes,Yes,No,Yes
INF09480,COL1896,48,26,30,13250,640,376,Yes,Yes,No,No
INF09481,COL1897,69,9,12,13616,994,270,No,Yes,No,No
INF09482,COL1897,70,9,17,14230,1009,294,No,Yes,No,No
INF09483,COL1897,71,9,32,14587,1002,302,No,Yes,No,No
INF09484,COL1897,74,10,36,15047,1039,319,No,Yes,No,No
INF09485,COL1897,78,10,57,15578,1070,367,No,Yes,No,Yes
INF09486,COL1898,12,2,1,5037,155,210,Yes,Yes,Yes,No
INF09487,COL1898,12,2,2,5323,157,216,Yes,Yes,Yes,No
INF09488,COL1898,13,2,3,5516,163,232,Yes,Yes,Yes,No
INF09489,COL1898,13,2,4,5381,168,269,Yes,Yes,Yes,No
INF09490,COL1898,13,2,6,5616,170,292,Yes,Yes,Yes,Yes
INF09491,COL1899,27,4,5,7797,0,270,No,Yes,No,No
INF09492,COL1899,28,4,8,8034,0,292,No,Yes,No,No
INF09493,COL1899,29,4,12,8376,0,296,No,Yes,No,No
INF09494,COL1899,29,4,17,8285,0,336,No,Yes,No,No
INF09495,COL1899,30,5,13,9582,0,372,No,Yes,No,No
INF09496,COL1900,67,10,12,18491,0,90,No,Yes,Yes,No
INF09497,COL1900,69,10,18,18996,0,96,No,Yes,Yes,No
INF09498,COL1900,69,10,22,19827,0,103,No,Yes,Yes,Yes
INF09499,COL1900,74,11,31,21239,0,115,No,Yes,Yes,No
INF09500,COL1900,71,11,52,21258,0,114,No,Yes,Yes,No
INF09501,COL1901,58,5,10,10894,0,330,Yes,Yes,No,Yes
INF09502,COL1901,60,5,16,11485,0,358,Yes,Yes,No,No
INF09503,COL1901,60,5,25,12023,0,351,Yes,Yes,No,No
INF09504,COL1901,63,5,30,12277,0,421,Yes,Yes,No,No
INF09505,COL1901,67,6,33,13241,0,426,Yes,Yes,No,Yes
INF09506,COL1902,75,10,6,23085,0,270,Yes,Yes,No,No
INF09507,COL1902,78,10,16,24325,0,284,Yes,Yes,No,No
INF09508,COL1902,80,11,28,25491,0,302,Yes,Yes,No,No
INF09509,COL1902,80,11,24,24510,0,298,Yes,Yes,No,Yes
INF09510,COL1902,82,11,41,27830,0,348,Yes,Yes,No,Yes
INF09511,COL1903,102,41,18,27260,1654,330,Yes,Yes,Yes,Yes
INF09512,COL1903,105,42,30,27824,1659,343,Yes,Yes,Yes,No
INF09513,COL1903,106,43,41,28484,1688,394,Yes,Yes,Yes,Yes
INF09514,COL1903,110,44,53,29956,1799,392,Yes,Yes,Yes,No
INF09515,COL1903,106,43,50,32974,1744,458,Yes,Yes,Yes,No
INF09516,COL1904,43,19,8,9872,0,150,No,Yes,Yes,No
INF09517,COL1904,45,20,13,10284,0,158,No,Yes,Yes,Yes
INF09518,COL1904,46,20,21,10760,0,174,No,Yes,Yes,Yes
INF09519,COL1904,45,20,22,10883,0,193,No,Yes,Yes,Yes
INF09520,COL1904,45,20,32,12236,0,199,No,Yes,Yes,No
INF09521,COL1905,31,13,2,7741,463,450,No,Yes,No,No
INF09522,COL1905,32,13,5,8082,470,466,No,Yes,No,No
INF09523,COL1905,33,14,10,8064,476,538,No,Yes,No,No
INF09524,COL1905,32,13,16,8376,498,521,No,Yes,No,Yes
INF09525,COL1905,36,15,21,8773,501,514,No,Yes,No,No
INF09526,COL1906,17,6,3,5012,312,270,No,Yes,No,No
INF09527,COL1906,17,6,4,5184,320,290,No,Yes,No,Yes
INF09528,COL1906,18,6,8,5531,317,319,No,Yes,No,Yes
INF09529,COL1906,18,6,10,5508,316,323,No,Yes,No,No
INF09530,COL1906,18,6,12,5843,316,362,No,Yes,No,No
INF09531,COL1907,81,42,6,20802,619,330,No,Yes,No,No
INF09532,COL1907,83,43,12,21945,631,362,No,Yes,No,No
INF09533,COL1907,84,43,20,22642,651,390,No,Yes,No,Yes
INF09534,COL1907,89,46,31,22836,649,379,No,Yes,No,Yes
INF09535,COL1907,85,44,45,25125,656,438,No,Yes,No,Yes
INF09536,COL1908,117,21,9,23815,1243,390,Yes,Yes,No,No
INF09537,COL1908,120,22,24,24304,1273,408,Yes,Yes,No,No
INF09538,COL1908,122,22,28,24980,1278,427,Yes,Yes,No,Yes
INF09539,COL1908,129,23,62,27718,1344,494,Yes,Yes,No,Yes
INF09540,COL1908,127,23,80,26520,1261,454,Yes,Yes,No,Yes
INF09541,COL1909,35,4,3,12256,0,270,Yes,Yes,No,No
INF09542,COL1909,36,4,6,12888,0,297,Yes,Yes,No,No
INF09543,COL1909,37,4,12,12762,0,287,Yes,Yes,No,Yes
INF09544,COL1909,37,4,10,13520,0,302,Yes,Yes,No,No
INF09545,COL1909,37,4,22,14020,0,372,Yes,Yes,No,No
INF09546,COL1910,62,9,11,19283,576,390,Yes,Yes,No,No
INF09547,COL1910,64,9,18,19901,585,420,Yes,Yes,No,No
INF09548,COL1910,65,9,20,21401,594,419,Yes,Yes,No,No
INF09549,COL1910,69,10,39,21454,615,475,Yes,Yes,No,No
INF09550,COL1910,65,9,36,22524,578,453,Yes,Yes,No,Yes
INF09551,COL1911,16,2,3,6076,138,270,Yes,Yes,Yes,No
INF09552,COL1911,17,2,4,6303,140,284,Yes,Yes,Yes,No
INF09553,COL1911,17,2,5,6473,140,300,Yes,Yes,Yes,No
INF09554,COL1911,17,2,10,7128,146,333,Yes,Yes,Yes,No
INF09555,COL1911,17,2,12,7048,143,340,Yes,Yes,Yes,Yes
INF09556,COL1912,34,6,6,11079,0,390,No,Yes,No,No
INF09557,COL1912,35,6,11,11360,0,426,No,Yes,No,No
INF09558,COL1912,35,6,14,12159,0,431,No,Yes,No,No
INF09559,COL1912,36,6,21,11838,0,467,No,Yes,No,No
INF09560,COL1912,35,6,15,13234,0,449,No,Yes,No,Yes
INF09561,COL1913,133,14,24,38021,821,390,Yes,Yes,Yes,No
INF09562,COL1913,135,14,41,39940,842,413,Yes,Yes,Yes,No
INF09563,COL1913,137,14,46,42119,828,433,Yes,Yes,Yes,Yes
INF09564,COL1913,137,14,52,42021,825,431,Yes,Yes,Yes,Yes
INF09565,COL1913,151,16,74,43726,896,500,Yes,Yes,Yes,Yes
INF09566,COL1914,7,1,1,2180,101,270,No,Yes,No,No
INF09567,COL1914,7,1,2,2301,104,281,No,Yes,No,Yes
INF09568,COL1914,8,1,3,2365,104,289,No,Yes,No,Yes
INF09569,COL1914,8,1,4,2360,107,322,No,Yes,No,No
INF09570,COL1914,8,1,4,2528,109,327,No,Yes,No,Yes
INF09571,COL1915,26,10,5,6370,0,390,No,No,No,No
INF09572,COL1915,27,10,8,6722,0,426,No,No,No,No
INF09573,COL1915,28,11,11,6718,0,465,No,No,No,Yes
INF09574,COL1915,27,10,13,7477,0,467,No,No,No,Yes
INF09575,COL1915,27,11,13,7579,0,475,No,No,No,Yes
INF09576,COL1916,65,30,5,13292,919,330,Yes,Yes,No,No
INF09577,COL1916,67,31,10,13723,926,362,Yes,Yes,No,Yes
INF09578,COL1916,68,31,22,13895,922,358,Yes,Yes,No,Yes
INF09579,COL1916,68,31,23,14334,956,400,Yes,Yes,No,Yes
INF09580,COL1916,69,32,39,14770,991,373,Yes,Yes,No,No
INF09581,COL1917,52,5,9,11741,884,330,No,Yes,No,No
INF09582,COL1917,54,5,14,12015,898,361,No,Yes,No,No
INF09583,COL1917,55,5,25,12358,901,355,No,Yes,No,Yes
INF09584,COL1917,54,5,28,12751,912,403,No,Yes,No,Yes
INF09585,COL1917,56,5,39,13851,961,449,No,Yes,No,No
INF09586,COL1918,6,3,1,1500,0,210,Yes,Yes,No,No
INF09587,COL1918,6,3,2,1582,0,221,Yes,Yes,No,No
INF09588,COL1918,6,3,2,1671,0,230,Yes,Yes,No,No
INF09589,COL1918,6,3,3,1696,0,247,Yes,Yes,No,No
INF09590,COL1918,7,3,5,1785,0,283,Yes,Yes,No,Yes
INF09591,COL1919,113,15,20,32815,1660,330,No,Yes,No,No
INF09592,COL1919,116,15,31,33852,1687,361,No,Yes,No,No
INF09593,COL1919,121,16,41,34913,1674,352,No,Yes,No,No
INF09594,COL1919,121,16,44,34967,1744,423,No,Yes,No,No
INF09595,COL1919,130,17,81,37626,1685,391,No,Yes,No,Yes
INF09596,COL1920,27,16,5,9632,0,330,Yes,Yes,Yes,Yes
INF09597,COL1920,28,16,9,9844,0,346,Yes,Yes,Yes,No
INF09598,COL1920,28,17,11,10593,0,374,Yes,Yes,Yes,No
INF09599,COL1920,30,18,17,10517,0,369,Yes,Yes,Yes,Yes
INF09600,COL1920,31,18,20,11553,0,417,Yes,Yes,Yes,Yes
INF09601,COL1921,74,10,13,18066,1210,150,Yes,Yes,Yes,No
INF09602,COL1921,76,10,19,19033,1227,155,Yes,Yes,Yes,No
INF09603,COL1921,76,10,25,18902,1249,167,Yes,Yes,Yes,Yes
INF09604,COL1921,79,11,35,20987,1242,176,Yes,Yes,Yes,No
INF09605,COL1921,82,11,43,21670,1343,193,Yes,Yes,Yes,Yes
INF09606,COL1922,77,40,14,18354,1066,210,Yes,Yes,No,No
INF09607,COL1922,79,41,19,18733,1069,218,Yes,Yes,No,Yes
INF09608,COL1922,79,41,35,20341,1126,232,Yes,Yes,No,Yes
INF09609,COL1922,83,43,32,20836,1119,229,Yes,Yes,No,No
INF09610,COL1922,87,45,50,20277,1147,242,Yes,Yes,No,Yes
INF09611,COL1923,15,6,3,4040,0,210,Yes,Yes,No,Yes
INF09612,COL1923,16,6,5,4248,0,223,Yes,Yes,No,No
INF09613,COL1923,16,6,6,4417,0,236,Yes,Yes,No,Yes
INF09614,COL1923,17,7,8,4364,0,261,Yes,Yes,No,Yes
INF09615,COL1923,17,7,8,4569,0,266,Yes,Yes,No,Yes
INF09616,COL1924,12,5,2,3952,143,270,No,Yes,No,No
INF09617,COL1924,12,5,3,4156,146,286,No,Yes,No,No
INF09618,COL1924,12,5,5,4398,148,291,No,Yes,No,Yes
INF09619,COL1924,13,5,5,4645,148,309,No,Yes,No,No
INF09620,COL1924,13,6,6,4769,145,328,No,Yes,No,No
INF09621,COL1925,31,5,2,11338,225,270,No,Yes,No,No
INF09622,COL1925,31,5,4,11960,228,288,No,Yes,No,No
INF09623,COL1925,32,5,11,12652,236,312,No,Yes,No,No
INF09624,COL1925,32,5,12,12755,230,348,No,Yes,No,Yes
INF09625,COL1925,36,6,18,13061,232,328,No,Yes,No,Yes
INF09626,COL1926,6,1,1,1500,0,150,No,Yes,No,No
INF09627,COL1926,6,1,2,1569,0,156,No,Yes,No,No
INF09628,COL1926,6,1,2,1574,0,176,No,Yes,No,No
INF09629,COL1926,7,1,4,1634,0,171,No,Yes,No,Yes
INF09630,COL1926,7,1,4,1757,0,190,No,Yes,No,Yes
INF09631,COL1927,14,8,1,6144,129,390,No,Yes,No,No
INF09632,COL1927,14,8,2,6455,132,418,No,Yes,No,No
INF09633,COL1927,15,9,5,6828,136,448,No,Yes,No,Yes
INF09634,COL1927,15,8,5,6794,130,482,No,Yes,No,Yes
INF09635,COL1927,15,9,5,6675,135,500,No,Yes,No,Yes
INF09636,COL1928,11,5,1,4913,160,150,Yes,Yes,No,No
INF09637,COL1928,11,5,2,5102,163,157,Yes,Yes,No,No
INF09638,COL1928,12,5,3,5247,162,167,Yes,Yes,No,No
INF09639,COL1928,12,5,4,5408,164,182,Yes,Yes,No,No
INF09640,COL1928,12,6,6,5548,160,191,Yes,Yes,No,Yes
INF09641,COL1929,29,4,5,6009,347,210,Yes,Yes,No,No
INF09642,COL1929,29,4,7,6201,356,226,Yes,Yes,No,Yes
INF09643,COL1929,31,4,11,6692,357,241,Yes,Yes,No,Yes
INF09644,COL1929,31,4,14,6812,359,247,Yes,Yes,No,Yes
INF09645,COL1929,33,5,15,7108,373,241,Yes,Yes,No,Yes
INF09646,COL1930,71,8,13,14900,1116,270,No,No,Yes,No
INF09647,COL1930,72,8,19,15380,1128,280,No,No,Yes,No
INF09648,COL1930,74,8,30,16255,1157,319,No,No,Yes,Yes
INF09649,COL1930,76,9,37,16421,1194,304,No,No,Yes,Yes
INF09650,COL1930,79,9,51,17547,1169,350,No,No,Yes,Yes
INF09651,COL1931,18,9,1,5246,142,390,Yes,Yes,No,No
INF09652,COL1931,18,9,3,5514,144,411,Yes,Yes,No,No
INF09653,COL1931,19,10,4,5558,143,417,Yes,Yes,No,Yes
INF09654,COL1931,19,10,8,5913,151,451,Yes,Yes,No,No
INF09655,COL1931,19,10,10,5841,146,444,Yes,Yes,No,Yes
INF09656,COL1932,34,18,6,9902,0,270,No,Yes,Yes,No
INF09657,COL1932,35,19,10,10120,0,296,No,Yes,Yes,No
INF09658,COL1932,37,19,13,10592,0,317,No,Yes,Yes,No
INF09659,COL1932,38,20,14,10911,0,305,No,Yes,Yes,Yes
INF09660,COL1932,36,19,20,11590,0,341,No,Yes,Yes,Yes
INF09661,COL1933,45,20,8,10665,0,210,No,No,No,No
INF09662,COL1933,46,21,11,11004,0,218,No,No,No,No
INF09663,COL1933,46,21,20,11866,0,242,No,No,No,No
INF09664,COL1933,47,21,19,12116,0,236,No,No,No,No
INF09665,COL1933,52,23,36,12855,0,253,No,No,No,Yes
INF09666,COL1934,6,1,1,2304,0,90,No,Yes,Yes,No
INF09667,COL1934,6,1,2,2428,0,96,No,Yes,Yes,No
INF09668,COL1934,6,1,3,2499,0,102,No,Yes,Yes,No
INF09669,COL1934,6,1,3,2558,0,115,No,Yes,Yes,No
INF09670,COL1934,7,1,4,2818,0,112,No,Yes,Yes,Yes
