research_id,college_id,department,publications,citations,patents,funded_projects,research_funding,international_collaborations
RES04174,COL0718,Electronics & Telecommunication,0,0,0,0,0,1
RES04175,COL1532,Computer Science,0,0,1,2,1163000,0
RES04176,COL1201,Pharmaceutical Chemistry,14,74,10,5,6397000,1
RES04177,COL1035,Mathematics,32,198,5,14,8232000,1
RES04178,COL0808,Computer Science,5,27,5,3,8604000,1
RES04179,COL1617,English,5,24,1,4,3147000,0
RES04180,COL1574,Commerce,48,404,1,5,15677000,2
RES04181,COL0470,Economics,8,36,3,7,16503000,3
RES04182,COL1548,Economics,32,254,2,6,6385000,3
RES04183,COL0165,Computer Science,4,26,5,5,4629000,2
RES04184,COL1689,Mathematics,3,10,1,4,5175000,2
RES04185,COL0647,English,3,18,1,2,7224000,2
RES04186,COL0720,Computer Science,1,9,2,3,9423000,3
RES04187,COL1277,Computer Science,1,7,0,0,0,3
RES04188,COL1662,Pharmaceutics,43,400,2,6,10168000,2
RES04189,COL0336,Constitutional Law,3,16,0,0,0,0
RES04190,COL0503,Physics,0,0,0,0,0,1
RES04191,COL0149,English,2,14,1,5,12718000,4
RES04192,COL0705,Pharmaceutics,0,0,1,0,174000,2
RES04193,COL0704,Information Technology,1,7,5,5,11120000,2
RES04194,COL0959,Chemistry,17,82,3,4,7550000,2
RES04195,COL1647,Accountancy,33,144,3,11,20158000,1
RES04196,COL0346,Mechanical Engineering,0,0,4,1,4170000,1
RES04197,COL1128,Information Technology,2,12,5,4,3296000,5
RES04198,COL1508,Finance,1,8,1,1,1449000,0
RES04199,COL0306,Commerce,1,7,1,1,1973000,1
RES04200,COL1821,Electronics & Telecommunication,148,788,4,12,23705000,1
RES04201,COL1754,Business Administration,1,5,1,1,1367000,3
RES04202,COL0248,Physics,4,18,0,2,3640000,2
RES04203,COL1489,Economics,0,0,0,1,1957000,1
RES04204,COL1742,Commerce,7,53,7,5,7542000,1
RES04205,COL0628,Electrical Engineering,57,344,9,7,16156000,2
RES04206,COL0029,English,0,0,0,0,0,1
RES04207,COL1924,Pharmaceutics,1,4,3,0,619000,1
RES04208,COL1155,Plant Pathology,2,5,0,1,309000,0
RES04209,COL1312,Business Administration,4,16,2,4,6229000,0
RES04210,COL0418,Electrical Engineering,1,6,1,0,168000,3
RES04211,COL0479,Physics,1,6,1,1,2228000,2
RES04212,COL0559,Pediatrics,1,7,3,2,5046000,4
RES04213,COL0021,Electrical Engineering,12,69,3,3,4097000,0
RES04214,COL1423,Physics,1,6,1,2,5120000,1
RES04215,COL0262,Urban Planning,23,221,4,6,23192000,1
RES04216,COL0453,Constitutional Law,43,198,1,13,37208000,1
RES04217,COL1577,Civil Engineering,2,9,2,1,1246000,1
RES04218,COL1094,Business Administration,28,167,4,8,4370000,1
RES04219,COL0317,Physiology,11,58,0,2,3125000,1
RES04220,COL1111,Banking & Finance,1,3,0,1,1117000,1
RES04221,COL1876,Mathematics,13,106,3,9,25782000,1
RES04222,COL0523,Business Administration,1,6,1,0,241000,1
RES04223,COL1216,Mathematics,2,13,0,2,1428000,1
RES04224,COL0191,Electronics & Telecommunication,5,33,7,3,6309000,2
RES04225,COL0500,Computer Engineering,22,121,3,1,1407000,0
RES04226,COL1553,Mechanical Engineering,1,3,0,1,1525000,3
RES04227,COL1471,Human Resources,0,0,0,1,1176000,1
RES04228,COL1313,Chemistry,1,5,1,0,164000,1
RES04229,COL0452,Commerce,69,283,4,7,5523000,1
RES04230,COL0553,Medicine,2,3,2,0,296000,2
RES04231,COL0144,Marketing,2,9,0,3,7607000,0
RES04232,COL0294,Civil Engineering,1,2,0,1,708000,0
RES04233,COL0935,Computer Science,4,38,1,1,1252000,0
RES04234,COL0374,Civil Engineering,2,9,4,2,4267000,0
RES04235,COL0280,Information Technology,5,32,5,3,3044000,2
RES04236,COL0584,Finance,1,6,1,2,1383000,1
RES04237,COL0041,Computer Science,0,0,0,0,0,3
RES04238,COL0430,Information Technology,2,16,7,2,6997000,3
RES04239,COL1039,Mechanical Engineering,1,6,2,0,430000,0
RES04240,COL0450,Zoology,0,0,1,0,297000,1
RES04241,COL0054,Community Health Nursing,3,22,0,3,7000000,0
RES04242,COL1705,Physics,0,0,0,1,2031000,2
RES04243,COL1191,Medical Surgical Nursing,1,5,3,3,3216000,0
RES04244,COL0309,Criminal Law,24,207,0,2,1587000,0
RES04245,COL1074,Computer Science,3,17,2,3,2756000,0
RES04246,COL1222,Mathematics,23,203,1,6,6339000,2
RES04247,COL0043,Computer Engineering,1,6,2,0,205000,3
RES04248,COL1726,Human Resources,4,11,0,3,4312000,0
RES04249,COL1605,Architectural Design,0,0,2,1,2074000,1
RES04250,COL0068,Accountancy,6,47,5,10,36478000,2
RES04251,COL0515,Pharmaceutics,2,11,3,2,2284000,2
RES04252,COL0370,Physics,0,0,1,0,139000,0
RES04253,COL0072,Banking & Finance,12,79,1,8,9897000,0
RES04254,COL0791,Pharmacognosy,2,15,1,2,5444000,2
RES04255,COL0762,English,11,79,3,4,4056000,1
RES04256,COL1891,Electrical Engineering,14,102,6,3,5920000,2
RES04257,COL1355,Pharmacology,1,7,0,0,0,2
RES04258,COL0475,English,0,0,0,0,0,2
RES04259,COL0717,Chemistry,1,7,0,0,0,2
RES04260,COL1811,Mathematics,3,19,3,2,5059000,2
RES04261,COL0664,Computer Engineering,1,5,5,1,3582000,3
RES04262,COL0557,Urban Planning,71,267,7,7,10954000,1
RES04263,COL1945,Surgery,4,23,1,2,2016000,3
RES04264,COL0376,Finance,1,7,0,1,2295000,1
RES04265,COL1737,Computer Science,9,74,4,3,10163000,0
RES04266,COL1141,Information Technology,2,13,1,3,4463000,1
RES04267,COL0117,English,11,90,2,8,16246000,0
RES04268,COL1287,Mechanical Engineering,0,0,2,0,373000,0
RES04269,COL0310,Mechanical Engineering,0,0,1,1,653000,1
RES04270,COL1523,Economics,3,31,0,2,4950000,3
RES04271,COL0198,Computer Science,9,53,7,4,5765000,1
RES04272,COL1586,Educational Administration,45,271,4,7,7142000,4
RES04273,COL1440,Economics,1,6,0,0,0,2
RES04274,COL0325,Mathematics,6,25,3,4,11132000,0
RES04275,COL0898,Human Resources,1,6,0,0,0,1
RES04276,COL0954,Electronics & Telecommunication,1,4,5,3,4951000,2
RES04277,COL1165,Civil Engineering,1,5,0,0,0,1
RES04278,COL1513,Economics,2,16,1,2,1656000,1
RES04279,COL0282,Accountancy,3,19,1,6,2767000,2
RES04280,COL0927,Pharmacology,18,177,4,5,7675000,2
RES04281,COL1873,Mathematics,25,189,3,6,5517000,0
RES04282,COL1779,Electrical Engineering,63,245,5,4,8475000,3
RES04283,COL1788,Information Technology,2,20,4,0,962000,3
RES04284,COL0696,Computer Engineering,18,96,7,5,6832000,2
RES04285,COL0734,Chemistry,0,0,0,0,0,0
RES04286,COL1014,Electronics & Telecommunication,31,252,4,12,44122000,3
RES04287,COL1775,Economics,1,5,1,1,1394000,0
RES04288,COL0865,Economics,8,44,1,4,6380000,1
RES04289,COL0604,Mechanical Engineering,22,187,4,7,15931000,2
RES04290,COL0739,Mechanical Engineering,1,8,2,1,2421000,3
RES04291,COL1969,Chemistry,1,10,3,1,1213000,0
RES04292,COL0012,Accountancy,10,78,3,0,857000,3
RES04293,COL1875,Curriculum & Pedagogy,9,66,3,2,3350000,0
RES04294,COL1774,Physics,2,9,1,2,6478000,1
RES04295,COL1506,Electrical Engineering,0,0,1,0,139000,0
RES04296,COL0036,Accountancy,1,3,0,0,0,0
RES04297,COL0299,Computer Engineering,0,0,0,0,0,3
RES04298,COL0157,English,0,0,0,1,783000,1
RES04299,COL1422,Curriculum & Pedagogy,2,20,1,1,1922000,2
RES04300,COL1717,Medical Surgical Nursing,7,41,3,3,11305000,1
RES04301,COL1834,Business Administration,5,37,1,2,3279000,2
RES04302,COL1060,Marathi,11,93,0,2,7950000,3
RES04303,COL0463,Electrical Engineering,7,49,1,3,9232000,2
RES04304,COL0004,Educational Psychology,2,7,2,1,997000,0
RES04305,COL0592,Chemistry,1,9,1,1,3189000,0
RES04306,COL1534,Accountancy,38,277,1,7,16081000,1
RES04307,COL0726,Chemistry,1,3,4,0,355000,1
RES04308,COL1568,Pharmaceutical Chemistry,1,8,0,0,0,1
RES04309,COL1131,Physics,1,6,0,2,4933000,1
RES04310,COL1900,Physics,0,0,1,2,2302000,0
RES04311,COL1161,Mathematics,39,350,0,7,19224000,2
RES04312,COL1157,Accountancy,1,4,1,2,2152000,0
RES04313,COL0288,Economics,3,21,3,3,7854000,3
RES04314,COL0182,Mathematics,12,66,0,3,4001000,2
RES04315,COL1977,Computer Science,0,0,4,2,6342000,3
RES04316,COL0026,Economics,1,2,1,0,68000,0
RES04317,COL1009,Physics,7,41,1,3,7166000,3
RES04318,COL0144,Human Resources,5,32,0,3,1942000,1
RES04319,COL0808,Mathematics,0,0,0,0,0,3
RES04320,COL1716,Criminal Law,0,0,0,1,1374000,0
RES04321,COL1277,Economics,0,0,0,0,0,0
RES04322,COL0191,Information Technology,1,6,2,1,857000,2
RES04323,COL0881,Electrical Engineering,2,20,3,1,3243000,1
RES04324,COL0427,Information Technology,2,21,4,0,668000,3
RES04325,COL1098,Electronics & Telecommunication,18,167,3,4,10851000,2
RES04326,COL1322,Civil Law,0,0,0,1,1836000,2
RES04327,COL1910,Economics,27,257,6,6,14934000,0
RES04328,COL0189,Anatomy,3,14,3,2,1872000,1
RES04329,COL1927,Pharmacology,0,0,1,0,279000,3
RES04330,COL0255,Banking & Finance,4,12,2,7,5087000,1
RES04331,COL0772,Electronics & Telecommunication,25,108,7,1,3562000,2
RES04332,COL0987,Operations Management,1,5,0,1,442000,0
RES04333,COL1964,Plant Pathology,10,61,4,4,10486000,1
RES04334,COL0534,English,1,4,4,4,3838000,0
RES04335,COL1063,Mechanical Engineering,34,182,6,10,9402000,1
RES04336,COL0336,Corporate Law,0,0,3,1,2531000,0
RES04337,COL0917,Electrical Engineering,15,88,7,4,2242000,3
RES04338,COL1367,Marathi,20,115,2,9,25640000,3
RES04339,COL1895,Commerce,11,76,1,5,4230000,1
RES04340,COL1168,Computer Science,44,171,7,7,8255000,0
RES04341,COL0961,Mathematics,2,14,0,1,2101000,2
RES04342,COL0099,Mathematics,0,0,0,0,0,2
RES04343,COL0487,Civil Engineering,2,10,2,0,238000,2
RES04344,COL0815,Chemistry,3,16,0,1,1956000,2
RES04345,COL1358,Economics,1,7,1,1,2400000,0
RES04346,COL1699,Physics,9,59,1,9,6549000,0
RES04347,COL0194,Chemistry,0,0,0,2,3316000,1
RES04348,COL1147,Accountancy,0,0,1,2,2887000,0
RES04349,COL0846,Computer Engineering,5,28,4,3,4557000,3
RES04350,COL0980,Marathi,22,85,2,4,6909000,0
RES04351,COL1736,Finance,1,10,1,1,2499000,2
RES04352,COL0319,Physics,1,9,1,1,3194000,2
RES04353,COL0552,Economics,0,0,0,0,0,2
RES04354,COL0016,Marketing,0,0,0,0,0,1
RES04355,COL0149,Physics,10,39,3,4,6557000,3
RES04356,COL1211,Mathematics,1,4,2,1,2806000,3
RES04357,COL1911,Finance,1,5,0,2,4716000,0
RES04358,COL0643,Computer Science,1,6,4,2,4028000,1
RES04359,COL0457,English,1,11,0,1,3699000,1
RES04360,COL0697,Economics,1,10,1,2,3044000,1
RES04361,COL0545,Mathematics,1,7,0,1,1242000,2
RES04362,COL1563,Computer Engineering,29,157,2,5,10657000,0
RES04363,COL0218,Human Resources,1,5,0,2,4105000,0
RES04364,COL1210,English,0,0,0,0,0,2
RES04365,COL1254,Commerce,0,0,0,1,1419000,1
RES04366,COL0986,Marathi,7,48,1,4,6502000,0
RES04367,COL1336,Pharmacognosy,38,254,4,8,4330000,3
RES04368,COL1637,Marketing,0,0,1,0,54000,1
RES04369,COL0136,Mechanical Engineering,1,8,2,2,7653000,2
RES04370,COL1699,Economics,1,6,1,2,5400000,2
RES04371,COL0051,Mathematics,36,145,6,8,7264000,1
RES04372,COL0465,Computer Science,18,106,3,10,14360000,2
RES04373,COL0438,Mechanical Engineering,2,7,2,3,2041000,1
RES04374,COL1498,Mechanical Engineering,1,4,1,0,53000,0
RES04375,COL0209,Banking & Finance,4,34,2,1,2519000,2
RES04376,COL1941,Information Technology,11,48,5,4,6297000,1
RES04377,COL0328,Computer Engineering,71,718,9,8,15175000,2
RES04378,COL1103,Mathematics,2,15,5,1,3831000,1
RES04379,COL1616,Information Technology,1,7,0,0,0,3
RES04380,COL1356,Mathematics,2,11,0,0,0,0
RES04381,COL1910,Marathi,52,377,5,15,19504000,2
RES04382,COL1828,Physics,1,3,1,5,9807000,2
RES04383,COL1724,Mechanical Engineering,0,0,1,2,6306000,2
RES04384,COL0110,Computer Science,3,26,7,4,10121000,3
RES04385,COL1896,Electronics & Telecommunication,4,23,2,2,919000,2
RES04386,COL0115,Civil Engineering,0,0,0,0,0,1
RES04387,COL1540,Political Science,4,33,2,2,3561000,0
RES04388,COL0845,Commerce,5,28,0,4,7822000,2
RES04389,COL1491,Mathematics,2,16,0,1,632000,2
RES04390,COL0780,Computer Science,1,6,0,1,357000,1
RES04391,COL0932,Electrical Engineering,40,174,3,8,4041000,1
RES04392,COL1746,Electronics & Telecommunication,22,103,7,3,3402000,1
RES04393,COL1652,English,3,19,2,2,2239000,3
RES04394,COL1036,Sociology,0,0,1,1,3224000,2
RES04395,COL1845,Information Technology,0,0,2,1,2166000,1
RES04396,COL0181,Chemistry,2,14,2,1,1620000,1
RES04397,COL1654,Zoology,50,396,0,5,14814000,2
RES04398,COL1327,Marathi,1,8,0,0,0,1
RES04399,COL1723,History,6,32,2,2,5175000,0
RES04400,COL1507,Constitutional Law,0,0,1,0,112000,0
RES04401,COL1083,Information Technology,1,7,1,1,3235000,2
RES04402,COL0722,Economics,1,5,3,4,3211000,0
RES04403,COL0752,Computer Science,1,9,0,1,2724000,0
RES04404,COL0180,Marathi,4,25,0,2,3622000,2
RES04405,COL0983,Mathematics,0,0,0,1,395000,0
RES04406,COL0506,Electronics & Telecommunication,4,22,4,5,5704000,4
RES04407,COL0857,Marathi,0,0,0,0,0,2
RES04408,COL1540,Sociology,1,8,0,0,0,0
RES04409,COL1296,Mechanical Engineering,17,69,3,7,14412000,1
RES04410,COL1831,Physics,8,68,1,3,2937000,2
RES04411,COL0200,Mechanical Engineering,0,0,1,2,5921000,3
RES04412,COL0416,Civil Engineering,21,118,0,1,404000,0
RES04413,COL1233,Computer Engineering,0,0,0,0,0,1
RES04414,COL0813,English,6,46,2,5,11027000,2
RES04415,COL0527,Physics,0,0,1,0,71000,3
RES04416,COL0599,Civil Engineering,0,0,0,0,0,2
RES04417,COL0914,Electrical Engineering,0,0,3,0,476000,2
RES04418,COL0238,Electrical Engineering,1,6,0,1,1222000,2
RES04419,COL1563,Electrical Engineering,41,290,8,3,9539000,1
RES04420,COL0301,Physiology,6,56,0,1,1939000,3
RES04421,COL0207,Electrical Engineering,1,6,3,1,2915000,4
RES04422,COL0051,English,0,0,0,1,1196000,0
RES04423,COL1619,Pharmaceutical Chemistry,7,62,0,2,921000,1
RES04424,COL1027,English,5,41,0,3,8862000,1
RES04425,COL0087,Computer Science,0,0,0,3,8295000,1
RES04426,COL1698,Marathi,1,5,0,0,0,1
RES04427,COL1405,Mechanical Engineering,32,249,5,7,5903000,3
RES04428,COL1704,Computer Science,6,30,3,4,2893000,0
RES04429,COL0328,Electrical Engineering,9,83,7,2,8454000,1
RES04430,COL1216,Commerce,27,180,1,6,7694000,2
RES04431,COL0553,Pathology,19,71,4,4,3273000,1
RES04432,COL0516,Criminal Law,1,7,0,0,0,2
RES04433,COL1290,Civil Engineering,8,64,5,9,28194000,1
RES04434,COL0894,Commerce,1,6,0,1,1096000,1
RES04435,COL1860,English,3,17,4,3,9387000,3
RES04436,COL0810,Chemistry,1,8,1,2,5758000,2
RES04437,COL1172,Educational Administration,1,10,1,1,3596000,2
RES04438,COL1888,Commerce,3,19,0,4,6347000,2
RES04439,COL0932,Electronics & Telecommunication,1,5,0,1,795000,1
RES04440,COL0062,Economics,3,21,3,1,949000,3
RES04441,COL1228,Educational Psychology,4,37,3,3,10772000,3
RES04442,COL1357,Economics,1,11,0,1,1612000,2
RES04443,COL0763,Botany,17,126,0,6,16968000,3
RES04444,COL0279,English,6,37,2,5,4869000,0
RES04445,COL0361,Computer Engineering,44,388,8,8,26281000,4
RES04446,COL1321,Mathematics,3,26,2,3,5554000,0
RES04447,COL1363,Civil Engineering,1,4,0,1,1150000,0
RES04448,COL1565,Pharmacology,1,6,0,0,0,2
RES04449,COL0051,Commerce,1,6,1,0,150000,0
RES04450,COL1769,Obstetrics & Gynaecological Nursing,0,0,0,3,7190000,3
RES04451,COL0657,Pharmaceutics,3,25,5,4,6100000,1
RES04452,COL1456,Mechanical Engineering,14,96,5,5,12249000,3
RES04453,COL0025,English,1,4,0,1,2259000,1
RES04454,COL0704,Civil Engineering,1,4,0,1,1849000,2
RES04455,COL0098,Banking & Finance,14,96,2,7,8654000,1
RES04456,COL1132,Child Health Nursing,11,85,3,4,6727000,1
RES04457,COL0985,Chemistry,1,7,2,0,218000,3
RES04458,COL0192,Civil Engineering,12,66,5,3,4323000,3
RES04459,COL1099,Mechanical Engineering,1,8,2,2,6812000,3
RES04460,COL1713,Commerce,4,36,1,1,2804000,2
RES04461,COL0811,Banking & Finance,29,151,4,7,8567000,3
RES04462,COL1679,Computer Science,0,0,0,1,735000,0
RES04463,COL1938,English,0,0,1,0,121000,0
RES04464,COL0348,Economics,3,8,2,9,8415000,0
RES04465,COL0500,Electrical Engineering,0,0,0,0,0,0
RES04466,COL1752,Educational Psychology,1,7,0,1,2961000,1
RES04467,COL0847,Accountancy,1,4,0,0,0,0
RES04468,COL0375,Chemistry,20,149,1,6,4352000,1
RES04469,COL1859,Computer Engineering,92,775,5,14,18612000,5
RES04470,COL0693,Mechanical Engineering,0,0,4,0,283000,1
RES04471,COL0129,Electrical Engineering,1,3,1,0,201000,0
RES04472,COL1873,Physics,1,6,0,1,680000,2
RES04473,COL1453,Mechanical Engineering,0,0,2,0,514000,1
RES04474,COL1060,English,25,196,2,2,2839000,3
RES04475,COL1284,Computer Science,1,5,2,0,415000,2
RES04476,COL1003,Economics,1,4,0,1,1627000,1
RES04477,COL0204,Electronics & Telecommunication,1,5,2,1,1557000,2
RES04478,COL1715,Physiology,103,974,1,6,17473000,2
RES04479,COL1303,Economics,1,5,1,0,299000,0
RES04480,COL0685,Mechanical Engineering,5,30,1,2,3953000,0
RES04481,COL1051,Architectural Design,2,10,0,0,0,2
RES04482,COL1331,Building Construction & Materials,26,155,4,5,6325000,0
RES04483,COL1048,Electrical Engineering,0,0,1,1,911000,1
RES04484,COL0418,Civil Engineering,12,99,1,9,23611000,2
RES04485,COL0709,Educational Administration,10,45,1,6,6363000,0
RES04486,COL0078,Botany,2,4,1,1,1139000,1
RES04487,COL1576,Economics,11,111,1,2,5692000,0
RES04488,COL0470,English,0,0,0,0,0,1
RES04489,COL1392,Chemistry,37,296,9,9,6487000,0
RES04490,COL1260,Physics,23,128,3,5,7479000,1
RES04491,COL1221,Physics,12,78,2,8,13187000,3
RES04492,COL1072,Pharmaceutical Chemistry,0,0,0,0,0,1
RES04493,COL0910,Civil Law,1,5,3,4,6389000,1
RES04494,COL1240,Chemistry,0,0,0,1,1693000,2
RES04495,COL1160,English,21,182,0,4,11424000,1
RES04496,COL0843,English,0,0,0,0,0,0
RES04497,COL0455,Business Administration,0,0,0,1,2689000,2
RES04498,COL0896,Mathematics,9,26,0,4,5889000,0
RES04499,COL1003,English,6,28,0,1,456000,2
RES04500,COL1216,Economics,87,714,5,10,32212000,2
RES04501,COL0628,Electronics & Telecommunication,3,23,0,3,2129000,0
RES04502,COL0942,Botany,1,7,1,1,781000,1
RES04503,COL0038,Economics,0,0,0,0,0,2
RES04504,COL0550,Mechanical Engineering,33,151,8,10,26640000,2
RES04505,COL1168,Physics,0,0,2,3,6194000,2
RES04506,COL0188,Mathematics,1,5,1,6,5554000,2
RES04507,COL0942,Mathematics,1,11,4,1,3815000,3
RES04508,COL1237,Marathi,0,0,0,0,0,1
RES04509,COL1120,Mechanical Engineering,2,10,2,1,877000,2
RES04510,COL1111,Economics,6,20,1,2,2920000,0
RES04511,COL1643,Pharmaceutical Chemistry,5,31,6,3,10488000,2
RES04512,COL0597,Chemistry,1,5,2,1,1857000,2
RES04513,COL1786,Mechanical Engineering,6,33,2,1,2144000,2
RES04514,COL0224,Pharmacognosy,0,0,0,0,0,1
RES04515,COL0389,Computer Science,8,40,5,6,3227000,1
RES04516,COL0577,Computer Engineering,0,0,3,2,3546000,1
RES04517,COL0366,Commerce,5,47,0,1,684000,2
RES04518,COL0810,English,13,84,0,5,5423000,3
RES04519,COL0131,Civil Engineering,0,0,0,1,2569000,0
RES04520,COL1269,Information Technology,39,253,5,6,16616000,3
RES04521,COL0596,Commerce,0,0,0,0,0,0
RES04522,COL0137,Chemistry,4,32,2,2,3961000,1
RES04523,COL1315,Marathi,12,115,3,7,16090000,2
RES04524,COL0815,Mathematics,11,100,3,6,6715000,3
RES04525,COL1963,Physics,1,7,1,5,8757000,4
RES04526,COL0300,Mechanical Engineering,2,17,4,2,7287000,1
RES04527,COL0807,Marathi,1,5,1,0,60000,3
RES04528,COL0773,Economics,2,10,1,2,2999000,1
RES04529,COL1103,Marathi,36,237,1,8,7382000,2
RES04530,COL0297,Operations Management,0,0,0,3,5475000,3
RES04531,COL1982,Electronics & Telecommunication,1,4,4,0,715000,2
RES04532,COL0615,Banking & Finance,2,6,0,4,3130000,0
RES04533,COL0533,Civil Engineering,8,35,1,8,2792000,2
RES04534,COL0821,Economics,11,93,3,9,14680000,2
RES04535,COL0044,Marathi,6,18,0,2,3925000,1
RES04536,COL1785,Information Technology,5,18,4,2,4424000,1
RES04537,COL0388,Zoology,14,68,2,3,4343000,1
RES04538,COL0901,Educational Administration,1,3,0,3,4221000,1
RES04539,COL0879,Commerce,4,37,2,1,2542000,0
RES04540,COL1943,Electrical Engineering,9,45,0,3,6176000,0
RES04541,COL0030,Civil Engineering,0,0,0,0,0,1
RES04542,COL1982,Computer Engineering,19,104,3,2,6533000,1
RES04543,COL1324,Physics,0,0,0,0,0,3
RES04544,COL0374,Electrical Engineering,28,111,2,11,23007000,1
RES04545,COL0976,Electrical Engineering,0,0,0,0,0,2
RES04546,COL1384,Computer Science,18,137,3,6,15863000,1
RES04547,COL1326,Mathematics,3,21,3,2,5301000,2
RES04548,COL1400,Computer Science,7,20,5,2,2311000,1
RES04549,COL0116,Botany,5,34,0,2,1132000,3
RES04550,COL1152,Commerce,8,55,4,6,7499000,1
RES04551,COL0849,Mechanical Engineering,1,4,0,0,0,2
RES04552,COL1924,Pharmacology,1,9,0,1,1990000,0
RES04553,COL0904,Economics,16,84,3,7,10006000,0
RES04554,COL0904,Computer Science,0,0,1,0,64000,2
RES04555,COL0545,Economics,14,100,0,1,2919000,1
RES04556,COL0214,Banking & Finance,3,24,2,4,7337000,1
RES04557,COL1731,Economics,12,32,0,7,8793000,0
RES04558,COL1967,Physics,34,232,0,14,24417000,1
RES04559,COL1958,Civil Engineering,16,131,8,6,18601000,1
RES04560,COL0051,Physics,1,4,0,1,1212000,1
RES04561,COL0903,Pharmacology,6,38,0,2,4273000,2
RES04562,COL1121,Obstetrics & Gynaecological Nursing,3,15,2,2,3595000,0
RES04563,COL1905,Electrical Engineering,27,244,11,5,14855000,2
RES04564,COL1906,Mechanical Engineering,0,0,1,0,124000,1
RES04565,COL1124,Marathi,0,0,1,1,3111000,0
RES04566,COL0154,Accountancy,1,8,0,2,4803000,1
RES04567,COL1991,Civil Engineering,1,5,1,1,528000,2
RES04568,COL0497,Electrical Engineering,8,47,12,6,12219000,1
RES04569,COL0506,Civil Engineering,34,195,5,8,21828000,2
RES04570,COL0352,Agronomy,1,9,2,5,3356000,2
RES04571,COL0835,Economics,1,6,1,1,2020000,0
RES04572,COL1052,Pharmacognosy,1,7,0,5,6778000,2
RES04573,COL1190,Civil Engineering,12,82,2,10,15865000,0
RES04574,COL0259,Constitutional Law,16,110,4,6,8231000,2
RES04575,COL1041,Pharmacology,0,0,1,1,1465000,2
RES04576,COL0666,Chemistry,1,9,3,1,2672000,2
RES04577,COL0042,Business Analytics,1,4,0,0,0,3
RES04578,COL1693,Marathi,15,79,1,7,13428000,1
RES04579,COL0435,Mechanical Engineering,4,37,1,4,3231000,2
RES04580,COL1183,Civil Engineering,1,7,1,0,193000,1
RES04581,COL1680,Accountancy,1,5,1,2,2419000,0
RES04582,COL1549,Civil Engineering,16,106,0,5,4667000,3
RES04583,COL0937,Civil Engineering,1,7,2,1,2730000,2
RES04584,COL1956,Pharmacology,0,0,0,0,0,3
RES04585,COL0239,Physics,1,4,0,0,0,1
RES04586,COL1136,Chemistry,3,10,5,2,5502000,1
RES04587,COL1782,Marathi,1,7,0,5,9803000,0
RES04588,COL0105,Community Health Nursing,7,68,0,2,3251000,0
RES04589,COL0333,Economics,0,0,0,0,0,0
RES04590,COL1054,Electronics & Telecommunication,27,220,11,4,11337000,3
RES04591,COL1306,Computer Science,25,204,5,9,6960000,1
RES04592,COL1154,Computer Science,0,0,3,0,603000,0
RES04593,COL1430,Constitutional Law,4,13,2,3,4960000,0
RES04594,COL0040,Computer Engineering,22,119,4,10,15944000,0
RES04595,COL0656,Architectural Design,11,57,0,1,791000,2
RES04596,COL0773,Computer Science,2,7,1,1,2030000,1
RES04597,COL0938,Chemistry,4,26,1,2,5425000,2
RES04598,COL1350,Civil Engineering,20,89,3,7,6390000,1
RES04599,COL1940,Computer Engineering,47,398,9,8,10297000,2
