placement_id,college_id,student_id,branch,graduation_year,company,package_lpa,internship_company,internship_stipend,placement_status,job_role,location
PLC023576,COL1112,STU055846,ME,2027,HCLTech,6.2,Kotak Mahindra Bank,18000,Placed,IT Analyst,Bengaluru
PLC023577,COL0302,STU015841,BCom (Banking & Insurance),2027,,,,,Not Placed,,
PLC023578,COL0721,STU036163,MCom,2027,HDFC Bank,7.5,,,Placed,Relationship Manager,Noida
PLC023579,COL0692,STU034543,MA,2027,ITC Limited,12.5,,,Placed,Sales Executive,Gurugram
PLC023580,COL1391,STU070601,MSc,2027,ITC Limited,5.1,,,Placed,Sales Executive,Chennai
PLC023581,COL1350,STU068034,BE Civil Engineering,2027,Google,26.1,LTIMindtree,20500,Placed,Cloud Engineer,Hyderabad
PLC023582,COL1595,STU080218,MA,2027,Kotak Mahindra Bank,6.3,Qualcomm,40000,Placed,Financial Analyst,Gurugram
PLC023583,COL0470,STU024116,MCom,2027,Deloitte,5.4,,,Placed,Audit Associate,Bengaluru
PLC023584,COL1223,STU061215,MSc,2027,HDFC Life,9.7,Salesforce,65000,Placed,Business Analyst,Bengaluru
PLC023585,COL0454,STU023021,BA Economics,2027,ITC Limited,14.9,,,Placed,Sales Executive,Mumbai
PLC023586,COL0616,STU030766,M.Pharm,2027,,,,,Not Eligible,,
PLC023587,COL1510,STU076582,BSc Mathematics,2027,,,NVIDIA,61500,Not Eligible,,
PLC023588,COL1395,STU070856,LLM,2027,,,,,Not Placed,,
PLC023589,COL0650,STU032690,BA,2027,,,Teleperformance,8000,Not Placed,,
PLC023590,COL0159,STU008389,BSc Physics,2027,,,,,Not Placed,,
PLC023591,COL0250,STU013076,MCom,2027,,,,,Not Placed,,
PLC023592,COL0378,STU019603,BE Electronics & Telecommunication,2027,Infosys,7.7,Wipro,18000,Placed,IT Analyst,Mumbai
PLC023593,COL0660,STU033060,BSc,2027,,,,,Not Placed,,
PLC023594,COL0230,STU012201,MCom,2027,,,Oracle,89500,Not Placed,,
PLC023595,COL1575,STU079222,BE Electrical Engineering,2027,,,Google,75000,Not Placed,,
PLC023596,COL0489,STU024914,MCom,2027,Tech Mahindra,6.4,,,Placed,Associate Software Engineer,Chennai
PLC023597,COL0740,STU037061,BA,2027,EY,6.4,Qualcomm,82000,Placed,Business Analyst,Chennai
PLC023598,COL1860,STU092777,MCom,2027,,,,,Not Placed,,
PLC023599,COL1821,STU090747,BE Electrical Engineering,2027,Amazon,24.9,Mphasis,24000,Placed,Machine Learning Engineer,Pune
PLC023600,COL1401,STU071156,ME,2027,,,Byju's,7500,Not Eligible,,
PLC023601,COL0541,STU027606,MCom,2027,PwC,14.3,,,Placed,Financial Analyst,Gurugram
PLC023602,COL0561,STU028684,MCom,2027,Asian Paints,9.6,Tata Motors,15000,Placed,Management Trainee,Noida
PLC023603,COL0752,STU037512,MSc,2027,Zensar Technologies,7.0,KPMG,17500,Placed,IT Analyst,Bengaluru
PLC023604,COL0310,STU016232,BE Electrical Engineering,2027,,,Sun Pharmaceutical,18000,Not Placed,,
PLC023605,COL1903,STU095148,ME,2027,,,TCS,17000,Not Placed,,
PLC023606,COL1075,STU053538,MD,2027,Fortis Healthcare,7.4,NVIDIA,67500,Placed,Clinical Associate,Mumbai
PLC023607,COL1577,STU079371,Diploma in Electrical Engineering,2027,,,,,Not Eligible,,
PLC023608,COL0163,STU008471,ME,2027,TCS,4.1,,,Placed,Associate Software Engineer,Hyderabad
PLC023609,COL1407,STU071674,MCom,2027,,,,,Not Placed,,
PLC023610,COL0568,STU028795,MA,2027,,,,,Not Placed,,
PLC023611,COL0865,STU043514,BSc,2027,Genpact,3.7,,,Placed,Operations Executive,Kolhapur
PLC023612,COL0863,STU043362,MSc,2027,,,HDFC Bank,22000,Not Eligible,,
PLC023613,COL1565,STU078871,M.Pharm,2027,Fortis Healthcare,3.4,,,Placed,Staff Nurse,Nagpur
PLC023614,COL0615,STU030729,MCom,2027,,,,,Not Placed,,
PLC023615,COL1271,STU063417,MS,2027,Fortis Healthcare,6.0,,,Placed,Staff Nurse,Amravati
PLC023616,COL1052,STU052504,B.Pharm,2027,,,ICICI Bank,19000,Not Placed,,
PLC023617,COL0038,STU002129,BA Economics,2027,,,,,Not Placed,,
PLC023618,COL1941,STU097140,ME,2027,Larsen & Toubro,7.1,,,Placed,Site Engineer,Mumbai
PLC023619,COL1386,STU070286,D.Pharm,2027,,,Lupin,15000,Not Placed,,
PLC023620,COL0540,STU027527,MCom,2027,,,Sun Pharmaceutical,14000,Not Eligible,,
PLC023621,COL1909,STU095573,BA,2027,,,,,Not Placed,,
PLC023622,COL1075,STU053526,MBBS,2027,Ruby Hall Clinic,5.5,,,Placed,Clinical Associate,Mumbai
PLC023623,COL0785,STU039424,MCom,2027,,,,,Not Placed,,
PLC023624,COL1860,STU092664,BCom,2027,,,Fortis Healthcare,9500,Not Placed,,
PLC023625,COL1796,STU089732,D.Ed,2027,,,,,Not Placed,,
PLC023626,COL0385,STU019795,MCom,2027,,,,,Not Eligible,,
PLC023627,COL0329,STU017218,BE Computer Engineering,2027,Amazon,16.3,,,Placed,Cloud Engineer,Noida
PLC023628,COL1767,STU087997,BCom,2027,HDFC Bank,5.1,Lupin,11500,Placed,Management Trainee,Hyderabad
PLC023629,COL0840,STU042272,MA,2027,Genpact,3.2,Cognizant,18500,Placed,Operations Executive,Mumbai
PLC023630,COL1614,STU080814,M.Pharm,2027,Dr. Reddy's Laboratories,7.2,,,Placed,Regulatory Affairs Executive,Amravati
PLC023631,COL1068,STU053203,MCom,2027,EY,7.3,,,Placed,Business Analyst,Pune
PLC023632,COL1382,STU069979,MSc,2027,Wipro BPO,3.1,Lupin,17500,Placed,Process Associate,Amravati
PLC023633,COL1616,STU080887,BE Civil Engineering,2027,NVIDIA,44.1,Genpact,10000,Placed,Machine Learning Engineer,Mumbai
PLC023634,COL0418,STU021275,ME,2027,TCS,6.7,TCS,18000,Placed,Associate Software Engineer,Gurugram
PLC023635,COL0779,STU039005,MSc,2027,Teleperformance,3.6,,,Placed,Operations Executive,Nashik
PLC023636,COL1269,STU063384,BE Electronics & Telecommunication,2027,Adobe,27.3,,,Placed,Machine Learning Engineer,Noida
PLC023637,COL1876,STU093407,MCom,2027,HDFC Life,5.0,Byju's,8500,Placed,Relationship Manager,Noida
PLC023638,COL0470,STU024012,BSc,2027,,,EY,15500,Not Placed,,
PLC023639,COL0270,STU014241,MSc,2027,,,,,Not Placed,,
PLC023640,COL1171,STU058875,Diploma in Civil Engineering,2027,Mahindra & Mahindra,6.4,Wipro BPO,10500,Placed,Site Engineer,Mumbai
PLC023641,COL1390,STU070513,ME,2027,Uber,21.8,Bharat Forge,15000,Placed,Data Scientist,Pune
PLC023642,COL1862,STU092833,MSc,2027,EY,14.8,Google,78000,Placed,Financial Analyst,Hyderabad
PLC023643,COL1706,STU085304,MD,2027,,,,,Not Placed,,
PLC023644,COL0789,STU039631,BCom (Accounting & Finance),2027,,,,,Not Placed,,
PLC023645,COL0920,STU046305,BA,2027,Axis Bank,8.2,Max Healthcare,11000,Placed,Financial Analyst,Bengaluru
PLC023646,COL1594,STU080129,ME,2027,,,,,Not Placed,,
PLC023647,COL1356,STU068413,BA,2027,,,Byju's,7500,Not Placed,,
PLC023648,COL0307,STU016149,MA,2027,,,Fortis Healthcare,13500,Not Placed,,
PLC023649,COL0255,STU013341,BCom (Banking & Insurance),2027,,,,,Not Placed,,
PLC023650,COL1654,STU082621,MSc,2027,,,Tata Motors,19500,Not Eligible,,
PLC023651,COL0081,STU004241,MSc,2027,,,,,Not Placed,,
PLC023652,COL1025,STU051451,MCom,2027,Genpact,5.3,Oracle,61500,Placed,Process Associate,Aurangabad
PLC023653,COL0417,STU021164,BE Electrical Engineering,2027,,,Mahindra & Mahindra,16500,Not Placed,,
PLC023654,COL1996,STU099852,MA,2027,,,,,Not Placed,,
PLC023655,COL1166,STU058657,ME,2027,Walmart Global Tech,12.3,,,Placed,Product Analyst,Mumbai
PLC023656,COL1491,STU075632,BSc Chemistry,2027,,,Salesforce,57000,Not Placed,,
PLC023657,COL1781,STU088802,ME,2027,TCS,6.0,,,Placed,Systems Engineer,Bengaluru
PLC023658,COL0508,STU025986,MCom,2027,,,,,Not Placed,,
PLC023659,COL1940,STU097029,BE Electrical Engineering,2027,TCS,4.2,TCS,18000,Placed,Associate Software Engineer,Chennai
PLC023660,COL0786,STU039443,Diploma in Computer Engineering,2027,HCLTech,7.4,,,Placed,Systems Engineer,Gurugram
PLC023661,COL0740,STU036992,MA,2027,,,,,Not Placed,,
PLC023662,COL1477,STU074821,MSc,2027,,,Lupin,8500,Not Placed,,
PLC023663,COL0781,STU039152,BSc,2027,,,,,Not Placed,,
PLC023664,COL0483,STU024575,BSc Physics,2027,,,,,Not Placed,,
PLC023665,COL0543,STU027641,M.Pharm,2027,,,,,Not Placed,,
PLC023666,COL0411,STU020879,MA,2027,,,,,Not Placed,,
PLC023667,COL0572,STU028896,BCom,2027,,,,,Not Eligible,,
PLC023668,COL0901,STU045356,M.Ed,2027,,,Infosys,22500,Not Placed,,
PLC023669,COL1774,STU088396,MSc,2027,,,Wipro BPO,7500,Not Placed,,
PLC023670,COL0520,STU026599,MA,2027,,,Genpact,7000,Not Placed,,
PLC023671,COL0505,STU025812,BE Electronics & Telecommunication,2027,Accenture,8.5,,,Placed,Software Trainee,Hyderabad
PLC023672,COL1946,STU097258,ME,2027,Larsen & Toubro,7.1,Glenmark Pharmaceuticals,10500,Placed,Graduate Engineer Trainee,Mumbai
PLC023673,COL1895,STU094539,MA,2027,,,Sun Pharmaceutical,13000,Not Placed,,
PLC023674,COL1367,STU069173,MCom,2027,Byju's,4.8,Ruby Hall Clinic,11000,Placed,Operations Executive,Aurangabad
PLC023675,COL0813,STU040697,MSc,2027,,,Amazon (Operations),10000,Not Placed,,
PLC023676,COL1315,STU066272,BA Marathi,2027,,,Apollo Hospitals,12500,Not Placed,,
PLC023677,COL1290,STU064415,BE Electronics & Telecommunication,2027,Google,21.7,,,Placed,Cloud Engineer,Gurugram
PLC023678,COL1404,STU071374,MA,2027,Amazon (Operations),4.2,,,Placed,Process Associate,Nagpur
PLC023679,COL1677,STU083864,MSc,2027,,,Salesforce,52500,Not Placed,,
PLC023680,COL0572,STU028930,BCom (Banking & Insurance),2027,HDFC Bank,7.9,Cadila Healthcare,12000,Placed,Business Analyst,Hyderabad
PLC023681,COL0587,STU029431,BA,2027,,,,,Not Placed,,
PLC023682,COL0652,STU032856,MSc,2027,ICICI Bank,10.6,,,Placed,Financial Analyst,Hyderabad
PLC023683,COL0324,STU016821,MA,2027,,,,,Not Eligible,,
PLC023684,COL0175,STU009074,MA,2027,Reliance Industries,5.0,,,Placed,Management Trainee,Mumbai
PLC023685,COL0259,STU013434,LLB,2027,,,,,Not Placed,,
PLC023686,COL1502,STU076250,MCom,2027,,,Cummins India,19000,Not Placed,,
PLC023687,COL1557,STU078633,MMS,2027,Zensar Technologies,5.4,Amazon,71000,Placed,Associate Software Engineer,Noida
PLC023688,COL1527,STU077292,BA,2027,ITC Limited,6.7,,,Placed,Sales Executive,Gurugram
PLC023689,COL1183,STU059323,Diploma in Computer Engineering,2027,,,,,Not Placed,,
PLC023690,COL0083,STU004378,BCom,2027,,,SAP Labs,56500,Not Placed,,
PLC023691,COL0538,STU027478,BA Marathi,2027,,,HCLTech,16000,Not Placed,,
PLC023692,COL0643,STU032191,MSc,2027,,,LTIMindtree,21000,Not Placed,,
PLC023693,COL0631,STU031632,PGDM,2027,Accenture,10.6,Tata Steel,14500,Placed,Software Trainee,Pune
PLC023694,COL1248,STU062324,MCom,2027,,,Teleperformance,8500,Not Placed,,
PLC023695,COL1727,STU086105,BE Mechanical Engineering,2027,Bajaj Auto,8.5,Mahindra & Mahindra,10500,Placed,Quality Engineer,Mumbai
PLC023696,COL1091,STU054436,MCom,2027,ICICI Bank,10.0,Amazon,84000,Placed,Relationship Manager,Hyderabad
PLC023697,COL1360,STU068585,BCom,2027,,,,,Not Placed,,
PLC023698,COL0666,STU033415,MSc,2027,,,,,Not Placed,,
PLC023699,COL1367,STU069274,BA,2027,Mphasis,8.5,Ruby Hall Clinic,12000,Placed,Software Trainee,Hyderabad
PLC023700,COL1551,STU078434,PGDM,2027,KPMG,14.8,Byju's,11000,Placed,Audit Associate,Gurugram
PLC023701,COL0610,STU030556,BA,2027,Mphasis,8.0,NVIDIA,49500,Placed,Technical Consultant,Bengaluru
PLC023702,COL0299,STU015670,BE Computer Engineering,2027,Bajaj Auto,8.2,Fortis Healthcare,13500,Placed,Graduate Engineer Trainee,Nashik
PLC023703,COL0395,STU020287,MCom,2027,PwC,17.4,Dr. Reddy's Laboratories,17000,Placed,Relationship Manager,Hyderabad
PLC023704,COL0374,STU019381,ME,2027,Uber,38.2,Axis Bank,25500,Placed,Data Scientist,Hyderabad
PLC023705,COL0468,STU023905,BCom,2027,Tech Mahindra,7.0,,,Placed,IT Analyst,Gurugram
PLC023706,COL0229,STU012048,MCom,2027,Kotak Mahindra Bank,8.8,Fortis Healthcare,8500,Placed,Financial Analyst,Gurugram
PLC023707,COL0264,STU013651,MCom,2027,,,Fortis Healthcare,9000,Not Placed,,
PLC023708,COL1481,STU075002,MCom,2027,Reliance Industries,13.8,,,Placed,Sales Executive,Bengaluru
PLC023709,COL1496,STU075896,BCom,2027,,,,,Not Eligible,,
PLC023710,COL0906,STU045601,BE Civil Engineering,2027,,,Deloitte,15500,Not Placed,,
PLC023711,COL0712,STU035667,MA,2027,Amazon (Operations),3.6,TCS,21500,Placed,Content Associate,Kolhapur
PLC023712,COL0855,STU043088,BE Computer Engineering,2027,Tech Mahindra,4.7,Persistent Systems,14000,Placed,Software Trainee,Hyderabad
PLC023713,COL0471,STU024154,MSc,2027,Hindustan Unilever,16.9,,,Placed,Supply Chain Analyst,Bengaluru
PLC023714,COL0282,STU014996,BCom (Banking & Insurance),2027,Concentrix,3.9,,,Placed,Content Associate,Aurangabad
PLC023715,COL0672,STU033737,BA,2027,,,,,Not Placed,,
PLC023716,COL1948,STU097383,BE Electronics & Telecommunication,2027,Tata Motors,8.7,Bharat Forge,13500,Placed,Design Engineer,Nagpur
PLC023717,COL1125,STU056297,MA,2027,,,Infosys,14000,Not Placed,,
PLC023718,COL1437,STU072891,ME,2027,TCS,5.2,ICICI Bank,24000,Placed,Systems Engineer,Noida
PLC023719,COL1892,STU094396,ME,2027,Bajaj Auto,8.8,Cummins India,14000,Placed,Production Engineer,Mumbai
PLC023720,COL0666,STU033431,BA,2027,,,,,Not Placed,,
PLC023721,COL0708,STU035428,MA,2027,,,ICICI Bank,20500,Not Placed,,
PLC023722,COL0811,STU040639,BCom (Accounting & Finance),2027,,,LTIMindtree,20500,Not Eligible,,
PLC023723,COL1394,STU070756,BE Electronics & Telecommunication,2027,,,Cipla,15500,Not Placed,,
PLC023724,COL1742,STU086817,MCom,2027,,,,,Not Placed,,
PLC023725,COL1301,STU065082,BA,2027,Reliance Industries,13.9,,,Placed,Sales Executive,Mumbai
PLC023726,COL0925,STU046485,ME,2027,Cognizant,9.2,Wipro,18500,Placed,IT Analyst,Hyderabad
PLC023727,COL0411,STU020816,BSc,2027,,,Genpact,6000,Not Placed,,
PLC023728,COL1760,STU087661,BCom,2027,ICICI Bank,10.5,Tata Motors,11500,Placed,Financial Analyst,Hyderabad
PLC023729,COL0156,STU008281,MA,2027,Reliance Industries,13.0,,,Placed,Supply Chain Analyst,Hyderabad
PLC023730,COL0011,STU000443,MA,2027,,,SAP Labs,72000,Not Placed,,
PLC023731,COL0818,STU041028,BSc,2027,,,TCS,15000,Not Placed,,
PLC023732,COL1355,STU068269,M.Pharm,2027,,,Deloitte,21000,Not Placed,,
PLC023733,COL0139,STU007163,MCom,2027,ICICI Bank,8.1,Lupin,8500,Placed,Audit Associate,Chennai
PLC023734,COL1001,STU050204,BCom,2027,,,Sun Pharmaceutical,16500,Not Placed,,
PLC023735,COL1742,STU086912,BCom,2027,,,,,Not Eligible,,
PLC023736,COL0687,STU034344,MA,2027,HDFC Bank,8.7,,,Placed,Financial Analyst,Hyderabad
PLC023737,COL1042,STU052140,MA,2027,,,HDFC Life,27500,Not Eligible,,
PLC023738,COL0870,STU043799,MSc,2027,,,,,Not Placed,,
PLC023739,COL0033,STU001806,BE Civil Engineering,2027,Mahindra & Mahindra,9.2,,,Placed,Design Engineer,Aurangabad
PLC023740,COL1514,STU076903,MCom,2027,TCS,5.6,Cognizant,20000,Placed,Software Trainee,Mumbai
PLC023741,COL1438,STU073042,MSc,2027,,,,,Not Placed,,
PLC023742,COL0643,STU032160,MCom,2027,HDFC Bank,5.2,,,Placed,Audit Associate,Mumbai
PLC023743,COL1475,STU074737,D.Pharm,2027,Cadila Healthcare,5.2,,,Placed,Regulatory Affairs Executive,Nashik
PLC023744,COL0100,STU005267,BE Electrical Engineering,2027,Infosys,5.6,,,Placed,Associate Software Engineer,Bengaluru
PLC023745,COL1351,STU068040,MSc,2027,ITC Limited,11.7,SAP Labs,68000,Placed,Sales Executive,Chennai
PLC023746,COL0879,STU044297,BA,2027,,,,,Not Placed,,
PLC023747,COL1367,STU069278,MCom,2027,,,,,Not Eligible,,
PLC023748,COL1685,STU084160,BSc,2027,,,,,Not Placed,,
PLC023749,COL0253,STU013219,BCom (Banking & Insurance),2027,,,,,Not Placed,,
PLC023750,COL0307,STU016036,MCom,2027,,,Fortis Healthcare,11000,Not Placed,,
PLC023751,COL1960,STU097990,MA,2027,,,Intel,51500,Not Eligible,,
PLC023752,COL0121,STU006287,ME,2027,,,Byju's,9000,Not Placed,,
PLC023753,COL1822,STU090887,MSc,2027,KPMG,5.1,SAP Labs,37000,Placed,Audit Associate,Noida
PLC023754,COL1388,STU070415,MCom,2027,,,,,Not Placed,,
PLC023755,COL0508,STU026018,MCom,2027,,,,,Not Placed,,
PLC023756,COL0850,STU042777,BE Civil Engineering,2027,,,Deloitte,16500,Not Placed,,
PLC023757,COL0966,STU048190,MA,2027,,,Bharat Forge,17000,Not Placed,,
PLC023758,COL1170,STU058852,MCom,2027,,,Byju's,10000,Not Placed,,
PLC023759,COL0462,STU023467,MA,2027,Hindustan Unilever,8.4,Mphasis,21500,Placed,Brand Associate,Noida
PLC023760,COL1431,STU072665,BA English,2027,,,,,Not Placed,,
PLC023761,COL1152,STU057706,MCom,2027,,,,,Not Eligible,,
PLC023762,COL1284,STU064018,MCom,2027,,,Microsoft,44000,Not Placed,,
PLC023763,COL1524,STU077214,GNM,2027,Tata Memorial Hospital,7.5,,,Placed,Medical Officer,Nagpur
PLC023764,COL1152,STU057709,BSc,2027,Teleperformance,5.3,ABB India,10500,Placed,Process Associate,Nashik
PLC023765,COL1273,STU063502,MA,2027,,,,,Not Placed,,
PLC023766,COL0325,STU016941,MSc,2027,,,,,Not Placed,,
PLC023767,COL0224,STU011892,M.Pharm,2027,,,Walmart Global Tech,82500,Not Eligible,,
PLC023768,COL1501,STU076209,M.Arch,2027,,,,,Not Placed,,
PLC023769,COL1536,STU077684,LLB,2027,,,Sun Pharmaceutical,9000,Not Eligible,,
PLC023770,COL0188,STU009846,MSc,2027,,,Tata Memorial Hospital,13500,Not Placed,,
PLC023771,COL1622,STU081284,BSc,2027,,,,,Not Placed,,
PLC023772,COL0307,STU016025,MCom,2027,,,,,Not Placed,,
PLC023773,COL1744,STU086990,BSc,2027,,,,,Not Eligible,,
PLC023774,COL0097,STU004963,MA,2027,,,,,Not Eligible,,
PLC023775,COL0762,STU038193,BA,2027,,,Genpact,11500,Not Placed,,
PLC023776,COL1785,STU089116,ME,2027,Cummins India,11.4,Dr. Reddy's Laboratories,16500,Placed,Graduate Engineer Trainee,Nagpur
PLC023777,COL1007,STU050536,BSc Chemistry,2027,,,,,Not Placed,,
PLC023778,COL0324,STU016902,MCom,2027,,,,,Not Eligible,,
PLC023779,COL1744,STU087001,MCom,2027,Reliance Industries,6.0,Sun Pharmaceutical,15500,Placed,Supply Chain Analyst,Noida
PLC023780,COL1556,STU078615,MD,2027,Fortis Healthcare,6.7,,,Placed,Resident Doctor,Amravati
PLC023781,COL1226,STU061409,BE Mechanical Engineering,2027,Mahindra & Mahindra,9.3,Accenture,15000,Placed,Quality Engineer,Pune
PLC023782,COL1135,STU056943,BBA,2027,Asian Paints,7.0,,,Placed,Brand Associate,Bengaluru
PLC023783,COL0651,STU032815,ME,2027,Amazon,16.4,Fortis Healthcare,11000,Placed,Cloud Engineer,Noida
PLC023784,COL0176,STU009220,BCom,2027,,,Max Healthcare,8500,Not Eligible,,
PLC023785,COL0788,STU039542,BE Mechanical Engineering,2027,,,Wipro BPO,10500,Not Eligible,,
PLC023786,COL1351,STU068056,BCom,2027,,,,,Not Placed,,
PLC023787,COL0379,STU019636,BA History,2027,,,Salesforce,40000,Not Placed,,
PLC023788,COL0813,STU040746,BA,2027,Byju's,5.4,NVIDIA,82000,Placed,Customer Support Executive,Solapur
PLC023789,COL1313,STU066202,MSc,2027,,,ABB India,12500,Not Placed,,
PLC023790,COL0119,STU006117,BE Mechanical Engineering,2027,,,Ruby Hall Clinic,11500,Not Eligible,,
PLC023791,COL1827,STU091032,MCom,2027,Kotak Mahindra Bank,11.1,,,Placed,Financial Analyst,Mumbai
PLC023792,COL0726,STU036415,MSc,2027,Persistent Systems,7.2,Fortis Healthcare,9000,Placed,IT Analyst,Mumbai
PLC023793,COL0832,STU041722,BA,2027,,,Max Healthcare,8000,Not Eligible,,
PLC023794,COL0952,STU047543,MSc,2027,,,Deloitte,28000,Not Placed,,
PLC023795,COL0720,STU035928,BCom,2027,,,ABB India,14500,Not Placed,,
PLC023796,COL0304,STU015900,BCom,2027,,,Concentrix,10500,Not Placed,,
PLC023797,COL0779,STU039008,BA,2027,Deloitte,12.2,,,Placed,Relationship Manager,Chennai
PLC023798,COL1052,STU052508,M.Pharm,2027,Cadila Healthcare,6.0,Max Healthcare,9000,Placed,R&D Associate,Solapur
PLC023799,COL1544,STU077995,MCom,2027,,,,,Not Eligible,,
PLC023800,COL1513,STU076828,BA,2027,,,,,Not Placed,,
PLC023801,COL1642,STU082196,MA,2027,,,Qualcomm,65000,Not Eligible,,
PLC023802,COL0541,STU027591,MA,2027,,,,,Not Eligible,,
PLC023803,COL1348,STU067846,MSc,2027,Hindustan Unilever,9.0,Oracle,57500,Placed,Sales Executive,Hyderabad
PLC023804,COL0915,STU045990,BSc Physics,2027,,,,,Not Placed,,
PLC023805,COL1003,STU050373,MSc,2027,LTIMindtree,6.0,Cadila Healthcare,15000,Placed,Software Trainee,Hyderabad
PLC023806,COL1229,STU061507,ME,2027,Walmart Global Tech,14.3,HCLTech,24500,Placed,Cloud Engineer,Bengaluru
PLC023807,COL1968,STU098485,ME,2027,Accenture,6.4,Amazon,76500,Placed,IT Analyst,Noida
PLC023808,COL1488,STU075380,M.Sc Agriculture,2027,HDFC Bank,11.0,NVIDIA,53500,Placed,Relationship Manager,Pune
PLC023809,COL0343,STU017835,BCom,2027,,,,,Not Placed,,
PLC023810,COL1959,STU097905,MSc,2027,Amazon (Operations),5.0,Wipro BPO,9000,Placed,Customer Support Executive,Solapur
PLC023811,COL1021,STU051312,MSc,2027,Byju's,6.4,,,Placed,Operations Executive,Nashik
PLC023812,COL0587,STU029504,MSc,2027,Amazon (Operations),4.0,Thermax,16500,Placed,Content Associate,Nagpur
PLC023813,COL1126,STU056534,MSc,2027,,,Wipro BPO,9000,Not Placed,,
PLC023814,COL0624,STU031375,ME,2027,Tech Mahindra,7.6,TCS,23000,Placed,Associate Software Engineer,Noida
PLC023815,COL0664,STU033268,ME,2027,Mahindra & Mahindra,10.2,Cipla,8500,Placed,Site Engineer,Thane
PLC023816,COL0020,STU001053,MA,2027,HDFC Life,9.9,,,Placed,Management Trainee,Mumbai
PLC023817,COL0225,STU011905,BA History,2027,,,,,Not Placed,,
PLC023818,COL0919,STU046204,MSc,2027,Genpact,6.4,,,Placed,Content Associate,Kolhapur
PLC023819,COL1291,STU064512,BE Electrical Engineering,2027,NVIDIA,50.6,Capgemini,12500,Placed,Cloud Engineer,Chennai
PLC023820,COL0468,STU023942,MCom,2027,Concentrix,4.0,Fortis Healthcare,11000,Placed,Process Associate,Nagpur
PLC023821,COL1509,STU076570,ME,2027,Cognizant,7.1,Max Healthcare,11500,Placed,Software Trainee,Pune
PLC023822,COL1157,STU058002,BCom,2027,ICICI Bank,8.4,,,Placed,Management Trainee,Pune
PLC023823,COL1407,STU071632,MCom,2027,LTIMindtree,4.1,Tata Motors,12500,Placed,Associate Software Engineer,Pune
PLC023824,COL1974,STU098837,BE Electrical Engineering,2027,,,Byju's,8000,Not Placed,,
PLC023825,COL0126,STU006515,ME,2027,Google,40.7,HDFC Bank,27500,Placed,Cloud Engineer,Gurugram
PLC023826,COL0344,STU017925,MCom,2027,,,Amazon,46500,Not Placed,,
PLC023827,COL1963,STU098193,MA,2027,,,,,Not Placed,,
PLC023828,COL0919,STU046202,BSc Physics,2027,,,Max Healthcare,8500,Not Placed,,
PLC023829,COL0986,STU049197,MCom,2027,Wipro BPO,5.0,,,Placed,Content Associate,Kolhapur
PLC023830,COL1456,STU074054,BE Mechanical Engineering,2027,Tech Mahindra,4.5,Byju's,10500,Placed,Software Trainee,Noida
PLC023831,COL0835,STU041929,BCom,2027,,,Tata Steel,20000,Not Placed,,
PLC023832,COL1719,STU085756,MA,2027,Byju's,3.6,,,Placed,Process Associate,Solapur
PLC023833,COL1287,STU064249,ME,2027,Persistent Systems,9.9,,,Placed,Technical Consultant,Mumbai
PLC023834,COL1234,STU061814,M.Ed,2027,Reliance Industries,7.7,Apollo Hospitals,11000,Placed,Supply Chain Analyst,Bengaluru
PLC023835,COL0168,STU008820,MSc,2027,Wipro BPO,3.0,Fortis Healthcare,14000,Placed,Operations Executive,Amravati
PLC023836,COL1579,STU079586,MSc,2027,,,Max Healthcare,12500,Not Placed,,
