complaint_id,college_id,category,priority,status,days_to_resolve,reported_date,resolved_date
CMP04390,COL1163,Internet,Medium,Pending,,2023-06-25,
CMP04391,COL1357,Exam,Medium,Resolved,9,2025-05-03,2025-05-12
CMP04392,COL0151,Hostel,Medium,Resolved,13,2024-07-30,2024-08-12
CMP04393,COL1103,Faculty,Low,Resolved,20,2024-10-27,2024-11-16
CMP04394,COL0449,Exam,High,Pending,,2021-01-10,
CMP04395,COL1154,Internet,Medium,Resolved,3,2021-11-19,2021-11-22
CMP04396,COL1564,Internet,Low,In Progress,,2024-10-14,
CMP04397,COL0515,Library,Low,Pending,,2024-03-16,
CMP04398,COL0255,Scholarship,Medium,Pending,,2022-05-29,
CMP04399,COL1197,Library,Medium,Resolved,7,2021-12-10,2021-12-17
CMP04400,COL0324,Exam,High,Resolved,7,2021-07-29,2021-08-05
CMP04401,COL1240,Exam,High,Resolved,9,2023-04-26,2023-05-05
CMP04402,COL1818,Internet,Medium,Pending,,2021-06-06,
CMP04403,COL1136,Hostel,Low,Resolved,13,2025-08-07,2025-08-20
CMP04404,COL1226,Transport,High,Resolved,4,2021-09-11,2021-09-15
CMP04405,COL0913,Faculty,Medium,Resolved,14,2025-02-08,2025-02-22
CMP04406,COL1750,Library,High,Resolved,4,2026-03-01,2026-03-05
CMP04407,COL0230,Internet,High,Escalated,,2021-10-26,
CMP04408,COL1269,Scholarship,High,Resolved,28,2025-06-20,2025-07-18
CMP04409,COL1314,Internet,Medium,Resolved,3,2024-05-08,2024-05-11
CMP04410,COL1113,Internet,Medium,Escalated,,2024-05-29,
CMP04411,COL0150,Faculty,High,Resolved,6,2024-01-12,2024-01-18
CMP04412,COL0173,Internet,Low,Resolved,2,2026-02-10,2026-02-12
CMP04413,COL1088,Transport,Low,Resolved,6,2023-04-30,2023-05-06
CMP04414,COL0097,Library,High,Resolved,5,2021-07-04,2021-07-09
CMP04415,COL1829,Internet,Low,Resolved,9,2021-04-19,2021-04-28
CMP04416,COL1018,Scholarship,Medium,Resolved,27,2023-01-10,2023-02-06
CMP04417,COL0481,Hostel,Medium,Resolved,20,2026-01-12,2026-02-01
CMP04418,COL0801,Internet,Medium,Resolved,3,2022-05-15,2022-05-18
CMP04419,COL1548,Internet,High,Resolved,1,2022-09-22,2022-09-23
CMP04420,COL0628,Exam,Medium,Escalated,,2022-05-10,
CMP04421,COL0965,Internet,Medium,Resolved,4,2024-08-14,2024-08-18
CMP04422,COL0067,Faculty,Low,Resolved,23,2021-07-02,2021-07-25
CMP04423,COL1748,Exam,High,Resolved,7,2025-01-19,2025-01-26
CMP04424,COL0587,Library,Low,Resolved,12,2022-06-18,2022-06-30
CMP04425,COL1496,Hostel,Low,In Progress,,2022-09-09,
CMP04426,COL0307,Library,Medium,In Progress,,2026-07-16,
CMP04427,COL1311,Scholarship,Low,Resolved,70,2025-06-20,2025-08-29
CMP04428,COL0278,Transport,Medium,Resolved,10,2021-01-30,2021-02-09
CMP04429,COL0407,Internet,Low,Escalated,,2026-04-21,
CMP04430,COL1720,Scholarship,Low,Pending,,2023-06-11,
CMP04431,COL1600,Hostel,Low,Resolved,13,2024-08-31,2024-09-13
CMP04432,COL1910,Internet,Medium,Escalated,,2026-04-03,
CMP04433,COL0718,Infrastructure,Low,Resolved,48,2021-05-20,2021-07-07
CMP04434,COL1386,Transport,Medium,Resolved,11,2026-04-27,2026-05-08
CMP04435,COL1566,Exam,Low,Resolved,20,2021-09-28,2021-10-18
CMP04436,COL1168,Internet,Low,Resolved,8,2023-07-13,2023-07-21
CMP04437,COL1276,Infrastructure,Medium,Resolved,34,2021-05-01,2021-06-04
CMP04438,COL1847,Faculty,Medium,Pending,,2023-12-04,
CMP04439,COL1472,Library,Medium,Pending,,2024-09-23,
CMP04440,COL0253,Library,Low,Resolved,4,2025-04-24,2025-04-28
CMP04441,COL1565,Infrastructure,Medium,Escalated,,2024-03-09,
CMP04442,COL0322,Faculty,High,Resolved,18,2023-01-26,2023-02-13
CMP04443,COL1050,Exam,Medium,Resolved,3,2025-01-09,2025-01-12
CMP04444,COL0358,Exam,Medium,Resolved,8,2025-09-12,2025-09-20
CMP04445,COL0749,Scholarship,High,Pending,,2021-02-02,
CMP04446,COL0948,Hostel,Medium,Resolved,6,2026-01-18,2026-01-24
CMP04447,COL0658,Exam,Medium,Resolved,7,2025-05-30,2025-06-06
CMP04448,COL0054,Hostel,Medium,Resolved,12,2022-12-03,2022-12-15
CMP04449,COL0989,Exam,Medium,Resolved,13,2021-03-14,2021-03-27
CMP04450,COL0549,Faculty,Medium,Resolved,13,2024-03-28,2024-04-10
CMP04451,COL1506,Transport,High,Resolved,1,2025-08-01,2025-08-02
CMP04452,COL1669,Library,Low,Resolved,2,2022-01-16,2022-01-18
CMP04453,COL1257,Transport,Low,Resolved,11,2023-11-29,2023-12-10
CMP04454,COL0280,Library,High,Resolved,2,2023-11-01,2023-11-03
CMP04455,COL1107,Exam,Low,Resolved,10,2021-09-21,2021-10-01
CMP04456,COL0850,Library,Medium,Resolved,9,2023-11-30,2023-12-09
CMP04457,COL1372,Transport,High,Resolved,5,2023-11-07,2023-11-12
CMP04458,COL0951,Transport,Low,Resolved,9,2024-05-06,2024-05-15
CMP04459,COL1724,Faculty,Medium,Resolved,11,2025-04-28,2025-05-09
CMP04460,COL1603,Internet,Medium,Resolved,1,2025-12-18,2025-12-19
CMP04461,COL0886,Infrastructure,Low,Resolved,41,2025-07-10,2025-08-20
CMP04462,COL0679,Hostel,Medium,Resolved,19,2022-01-22,2022-02-10
CMP04463,COL0238,Scholarship,High,Pending,,2024-06-09,
CMP04464,COL1182,Faculty,High,Pending,,2022-10-12,
CMP04465,COL0726,Infrastructure,High,In Progress,,2025-08-22,
CMP04466,COL1801,Transport,Medium,Resolved,1,2021-09-27,2021-09-28
CMP04467,COL1306,Exam,High,Resolved,6,2025-06-21,2025-06-27
CMP04468,COL0490,Hostel,Medium,Resolved,10,2025-01-31,2025-02-10
CMP04469,COL1346,Scholarship,Low,In Progress,,2023-10-04,
CMP04470,COL0091,Exam,High,Resolved,6,2022-03-01,2022-03-07
CMP04471,COL1552,Scholarship,Low,Resolved,30,2023-07-05,2023-08-04
CMP04472,COL0328,Exam,Medium,Resolved,1,2021-01-12,2021-01-13
CMP04473,COL0203,Library,Medium,Resolved,10,2023-11-17,2023-11-27
CMP04474,COL0275,Faculty,High,Resolved,12,2021-05-01,2021-05-13
CMP04475,COL0960,Transport,Medium,Resolved,7,2024-09-06,2024-09-13
CMP04476,COL1242,Scholarship,Medium,Resolved,56,2021-12-02,2022-01-27
CMP04477,COL1410,Internet,Low,Resolved,6,2024-07-20,2024-07-26
CMP04478,COL1917,Library,Medium,Resolved,10,2022-05-05,2022-05-15
CMP04479,COL0547,Transport,Low,Resolved,4,2021-08-24,2021-08-28
CMP04480,COL1196,Hostel,Low,Resolved,23,2023-08-28,2023-09-20
CMP04481,COL1010,Scholarship,Low,Resolved,54,2022-10-09,2022-12-02
CMP04482,COL0353,Transport,Medium,Resolved,14,2023-03-04,2023-03-18
CMP04483,COL0398,Internet,Medium,Resolved,4,2024-07-17,2024-07-21
CMP04484,COL0623,Faculty,High,Resolved,14,2021-07-14,2021-07-28
CMP04485,COL0033,Internet,Medium,Resolved,7,2023-03-17,2023-03-24
CMP04486,COL0067,Faculty,Low,Resolved,28,2021-11-03,2021-12-01
CMP04487,COL1957,Internet,Low,Resolved,8,2021-04-06,2021-04-14
CMP04488,COL1189,Library,Low,Resolved,10,2021-06-08,2021-06-18
CMP04489,COL1755,Library,Low,Resolved,13,2025-09-14,2025-09-27
CMP04490,COL1808,Faculty,Medium,Resolved,21,2023-01-11,2023-02-01
CMP04491,COL1274,Exam,Low,Resolved,15,2023-06-29,2023-07-14
CMP04492,COL0152,Internet,Medium,Resolved,4,2022-11-06,2022-11-10
CMP04493,COL0323,Library,Low,Resolved,6,2024-10-14,2024-10-20
CMP04494,COL0487,Infrastructure,Medium,Resolved,7,2023-01-03,2023-01-10
CMP04495,COL1175,Library,Medium,Resolved,4,2022-12-28,2023-01-01
CMP04496,COL1918,Internet,Low,Resolved,6,2023-01-07,2023-01-13
CMP04497,COL1747,Faculty,High,Resolved,4,2026-04-13,2026-04-17
CMP04498,COL1283,Hostel,Medium,Resolved,4,2021-06-12,2021-06-16
CMP04499,COL1109,Transport,High,Resolved,2,2026-07-22,2026-07-24
CMP04500,COL0559,Scholarship,Low,Resolved,48,2025-09-22,2025-11-09
CMP04501,COL0291,Library,Medium,Resolved,4,2022-09-19,2022-09-23
CMP04502,COL1124,Infrastructure,Medium,Resolved,19,2022-06-28,2022-07-17
CMP04503,COL1489,Transport,Medium,Resolved,13,2025-11-03,2025-11-16
CMP04504,COL0739,Faculty,High,Resolved,16,2024-05-22,2024-06-07
CMP04505,COL1795,Infrastructure,High,Resolved,6,2023-09-08,2023-09-14
CMP04506,COL0534,Faculty,Low,Pending,,2025-06-05,
CMP04507,COL0365,Library,Medium,Resolved,5,2021-07-26,2021-07-31
CMP04508,COL1376,Exam,Medium,Resolved,7,2021-02-24,2021-03-03
CMP04509,COL1677,Library,Low,Resolved,4,2025-11-28,2025-12-02
CMP04510,COL1952,Exam,High,Resolved,9,2026-07-15,2026-07-24
CMP04511,COL1827,Library,Low,In Progress,,2024-11-29,
CMP04512,COL0958,Scholarship,Low,Escalated,,2022-02-05,
CMP04513,COL1751,Scholarship,High,Resolved,18,2021-01-11,2021-01-29
CMP04514,COL1189,Hostel,Medium,Resolved,13,2022-02-11,2022-02-24
CMP04515,COL1913,Internet,Medium,Resolved,2,2026-05-10,2026-05-12
CMP04516,COL0414,Infrastructure,High,Resolved,27,2021-07-29,2021-08-25
CMP04517,COL0151,Internet,High,Pending,,2022-08-15,
CMP04518,COL0894,Internet,High,Pending,,2022-05-12,
CMP04519,COL0878,Faculty,Medium,Escalated,,2023-07-28,
CMP04520,COL1990,Exam,High,Resolved,3,2022-05-11,2022-05-14
CMP04521,COL0996,Hostel,Medium,Escalated,,2022-09-22,
CMP04522,COL0830,Faculty,Medium,Resolved,17,2024-12-04,2024-12-21
CMP04523,COL1380,Faculty,Low,Escalated,,2021-03-19,
CMP04524,COL1648,Scholarship,High,Resolved,29,2023-06-21,2023-07-20
CMP04525,COL0244,Internet,Medium,Resolved,4,2024-03-23,2024-03-27
CMP04526,COL1109,Exam,Medium,In Progress,,2024-12-05,
CMP04527,COL1862,Internet,Low,Resolved,6,2022-10-30,2022-11-05
CMP04528,COL0190,Internet,Low,Resolved,9,2024-04-17,2024-04-26
CMP04529,COL0026,Infrastructure,Low,Resolved,53,2026-01-26,2026-03-20
CMP04530,COL0076,Library,Medium,Escalated,,2022-02-01,
CMP04531,COL1887,Faculty,Low,Resolved,31,2025-05-02,2025-06-02
CMP04532,COL1563,Library,Medium,Resolved,6,2025-03-15,2025-03-21
CMP04533,COL0827,Scholarship,High,Resolved,10,2022-10-05,2022-10-15
CMP04534,COL0276,Infrastructure,Medium,Resolved,8,2024-09-10,2024-09-18
CMP04535,COL1325,Scholarship,High,Resolved,26,2021-01-02,2021-01-28
CMP04536,COL0889,Exam,Medium,Resolved,12,2021-05-15,2021-05-27
CMP04537,COL1402,Scholarship,High,Resolved,30,2025-02-28,2025-03-30
CMP04538,COL0264,Transport,Low,Resolved,9,2025-01-07,2025-01-16
CMP04539,COL1459,Library,Medium,Resolved,9,2024-03-05,2024-03-14
CMP04540,COL1382,Infrastructure,Low,Resolved,10,2025-02-24,2025-03-06
CMP04541,COL0997,Hostel,Low,Resolved,7,2021-01-08,2021-01-15
CMP04542,COL1893,Transport,Medium,Resolved,7,2024-06-12,2024-06-19
CMP04543,COL1036,Library,Low,Resolved,7,2022-04-20,2022-04-27
CMP04544,COL1785,Internet,Low,Resolved,6,2021-06-04,2021-06-10
CMP04545,COL0935,Transport,Low,Resolved,11,2021-06-09,2021-06-20
CMP04546,COL1070,Library,Medium,Resolved,8,2021-05-19,2021-05-27
CMP04547,COL1142,Faculty,Medium,Resolved,15,2021-05-08,2021-05-23
CMP04548,COL0821,Library,Low,Resolved,13,2026-01-03,2026-01-16
CMP04549,COL1681,Internet,High,In Progress,,2025-04-21,
CMP04550,COL0649,Transport,Medium,Resolved,13,2026-03-11,2026-03-24
CMP04551,COL0986,Scholarship,High,Resolved,36,2022-09-29,2022-11-04
CMP04552,COL1946,Library,Low,In Progress,,2024-05-20,
CMP04553,COL1504,Scholarship,High,Resolved,18,2024-09-08,2024-09-26
CMP04554,COL1801,Infrastructure,High,Escalated,,2022-12-10,
CMP04555,COL0081,Exam,High,Resolved,3,2024-10-15,2024-10-18
CMP04556,COL1048,Transport,Medium,Resolved,13,2024-12-27,2025-01-09
CMP04557,COL0114,Internet,Medium,Resolved,3,2024-02-29,2024-03-03
CMP04558,COL0662,Library,Low,Resolved,3,2025-09-30,2025-10-03
CMP04559,COL1363,Infrastructure,High,Resolved,26,2021-06-22,2021-07-18
CMP04560,COL0438,Hostel,Medium,Pending,,2026-05-17,
CMP04561,COL1563,Exam,Medium,Resolved,7,2024-04-25,2024-05-02
CMP04562,COL1404,Internet,Medium,Resolved,2,2025-10-28,2025-10-30
CMP04563,COL1611,Scholarship,Medium,Resolved,24,2023-09-16,2023-10-10
CMP04564,COL1493,Faculty,High,Escalated,,2022-10-28,
CMP04565,COL0879,Exam,High,Resolved,6,2021-07-23,2021-07-29
CMP04566,COL0288,Internet,Medium,Resolved,2,2022-08-23,2022-08-25
CMP04567,COL1902,Faculty,Medium,Resolved,3,2023-05-27,2023-05-30
CMP04568,COL1260,Scholarship,High,In Progress,,2023-06-13,
CMP04569,COL1559,Infrastructure,Medium,Resolved,39,2023-04-27,2023-06-05
CMP04570,COL1980,Scholarship,High,Resolved,14,2022-10-15,2022-10-29
CMP04571,COL1510,Transport,Medium,In Progress,,2021-03-01,
CMP04572,COL0772,Scholarship,Low,Resolved,64,2022-01-31,2022-04-05
CMP04573,COL0318,Exam,Low,Resolved,12,2024-05-03,2024-05-15
CMP04574,COL1039,Exam,Medium,Pending,,2021-09-13,
CMP04575,COL0132,Scholarship,High,Escalated,,2021-07-24,
CMP04576,COL1217,Scholarship,Medium,Resolved,35,2022-06-28,2022-08-02
CMP04577,COL1511,Library,Medium,Resolved,6,2026-01-11,2026-01-17
CMP04578,COL0888,Transport,Medium,In Progress,,2021-02-15,
CMP04579,COL1223,Transport,Medium,In Progress,,2022-10-05,
CMP04580,COL0624,Internet,High,Resolved,1,2025-12-08,2025-12-09
CMP04581,COL0142,Transport,High,Resolved,8,2022-02-25,2022-03-05
CMP04582,COL1998,Hostel,Low,Resolved,16,2023-12-01,2023-12-17
CMP04583,COL0994,Transport,Medium,Resolved,12,2021-05-10,2021-05-22
CMP04584,COL1804,Exam,High,Resolved,4,2025-01-19,2025-01-23
CMP04585,COL1639,Transport,Low,Resolved,12,2026-07-13,2026-07-25
CMP04586,COL1419,Faculty,Medium,Resolved,15,2021-11-20,2021-12-05
CMP04587,COL0243,Scholarship,High,Resolved,35,2021-09-03,2021-10-08
CMP04588,COL0691,Library,Low,Resolved,11,2021-12-20,2021-12-31
CMP04589,COL0130,Infrastructure,Low,Resolved,9,2024-05-15,2024-05-24
CMP04590,COL0728,Scholarship,Medium,In Progress,,2022-08-02,
CMP04591,COL0393,Scholarship,High,Resolved,29,2025-12-03,2026-01-01
CMP04592,COL1715,Library,Low,Resolved,8,2024-04-27,2024-05-05
CMP04593,COL1352,Exam,High,Resolved,9,2025-09-28,2025-10-07
CMP04594,COL1165,Transport,Medium,Resolved,8,2024-10-04,2024-10-12
CMP04595,COL1262,Internet,High,Resolved,3,2021-07-12,2021-07-15
CMP04596,COL0944,Internet,High,Resolved,3,2021-03-11,2021-03-14
CMP04597,COL1002,Exam,High,Resolved,7,2021-09-04,2021-09-11
CMP04598,COL0479,Library,Low,Resolved,9,2023-04-16,2023-04-25
CMP04599,COL1110,Transport,Medium,Resolved,2,2022-03-30,2022-04-01
CMP04600,COL0789,Faculty,High,Escalated,,2023-06-15,
CMP04601,COL1860,Exam,Medium,In Progress,,2024-01-31,
CMP04602,COL0954,Faculty,Medium,Pending,,2024-05-28,
CMP04603,COL1946,Transport,Low,Resolved,7,2022-02-26,2022-03-05
CMP04604,COL0865,Library,Medium,Resolved,6,2024-12-06,2024-12-12
CMP04605,COL1648,Scholarship,Medium,Resolved,8,2022-06-24,2022-07-02
CMP04606,COL1353,Faculty,Low,Resolved,9,2021-06-27,2021-07-06
CMP04607,COL1179,Library,Low,Resolved,11,2026-02-23,2026-03-06
CMP04608,COL1616,Scholarship,High,Resolved,24,2021-07-17,2021-08-10
CMP04609,COL1184,Library,Low,In Progress,,2022-01-28,
CMP04610,COL0657,Faculty,High,Resolved,16,2022-12-19,2023-01-04
CMP04611,COL0129,Faculty,High,Resolved,12,2024-11-17,2024-11-29
CMP04612,COL0401,Infrastructure,Low,Resolved,25,2022-01-18,2022-02-12
CMP04613,COL0440,Hostel,High,In Progress,,2022-10-14,
CMP04614,COL0236,Transport,High,Resolved,3,2021-10-08,2021-10-11
CMP04615,COL1049,Library,Medium,Resolved,8,2021-03-09,2021-03-17
CMP04616,COL1542,Hostel,Low,Escalated,,2023-12-28,
CMP04617,COL0678,Infrastructure,Medium,Resolved,44,2026-04-22,2026-06-05
CMP04618,COL1899,Library,Medium,Resolved,1,2023-07-06,2023-07-07
CMP04619,COL1327,Infrastructure,High,Resolved,7,2021-10-10,2021-10-17
CMP04620,COL0522,Internet,Low,Resolved,6,2023-12-25,2023-12-31
CMP04621,COL1530,Hostel,Medium,Pending,,2022-04-02,
CMP04622,COL0767,Infrastructure,High,Escalated,,2023-07-25,
CMP04623,COL1328,Library,Low,In Progress,,2025-11-21,
CMP04624,COL1550,Infrastructure,High,Resolved,22,2023-08-01,2023-08-23
CMP04625,COL0523,Library,Low,Resolved,8,2025-05-15,2025-05-23
CMP04626,COL1438,Internet,Medium,Resolved,5,2023-02-08,2023-02-13
CMP04627,COL1716,Transport,Low,Pending,,2022-12-29,
CMP04628,COL1139,Scholarship,Low,Resolved,56,2021-06-02,2021-07-28
CMP04629,COL0775,Faculty,High,Resolved,13,2025-06-07,2025-06-20
CMP04630,COL0034,Internet,Low,Resolved,6,2024-05-27,2024-06-02
CMP04631,COL1221,Library,Low,Resolved,2,2023-02-21,2023-02-23
CMP04632,COL0017,Internet,Medium,Pending,,2023-06-20,
CMP04633,COL0663,Exam,Low,Resolved,6,2022-11-27,2022-12-03
CMP04634,COL1446,Infrastructure,High,Resolved,6,2022-05-07,2022-05-13
CMP04635,COL0033,Exam,Medium,Resolved,5,2025-01-18,2025-01-23
CMP04636,COL1186,Internet,Low,Resolved,2,2023-05-23,2023-05-25
CMP04637,COL0714,Exam,Medium,Resolved,11,2026-05-01,2026-05-12
CMP04638,COL1248,Scholarship,High,Resolved,17,2023-04-12,2023-04-29
CMP04639,COL1344,Exam,High,In Progress,,2021-08-07,
CMP04640,COL0333,Exam,High,In Progress,,2025-08-10,
CMP04641,COL0653,Faculty,Medium,Resolved,22,2023-08-09,2023-08-31
CMP04642,COL0227,Library,Low,Escalated,,2024-10-24,
CMP04643,COL0717,Infrastructure,High,Resolved,19,2021-08-01,2021-08-20
CMP04644,COL1380,Internet,Low,Resolved,5,2022-07-02,2022-07-07
CMP04645,COL0677,Library,Low,Pending,,2025-06-17,
CMP04646,COL1494,Library,Medium,Resolved,5,2023-10-01,2023-10-06
CMP04647,COL1372,Library,Medium,Resolved,6,2022-05-16,2022-05-22
CMP04648,COL1891,Library,Medium,Resolved,7,2021-03-04,2021-03-11
CMP04649,COL0271,Faculty,Low,Resolved,35,2023-03-20,2023-04-24
CMP04650,COL1699,Hostel,Low,Resolved,12,2023-01-11,2023-01-23
CMP04651,COL1060,Library,High,In Progress,,2021-07-07,
CMP04652,COL1334,Faculty,Medium,Resolved,27,2022-02-21,2022-03-20
CMP04653,COL0024,Transport,Medium,Resolved,4,2022-06-14,2022-06-18
CMP04654,COL0018,Internet,Low,Resolved,6,2024-05-19,2024-05-25
CMP04655,COL0137,Exam,High,Resolved,7,2025-02-01,2025-02-08
CMP04656,COL1090,Infrastructure,Medium,Resolved,32,2025-03-23,2025-04-24
CMP04657,COL0223,Internet,Low,Pending,,2023-09-28,
CMP04658,COL0056,Faculty,Low,Resolved,8,2021-08-14,2021-08-22
CMP04659,COL1883,Transport,Low,In Progress,,2021-06-04,
CMP04660,COL0764,Scholarship,Medium,In Progress,,2023-08-20,
CMP04661,COL1851,Transport,Medium,Resolved,10,2024-02-22,2024-03-03
CMP04662,COL1297,Faculty,Medium,Resolved,7,2023-07-29,2023-08-05
CMP04663,COL1324,Exam,Low,Resolved,6,2023-02-08,2023-02-14
CMP04664,COL1514,Exam,High,Resolved,1,2026-03-22,2026-03-23
CMP04665,COL1983,Faculty,Medium,Resolved,10,2024-04-10,2024-04-20
CMP04666,COL0389,Internet,Low,Pending,,2026-06-26,
CMP04667,COL0489,Library,Low,Resolved,10,2025-09-13,2025-09-23
CMP04668,COL1952,Transport,Medium,Resolved,13,2024-11-29,2024-12-12
CMP04669,COL1023,Faculty,Low,Resolved,29,2023-01-06,2023-02-04
CMP04670,COL0525,Faculty,Low,Escalated,,2024-02-06,
CMP04671,COL0689,Infrastructure,Low,Resolved,46,2025-02-24,2025-04-11
CMP04672,COL1784,Exam,Low,Resolved,6,2026-04-14,2026-04-20
CMP04673,COL1028,Faculty,High,Resolved,7,2021-10-28,2021-11-04
CMP04674,COL0713,Hostel,High,In Progress,,2022-08-04,
CMP04675,COL1490,Library,Low,Resolved,9,2023-10-26,2023-11-04
CMP04676,COL1091,Faculty,Medium,Resolved,25,2022-07-09,2022-08-03
CMP04677,COL0434,Internet,Medium,Resolved,1,2025-12-30,2025-12-31
CMP04678,COL1801,Exam,High,Resolved,8,2022-03-24,2022-04-01
CMP04679,COL0660,Hostel,Low,Resolved,22,2023-07-09,2023-07-31
CMP04680,COL0696,Internet,Low,Resolved,6,2021-04-02,2021-04-08
CMP04681,COL1899,Transport,Low,Resolved,17,2021-04-25,2021-05-12
CMP04682,COL1786,Internet,Low,Pending,,2022-01-05,
CMP04683,COL0879,Infrastructure,Medium,Resolved,15,2025-09-17,2025-10-02
CMP04684,COL1082,Scholarship,High,Resolved,21,2021-03-12,2021-04-02
CMP04685,COL0180,Hostel,Low,Resolved,4,2021-06-06,2021-06-10
CMP04686,COL1523,Hostel,High,Resolved,4,2021-06-12,2021-06-16
CMP04687,COL1082,Scholarship,Medium,Resolved,46,2024-06-22,2024-08-07
CMP04688,COL0462,Scholarship,Low,Resolved,38,2024-04-04,2024-05-12
CMP04689,COL0885,Infrastructure,Low,Resolved,26,2024-05-04,2024-05-30
CMP04690,COL1919,Internet,High,Resolved,3,2025-08-24,2025-08-27
CMP04691,COL0498,Scholarship,High,Escalated,,2022-10-17,
CMP04692,COL0835,Internet,High,In Progress,,2023-04-05,
CMP04693,COL0009,Library,High,Escalated,,2021-06-30,
CMP04694,COL0621,Transport,Low,Resolved,10,2025-05-03,2025-05-13
CMP04695,COL1779,Infrastructure,Low,Resolved,24,2022-11-29,2022-12-23
CMP04696,COL0333,Exam,Medium,Resolved,2,2026-06-30,2026-07-02
CMP04697,COL0732,Transport,Low,Resolved,6,2021-10-16,2021-10-22
CMP04698,COL1176,Hostel,Medium,Resolved,20,2024-11-22,2024-12-12
CMP04699,COL1329,Faculty,Low,Resolved,35,2025-09-21,2025-10-26
CMP04700,COL0381,Hostel,Medium,Resolved,3,2022-06-24,2022-06-27
CMP04701,COL0567,Faculty,Medium,Resolved,24,2022-08-28,2022-09-21
CMP04702,COL1512,Transport,High,In Progress,,2022-05-29,
CMP04703,COL0094,Hostel,Medium,Resolved,19,2022-07-24,2022-08-12
CMP04704,COL0755,Library,High,Resolved,2,2021-05-01,2021-05-03
CMP04705,COL1996,Faculty,Medium,In Progress,,2021-11-25,
CMP04706,COL1021,Scholarship,Medium,Resolved,54,2025-12-20,2026-02-12
CMP04707,COL0693,Transport,High,Resolved,3,2024-08-14,2024-08-17
CMP04708,COL0929,Infrastructure,Medium,Resolved,44,2021-08-05,2021-09-18
CMP04709,COL1374,Faculty,Low,In Progress,,2022-06-26,
CMP04710,COL0825,Internet,Medium,Resolved,7,2023-09-16,2023-09-23
CMP04711,COL1666,Scholarship,High,Resolved,29,2022-05-07,2022-06-05
CMP04712,COL0531,Exam,Medium,In Progress,,2024-03-15,
CMP04713,COL0656,Internet,Low,Resolved,5,2025-12-29,2026-01-03
CMP04714,COL1899,Library,Low,Resolved,6,2024-11-27,2024-12-03
CMP04715,COL0587,Transport,Low,Resolved,4,2021-12-21,2021-12-25
CMP04716,COL0346,Infrastructure,Medium,Resolved,23,2024-11-18,2024-12-11
CMP04717,COL1727,Internet,Low,Resolved,7,2023-01-29,2023-02-05
CMP04718,COL1033,Hostel,Low,Resolved,21,2021-12-05,2021-12-26
CMP04719,COL0089,Internet,Medium,Resolved,2,2023-11-12,2023-11-14
CMP04720,COL0051,Library,Medium,Pending,,2025-12-03,
CMP04721,COL1803,Scholarship,Low,Resolved,19,2025-01-24,2025-02-12
CMP04722,COL0984,Exam,High,Resolved,9,2022-01-05,2022-01-14
CMP04723,COL0810,Infrastructure,Medium,Resolved,29,2021-11-20,2021-12-19
CMP04724,COL1377,Internet,Medium,In Progress,,2021-08-30,
CMP04725,COL1215,Scholarship,Low,Resolved,45,2022-04-11,2022-05-26
CMP04726,COL1345,Exam,Medium,Resolved,2,2022-07-08,2022-07-10
CMP04727,COL0351,Internet,Low,Pending,,2024-10-11,
CMP04728,COL1888,Transport,Low,Pending,,2021-11-10,
CMP04729,COL1500,Infrastructure,Low,Resolved,23,2024-07-15,2024-08-07
CMP04730,COL0646,Library,Low,Resolved,10,2023-06-20,2023-06-30
CMP04731,COL0295,Exam,Low,Escalated,,2023-11-22,
CMP04732,COL1310,Library,Medium,Resolved,4,2026-07-08,2026-07-12
CMP04733,COL1591,Scholarship,Medium,Resolved,9,2024-06-03,2024-06-12
CMP04734,COL0424,Exam,Low,Pending,,2022-07-04,
CMP04735,COL1194,Infrastructure,Medium,Resolved,22,2024-10-04,2024-10-26
CMP04736,COL0980,Infrastructure,Medium,Resolved,37,2025-07-05,2025-08-11
CMP04737,COL1904,Exam,Low,Escalated,,2021-12-14,
CMP04738,COL1079,Transport,Low,Resolved,8,2022-03-30,2022-04-07
CMP04739,COL0479,Internet,Medium,Resolved,4,2025-12-19,2025-12-23
CMP04740,COL0647,Transport,Low,Resolved,17,2022-08-03,2022-08-20
CMP04741,COL0347,Library,Medium,Resolved,2,2025-06-04,2025-06-06
