exam_id,student_id,semester,subject,marks,grade,result,exam_year,attempt
EXM039485,STU062178,1,Workshop Technology,100,O,Pass,2026,2
EXM039486,STU032028,1,Constitutional Law,77,A,Pass,2026,3
EXM039487,STU091083,3,Economics,50,B,Pass,2026,1
EXM039488,STU071072,4,Child Health Nursing,45,C,Pass,2026,1
EXM039489,STU090984,6,Biotechnology,53,B,Pass,2026,1
EXM039490,STU035408,1,Income Tax Law,50,B,Pass,2025,1
EXM039491,STU038441,1,Biotechnology,38,F,Fail,2026,3
EXM039492,STU096263,1,Physics,94,O,Pass,2026,2
EXM039493,STU061904,3,Banking & Insurance,82,A+,Pass,2026,1
EXM039494,STU017229,4,Basic Electrical Engineering,85,A+,Pass,2026,1
EXM039495,STU026347,4,Political Science,75,A,Pass,2026,1
EXM039496,STU052541,2,Electrical Circuits,66,B+,Pass,2025,1
EXM039497,STU079180,1,Operating Systems,54,B,Pass,2025,1
EXM039498,STU089495,1,Biotechnology,86,A+,Pass,2026,1
EXM039499,STU055561,2,Computer Science,61,B+,Pass,2026,1
EXM039500,STU043709,1,Marathi Literature,58,B,Pass,2026,1
EXM039501,STU036459,1,Organizational Behaviour,60,B+,Pass,2025,1
EXM039502,STU004235,3,English Literature,78,A,Pass,2026,1
EXM039503,STU026090,3,Strength of Materials,46,C,Pass,2024,1
EXM039504,STU087411,1,Financial Accounting,75,A,Pass,2026,1
EXM039505,STU056312,1,Chemistry,61,B+,Pass,2026,1
EXM039506,STU058642,3,Computer Networks,54,B,Pass,2024,1
EXM039507,STU009483,4,Marathi Literature,66,B+,Pass,2025,1
EXM039508,STU085971,1,Database Management Systems,64,B+,Pass,2026,1
EXM039509,STU082802,7,Family Law,55,B,Pass,2026,1
EXM039510,STU023913,1,Botany,50,B,Pass,2026,1
EXM039511,STU065516,3,Design of Machine Elements,91,O,Pass,2026,1
EXM039512,STU061811,1,Teaching Methodology,81,A+,Pass,2026,1
EXM039513,STU098803,2,Computer Networks,51,B,Pass,2025,1
EXM039514,STU078148,1,Sociology,17,F,Fail,2026,1
EXM039515,STU068769,1,Mathematics,75,A,Pass,2026,1
EXM039516,STU056565,1,Computer Science,67,B+,Pass,2026,1
EXM039517,STU039153,1,Biotechnology,51,B,Pass,2026,1
EXM039518,STU061224,4,Income Tax Law,71,A,Pass,2025,1
EXM039519,STU006545,5,Data Structures,49,C,Pass,2026,2
EXM039520,STU060002,2,Biotechnology,60,B+,Pass,2025,1
EXM039521,STU050311,1,Banking & Insurance,58,B,Pass,2026,1
EXM039522,STU084542,1,Cost Accounting,58,B,Pass,2026,2
EXM039523,STU055523,2,Income Tax Law,74,A,Pass,2026,1
EXM039524,STU087525,1,Applied Physics,72,A,Pass,2026,1
EXM039525,STU000215,2,Zoology,85,A+,Pass,2026,1
EXM039526,STU066140,2,Business Law,70,A,Pass,2025,1
EXM039527,STU010683,1,Fluid Mechanics,53,B,Pass,2025,1
EXM039528,STU078365,4,Electrical Circuits,78,A,Pass,2026,1
EXM039529,STU048048,1,Strength of Materials,91,O,Pass,2026,1
EXM039530,STU031769,1,Principles of Management,42,D,Pass,2026,1
EXM039531,STU097843,2,Control Systems,86,A+,Pass,2026,1
EXM039532,STU084612,1,Income Tax Law,71,A,Pass,2026,1
EXM039533,STU069585,2,Computer Networks,74,A,Pass,2026,1
EXM039534,STU011223,2,Financial Accounting,32,F,Fail,2026,1
EXM039535,STU078097,2,Botany,22,F,Fail,2026,2
EXM039536,STU001570,1,Economics,55,B,Pass,2026,1
EXM039537,STU013448,4,Corporate Law,72,A,Pass,2024,1
EXM039538,STU041525,2,Sociology,56,B,Pass,2026,1
EXM039539,STU075044,1,Banking & Insurance,61,B+,Pass,2026,1
EXM039540,STU068174,1,Business Statistics,72,A,Pass,2026,1
EXM039541,STU043652,1,Biotechnology,64,B+,Pass,2026,1
EXM039542,STU079736,1,Computer Programming,64,B+,Pass,2025,1
EXM039543,STU022281,1,Environmental Science,47,C,Pass,2024,1
EXM039544,STU025467,5,Structural Analysis,60,B+,Pass,2025,1
EXM039545,STU052321,6,Business Economics,61,B+,Pass,2026,1
EXM039546,STU045397,2,Business Law,54,B,Pass,2026,1
EXM039547,STU021802,3,Structural Analysis,23,F,Fail,2026,1
EXM039548,STU074213,3,Financial Accounting,78,A,Pass,2026,1
EXM039549,STU002810,3,Psychology,70,A,Pass,2025,1
EXM039550,STU009229,3,Political Science,69,B+,Pass,2026,1
EXM039551,STU041670,1,Physics,69,B+,Pass,2026,1
EXM039552,STU034374,2,Biotechnology,36,F,Fail,2026,3
EXM039553,STU015602,2,Structural Analysis,69,B+,Pass,2025,1
EXM039554,STU004768,1,Sociology,75,A,Pass,2026,1
EXM039555,STU049816,2,Banking & Insurance,56,B,Pass,2025,1
EXM039556,STU075004,2,Business Law,50,B,Pass,2026,1
EXM039557,STU006717,3,Strength of Materials,56,B,Pass,2026,3
EXM039558,STU059530,4,Business Statistics,33,F,Fail,2025,2
EXM039559,STU021397,1,Workshop Technology,46,C,Pass,2026,1
EXM039560,STU040655,3,Cost Accounting,54,B,Pass,2026,1
EXM039561,STU044871,1,Marathi Literature,51,B,Pass,2026,1
EXM039562,STU085265,2,Income Tax Law,50,B,Pass,2025,1
EXM039563,STU047955,3,Operating Systems,49,C,Pass,2026,2
EXM039564,STU025719,2,Cost Accounting,35,F,Fail,2026,3
EXM039565,STU018937,2,Theory of Computation,55,B,Pass,2025,1
EXM039566,STU001632,1,Computer Science,57,B,Pass,2026,1
EXM039567,STU074595,2,Physiology,45,C,Pass,2026,1
EXM039568,STU066545,1,Sociology,46,C,Pass,2026,1
EXM039569,STU090530,2,Computer Networks,47,C,Pass,2026,1
EXM039570,STU004161,1,Sociology,54,B,Pass,2026,1
EXM039571,STU005520,1,Auditing,25,F,Fail,2024,2
EXM039572,STU083335,3,Human Resource Management,64,B+,Pass,2026,1
EXM039573,STU020938,1,Family Law,85,A+,Pass,2026,1
EXM039574,STU023397,1,Design of Machine Elements,55,B,Pass,2026,1
EXM039575,STU060889,2,Economics,53,B,Pass,2025,1
EXM039576,STU049956,3,Cost Accounting,49,C,Pass,2026,1
EXM039577,STU063442,2,Pharmacognosy,64,B+,Pass,2025,1
EXM039578,STU063583,1,History,45,C,Pass,2026,1
EXM039579,STU053430,1,Business Statistics,67,B+,Pass,2026,1
EXM039580,STU063833,2,Educational Technology,50,B,Pass,2026,1
EXM039581,STU086359,1,Environmental Science,95,O,Pass,2026,1
EXM039582,STU058758,4,Computer Science,63,B+,Pass,2025,1
EXM039583,STU081827,2,Computer Networks,73,A,Pass,2026,1
EXM039584,STU088044,2,Anatomy & Physiology,57,B,Pass,2025,1
EXM039585,STU009793,1,Basic Electrical Engineering,55,B,Pass,2025,1
EXM039586,STU064028,1,Financial Accounting,49,C,Pass,2026,1
EXM039587,STU052596,3,Microprocessors,76,A,Pass,2026,1
EXM039588,STU028021,1,Psychology,44,D,Pass,2026,1
EXM039589,STU046472,2,Engineering Chemistry,73,A,Pass,2025,1
EXM039590,STU095240,1,Basic Electrical Engineering,93,O,Pass,2026,1
EXM039591,STU079975,1,Financial Accounting,71,A,Pass,2025,1
EXM039592,STU099973,1,Chemistry,79,A,Pass,2026,2
EXM039593,STU021057,3,Environmental Science,60,B+,Pass,2025,1
EXM039594,STU099727,2,Architectural Design,29,F,Fail,2026,2
EXM039595,STU021842,1,Thermodynamics,55,B,Pass,2025,2
EXM039596,STU097286,1,Engineering Chemistry,63,B+,Pass,2025,1
EXM039597,STU086374,3,Biotechnology,73,A,Pass,2026,1
EXM039598,STU001452,3,Business Law,50,B,Pass,2026,1
EXM039599,STU093439,2,Banking & Insurance,69,B+,Pass,2025,1
EXM039600,STU097201,1,Computer Science,75,A,Pass,2026,1
EXM039601,STU062831,1,Biotechnology,77,A,Pass,2026,1
EXM039602,STU050592,2,Economics,45,C,Pass,2026,1
EXM039603,STU067675,3,Digital Electronics,42,D,Pass,2026,1
EXM039604,STU035083,5,Electrical Circuits,68,B+,Pass,2026,1
EXM039605,STU056362,2,Business Statistics,50,B,Pass,2024,2
EXM039606,STU000866,3,Psychology,63,B+,Pass,2026,1
EXM039607,STU018113,4,Biotechnology,79,A,Pass,2025,1
EXM039608,STU041868,1,Environmental Science,83,A+,Pass,2025,1
EXM039609,STU052552,2,Fluid Mechanics,76,A,Pass,2024,1
EXM039610,STU024248,1,Business Economics,56,B,Pass,2026,2
EXM039611,STU010393,1,Database Management Systems,51,B,Pass,2026,1
EXM039612,STU089401,1,Theory of Computation,71,A,Pass,2026,1
EXM039613,STU081326,1,Chemistry,48,C,Pass,2026,1
EXM039614,STU007772,1,Financial Accounting,53,B,Pass,2026,1
EXM039615,STU004370,1,Business Economics,59,B,Pass,2025,1
EXM039616,STU060115,2,Environmental Science,72,A,Pass,2026,1
EXM039617,STU096355,1,Strength of Materials,61,B+,Pass,2026,1
EXM039618,STU099041,1,Sociology,70,A,Pass,2026,1
EXM039619,STU082831,2,History of Architecture,21,F,Fail,2025,3
EXM039620,STU057411,1,Psychology,75,A,Pass,2026,1
EXM039621,STU009744,1,Sociology,27,F,Fail,2026,2
EXM039622,STU080808,1,Strength of Materials,55,B,Pass,2025,1
EXM039623,STU077226,1,Curriculum Development,74,A,Pass,2025,1
EXM039624,STU011251,1,Engineering Chemistry,61,B+,Pass,2025,3
EXM039625,STU093799,1,Political Science,71,A,Pass,2026,1
EXM039626,STU043339,2,Principles of Management,70,A,Pass,2025,1
EXM039627,STU002940,1,Pharmacology,59,B,Pass,2026,1
EXM039628,STU058816,3,Biotechnology,77,A,Pass,2026,1
EXM039629,STU092668,1,Political Science,53,B,Pass,2026,1
EXM039630,STU012643,4,Business Law,41,D,Pass,2026,1
EXM039631,STU018677,4,Strength of Materials,75,A,Pass,2026,1
EXM039632,STU024420,2,Digital Electronics,30,F,Fail,2026,1
EXM039633,STU085324,2,Pharmacology,49,C,Pass,2025,1
EXM039634,STU093704,1,Business Statistics,83,A+,Pass,2026,1
EXM039635,STU037079,5,Surgery,38,F,Fail,2026,1
EXM039636,STU054799,3,English Literature,44,D,Pass,2026,1
EXM039637,STU032924,1,Building Construction,57,B,Pass,2025,1
EXM039638,STU072392,4,Sociology,46,C,Pass,2026,1
EXM039639,STU011509,1,Economics,46,C,Pass,2026,2
EXM039640,STU030949,3,Engineering Physics,62,B+,Pass,2026,1
EXM039641,STU000371,2,Electrical Circuits,40,D,Pass,2026,1
EXM039642,STU047476,1,Theory of Computation,67,B+,Pass,2026,1
EXM039643,STU067460,1,Engineering Mathematics,72,A,Pass,2025,1
EXM039644,STU085650,3,Anatomy,60,B+,Pass,2025,1
EXM039645,STU027739,2,Auditing,59,B,Pass,2026,1
EXM039646,STU082424,2,Educational Psychology,60,B+,Pass,2025,2
EXM039647,STU069178,2,Business Statistics,53,B,Pass,2026,1
EXM039648,STU060193,2,Database Management Systems,46,C,Pass,2026,1
EXM039649,STU012953,2,Chemistry,44,D,Pass,2026,2
EXM039650,STU042394,1,Building Construction,85,A+,Pass,2026,1
EXM039651,STU080061,2,Educational Administration,56,B,Pass,2026,1
EXM039652,STU079304,1,Biotechnology,53,B,Pass,2026,1
EXM039653,STU078482,1,Applied Mathematics,12,F,Fail,2026,2
EXM039654,STU007109,1,Income Tax Law,79,A,Pass,2026,3
EXM039655,STU071427,4,Business Economics,37,F,Fail,2026,1
EXM039656,STU096594,1,Strength of Materials,54,B,Pass,2026,1
EXM039657,STU018310,3,Soil Science,33,F,Fail,2026,3
EXM039658,STU069999,5,Business Statistics,64,B+,Pass,2026,1
EXM039659,STU013991,1,Banking & Insurance,39,F,Fail,2026,3
EXM039660,STU002444,2,Law of Torts,63,B+,Pass,2025,1
EXM039661,STU018370,2,Political Science,52,B,Pass,2026,1
EXM039662,STU062659,3,Law of Torts,66,B+,Pass,2026,1
EXM039663,STU054876,1,Workshop Technology,80,A+,Pass,2026,1
EXM039664,STU007407,3,Business Economics,67,B+,Pass,2026,2
EXM039665,STU058928,4,Engineering Mathematics,70,A,Pass,2026,1
EXM039666,STU089868,1,History,82,A+,Pass,2026,1
EXM039667,STU047588,2,Cost Accounting,77,A,Pass,2026,1
EXM039668,STU046980,5,Mathematics,28,F,Fail,2026,1
EXM039669,STU093664,1,Business Statistics,70,A,Pass,2025,1
EXM039670,STU097278,8,Digital Electronics,67,B+,Pass,2026,1
EXM039671,STU037643,1,Computer Networks,49,C,Pass,2026,1
EXM039672,STU012703,1,Botany,58,B,Pass,2026,2
EXM039673,STU052682,1,Surgery,56,B,Pass,2025,1
EXM039674,STU021600,4,Computer Science,32,F,Fail,2026,1
EXM039675,STU086596,1,Chemistry,17,F,Fail,2026,1
EXM039676,STU050528,1,Pharmaceutical Analysis,42,D,Pass,2026,1
EXM039677,STU085047,3,Botany,48,C,Pass,2026,1
EXM039678,STU032262,3,Psychology,51,B,Pass,2025,1
EXM039679,STU033013,2,Computer Networks,43,D,Pass,2025,2
EXM039680,STU078006,1,Cost Accounting,66,B+,Pass,2024,1
EXM039681,STU061521,3,Software Engineering,62,B+,Pass,2025,1
EXM039682,STU028644,3,Business Economics,58,B,Pass,2026,2
EXM039683,STU071155,5,Control Systems,73,A,Pass,2026,1
EXM039684,STU030234,1,Chemistry,60,B+,Pass,2026,1
EXM039685,STU061464,1,Business Economics,45,C,Pass,2025,1
EXM039686,STU005919,1,Pathology,8,F,Fail,2026,3
EXM039687,STU017411,2,Machine Drawing,67,B+,Pass,2025,1
EXM039688,STU091694,1,Object Oriented Programming,40,D,Pass,2026,1
EXM039689,STU043717,6,Marathi Literature,69,B+,Pass,2026,1
EXM039690,STU023843,4,History,100,O,Pass,2025,1
EXM039691,STU044508,1,English Literature,69,B+,Pass,2025,2
EXM039692,STU070436,3,History,66,B+,Pass,2026,1
EXM039693,STU086314,2,History,38,F,Fail,2024,2
EXM039694,STU070029,1,Computer Science,61,B+,Pass,2026,1
EXM039695,STU076694,3,Business Economics,29,F,Fail,2026,1
EXM039696,STU089554,1,Business Economics,27,F,Fail,2026,2
EXM039697,STU088636,4,Psychology,47,C,Pass,2026,2
EXM039698,STU025501,3,Engineering Physics,39,F,Fail,2026,1
EXM039699,STU067624,3,Banking & Insurance,38,F,Fail,2026,2
EXM039700,STU082094,1,Chemistry,52,B,Pass,2026,1
EXM039701,STU024219,1,Financial Management,97,O,Pass,2025,1
EXM039702,STU036636,3,Physics,59,B,Pass,2026,1
EXM039703,STU047369,2,Software Engineering,84,A+,Pass,2026,1
EXM039704,STU026732,1,Zoology,48,C,Pass,2026,1
EXM039705,STU084675,1,English Literature,62,B+,Pass,2026,1
EXM039706,STU001029,1,Sociology,41,D,Pass,2026,3
EXM039707,STU025064,2,Operations Management,85,A+,Pass,2025,1
EXM039708,STU050510,2,Financial Accounting,77,A,Pass,2025,1
EXM039709,STU054228,1,Object Oriented Programming,78,A,Pass,2026,1
EXM039710,STU009699,3,Software Engineering,90,O,Pass,2024,1
EXM039711,STU057554,1,Sociology,70,A,Pass,2025,1
EXM039712,STU091137,1,Operations Management,48,C,Pass,2026,1
EXM039713,STU037053,1,Banking & Insurance,42,D,Pass,2026,1
EXM039714,STU009417,3,Physics,75,A,Pass,2026,1
EXM039715,STU084461,1,Biotechnology,45,C,Pass,2025,1
EXM039716,STU083575,4,Income Tax Law,37,F,Fail,2026,3
EXM039717,STU023882,3,Computer Science,51,B,Pass,2025,2
EXM039718,STU049030,2,Environmental Science,81,A+,Pass,2025,1
EXM039719,STU010480,2,Biotechnology,53,B,Pass,2026,1
EXM039720,STU067509,1,English Literature,64,B+,Pass,2026,1
EXM039721,STU087842,2,Physics,75,A,Pass,2026,1
EXM039722,STU089991,2,Marathi Literature,40,D,Pass,2025,1
EXM039723,STU079092,1,English Literature,53,B,Pass,2026,1
EXM039724,STU080946,2,Economics,100,O,Pass,2025,1
EXM039725,STU056686,1,Business Law,16,F,Fail,2026,1
EXM039726,STU054172,1,Political Science,87,A+,Pass,2026,1
EXM039727,STU071730,1,Zoology,52,B,Pass,2026,1
EXM039728,STU035942,2,Business Statistics,45,C,Pass,2025,1
EXM039729,STU022392,1,Business Law,50,B,Pass,2024,1
EXM039730,STU053550,3,Anatomy,58,B,Pass,2025,1
EXM039731,STU082882,2,Thermodynamics,63,B+,Pass,2025,1
EXM039732,STU012864,1,Business Economics,68,B+,Pass,2026,1
EXM039733,STU087022,3,Chemistry,75,A,Pass,2026,1
EXM039734,STU030453,5,Computer Programming,77,A,Pass,2026,1
EXM039735,STU056796,3,Business Statistics,100,O,Pass,2025,1
EXM039736,STU070003,3,Financial Accounting,59,B,Pass,2025,1
EXM039737,STU003099,3,Anatomy,29,F,Fail,2026,2
EXM039738,STU017518,1,Workshop Technology,82,A+,Pass,2026,1
EXM039739,STU017166,2,Surveying,50,B,Pass,2023,1
EXM039740,STU068815,4,Theory of Computation,96,O,Pass,2026,1
EXM039741,STU080788,1,Workshop Technology,61,B+,Pass,2025,1
EXM039742,STU003241,3,Marathi Literature,64,B+,Pass,2026,1
EXM039743,STU082225,2,Pharmacognosy,82,A+,Pass,2026,1
EXM039744,STU009152,1,Botany,37,F,Fail,2026,1
EXM039745,STU017782,1,English Literature,47,C,Pass,2024,2
EXM039746,STU076284,3,Auditing,87,A+,Pass,2026,2
EXM039747,STU058932,6,Operating Systems,43,D,Pass,2025,1
EXM039748,STU021878,5,Structural Analysis,89,A+,Pass,2025,1
EXM039749,STU079074,1,Strength of Materials,84,A+,Pass,2026,1
EXM039750,STU078201,3,Financial Accounting,47,C,Pass,2026,1
EXM039751,STU071184,4,Mathematics,49,C,Pass,2026,3
EXM039752,STU088781,1,Agricultural Economics,69,B+,Pass,2025,1
EXM039753,STU090671,2,Mathematics,34,F,Fail,2026,1
EXM039754,STU025764,3,Pharmacology,64,B+,Pass,2026,1
EXM039755,STU092693,1,English Literature,62,B+,Pass,2026,1
EXM039756,STU007254,2,English Literature,66,B+,Pass,2025,1
EXM039757,STU020450,1,Financial Management,56,B,Pass,2026,2
EXM039758,STU085150,3,Income Tax Law,50,B,Pass,2026,1
EXM039759,STU049044,4,Constitutional Law,53,B,Pass,2025,1
EXM039760,STU026316,2,Psychology,31,F,Fail,2025,1
EXM039761,STU090919,4,Community Health Nursing,72,A,Pass,2026,1
EXM039762,STU002673,2,Database Management Systems,64,B+,Pass,2026,1
EXM039763,STU077525,4,Auditing,69,B+,Pass,2026,1
EXM039764,STU098848,2,Digital Electronics,71,A,Pass,2026,1
EXM039765,STU008828,1,Chemistry,51,B,Pass,2026,1
EXM039766,STU081798,1,Thermodynamics,51,B,Pass,2026,1
EXM039767,STU017738,2,Psychology,53,B,Pass,2025,1
EXM039768,STU085451,1,Cost Accounting,50,B,Pass,2025,1
EXM039769,STU025288,5,Digital Electronics,80,A+,Pass,2026,1
EXM039770,STU051810,2,Sociology,62,B+,Pass,2026,2
EXM039771,STU021552,3,English Literature,49,C,Pass,2026,1
EXM039772,STU045225,6,Electrical Circuits,55,B,Pass,2025,1
EXM039773,STU049923,1,English Literature,81,A+,Pass,2026,1
EXM039774,STU010857,3,Business Law,74,A,Pass,2026,1
EXM039775,STU043753,1,Political Science,72,A,Pass,2024,1
EXM039776,STU056052,5,Anatomy,59,B,Pass,2026,2
EXM039777,STU040360,1,Auditing,82,A+,Pass,2026,3
EXM039778,STU065093,2,Political Science,61,B+,Pass,2025,2
EXM039779,STU051236,1,Economics,67,B+,Pass,2026,2
EXM039780,STU044061,5,Strength of Materials,31,F,Fail,2026,1
EXM039781,STU040914,3,Biopharmaceutics,45,C,Pass,2026,1
EXM039782,STU067543,1,Hospital Pharmacy,82,A+,Pass,2026,2
EXM039783,STU090756,3,Operating Systems,41,D,Pass,2026,2
EXM039784,STU087410,5,Business Statistics,19,F,Fail,2026,1
EXM039785,STU076890,1,Auditing,64,B+,Pass,2026,2
EXM039786,STU095318,1,Control Systems,29,F,Fail,2025,1
EXM039787,STU058630,1,Fluid Mechanics,38,F,Fail,2026,2
EXM039788,STU057933,2,Hospital Pharmacy,82,A+,Pass,2025,1
EXM039789,STU067039,1,Fluid Mechanics,84,A+,Pass,2025,1
EXM039790,STU021472,3,English Literature,59,B,Pass,2026,1
EXM039791,STU060784,6,Database Management Systems,51,B,Pass,2025,1
EXM039792,STU026745,1,Sociology,46,C,Pass,2026,1
EXM039793,STU036421,2,Biotechnology,58,B,Pass,2025,1
EXM039794,STU097621,1,Fluid Mechanics,64,B+,Pass,2026,3
EXM039795,STU022110,1,Computer Programming,45,C,Pass,2026,1
EXM039796,STU012696,1,Mathematics,68,B+,Pass,2026,1
EXM039797,STU047937,3,Database Management Systems,76,A,Pass,2026,1
EXM039798,STU029453,3,Auditing,32,F,Fail,2026,2
EXM039799,STU009046,2,Banking & Insurance,56,B,Pass,2025,1
EXM039800,STU037676,2,Electrical Circuits,61,B+,Pass,2026,1
EXM039801,STU039109,1,Financial Accounting,93,O,Pass,2026,1
EXM039802,STU030715,5,Auditing,27,F,Fail,2026,1
EXM039803,STU092659,1,Banking & Insurance,69,B+,Pass,2025,1
EXM039804,STU043775,1,Auditing,59,B,Pass,2026,1
EXM039805,STU049197,1,Business Economics,54,B,Pass,2025,1
EXM039806,STU031528,1,Thermodynamics,74,A,Pass,2026,1
EXM039807,STU041541,2,Banking & Insurance,66,B+,Pass,2025,1
EXM039808,STU003016,2,Control Systems,52,B,Pass,2025,1
EXM039809,STU029571,2,Auditing,49,C,Pass,2025,1
EXM039810,STU004438,1,Cost Accounting,48,C,Pass,2026,1
EXM039811,STU022263,5,Computer Networks,55,B,Pass,2026,1
EXM039812,STU027341,1,Economics,53,B,Pass,2026,1
EXM039813,STU034791,5,Fluid Mechanics,52,B,Pass,2025,1
EXM039814,STU060821,2,Computer Science,82,A+,Pass,2026,1
EXM039815,STU083785,2,Marathi Literature,81,A+,Pass,2026,1
EXM039816,STU003203,1,Financial Accounting,73,A,Pass,2026,1
EXM039817,STU019747,1,Family Law,35,F,Fail,2026,2
EXM039818,STU022424,2,Physics,42,D,Pass,2025,1
EXM039819,STU027979,4,Income Tax Law,100,O,Pass,2025,1
EXM039820,STU001607,1,Design of Machine Elements,57,B,Pass,2025,1
EXM039821,STU006652,1,Machine Drawing,41,D,Pass,2025,1
EXM039822,STU097926,2,Mathematics,74,A,Pass,2024,1
EXM039823,STU020636,1,Income Tax Law,74,A,Pass,2026,1
EXM039824,STU014295,1,Engineering Chemistry,70,A,Pass,2026,2
EXM039825,STU060553,2,Community Health Nursing,63,B+,Pass,2026,1
EXM039826,STU092857,1,Environmental Science,68,B+,Pass,2026,1
EXM039827,STU054572,1,Environmental Science,60,B+,Pass,2025,1
EXM039828,STU004718,1,Business Economics,47,C,Pass,2025,1
EXM039829,STU002275,1,Applied Physics,66,B+,Pass,2026,1
EXM039830,STU040533,2,Sociology,59,B,Pass,2025,1
EXM039831,STU062751,1,Psychology,54,B,Pass,2026,1
EXM039832,STU070064,1,Business Law,80,A+,Pass,2026,1
EXM039833,STU076723,1,Computer Science,47,C,Pass,2026,1
EXM039834,STU046386,2,Constitutional Law,17,F,Fail,2025,1
EXM039835,STU021303,4,Financial Accounting,61,B+,Pass,2026,2
EXM039836,STU054367,1,Marathi Literature,76,A,Pass,2024,1
EXM039837,STU092773,1,Computer Science,47,C,Pass,2025,1
EXM039838,STU005518,3,Zoology,49,C,Pass,2026,2
EXM039839,STU035042,1,Data Structures,57,B,Pass,2026,1
EXM039840,STU017847,2,Chemistry,22,F,Fail,2025,1
EXM039841,STU011050,2,Mathematics,46,C,Pass,2026,1
EXM039842,STU027413,1,Financial Accounting,52,B,Pass,2025,2
EXM039843,STU051751,1,Botany,84,A+,Pass,2026,1
EXM039844,STU089838,3,Environmental Science,46,C,Pass,2026,2
EXM039845,STU066771,6,Business Statistics,50,B,Pass,2026,1
EXM039846,STU046978,3,Physics,64,B+,Pass,2026,1
EXM039847,STU034465,4,Machine Drawing,34,F,Fail,2026,2
EXM039848,STU097046,2,Engineering Chemistry,62,B+,Pass,2025,1
EXM039849,STU019655,2,Operations Management,84,A+,Pass,2026,1
EXM039850,STU038529,1,Digital Electronics,80,A+,Pass,2026,1
EXM039851,STU003546,1,Business Economics,40,D,Pass,2026,2
EXM039852,STU029258,1,Business Law,82,A+,Pass,2026,1
EXM039853,STU092332,1,Cost Accounting,60,B+,Pass,2026,2
EXM039854,STU066369,4,Control Systems,64,B+,Pass,2025,1
EXM039855,STU008811,2,Environmental Science,23,F,Fail,2025,1
EXM039856,STU034304,1,Strength of Materials,61,B+,Pass,2026,1
EXM039857,STU097871,2,Biotechnology,42,D,Pass,2026,1
EXM039858,STU045289,2,English Literature,83,A+,Pass,2025,1
EXM039859,STU038357,1,Business Law,63,B+,Pass,2026,1
EXM039860,STU085491,2,Financial Accounting,58,B,Pass,2026,1
EXM039861,STU000595,2,Operating Systems,73,A,Pass,2025,1
EXM039862,STU045288,1,Business Economics,64,B+,Pass,2026,2
EXM039863,STU001659,1,Computer Science,7,F,Fail,2024,2
EXM039864,STU065869,4,Chemistry,69,B+,Pass,2025,1
EXM039865,STU007535,1,Financial Accounting,73,A,Pass,2026,1
EXM039866,STU087185,2,Surveying,67,B+,Pass,2026,1
EXM039867,STU046224,2,Chemistry,76,A,Pass,2025,1
EXM039868,STU024053,1,Political Science,35,F,Fail,2026,2
