college_id,year,student_satisfaction,placement_rate,graduation_rate,dropout_rate,faculty_student_ratio,research_score,infrastructure_score,financial_health_score,overall_state_rank
COL1860,2021,82.6,69.0,85.2,6.8,16,68.4,80.9,81.1,1431
COL1860,2022,80.6,68.3,78.2,10.8,15,68.6,76.2,76.9,1588
COL1860,2023,85.8,77.4,91.3,7.7,13,67.5,80.4,81.6,1290
COL1860,2024,86.9,73.4,86.8,6.8,13,65.6,85.3,79.0,1375
COL1860,2025,83.7,72.0,87.3,9.0,17,70.9,78.1,83.5,1519
COL1861,2021,83.9,73.0,81.8,5.9,14,80.0,83.4,78.4,1208
COL1861,2022,83.7,76.7,90.0,7.9,14,73.9,79.7,78.7,1383
COL1861,2023,78.2,78.4,87.0,10.8,17,81.3,76.6,78.3,1481
COL1861,2024,78.6,68.0,81.4,9.3,15,71.5,79.2,78.6,1621
COL1861,2025,82.2,67.4,80.0,10.3,16,70.9,79.2,75.9,1606
COL1862,2021,86.8,84.1,100,4.7,11,81.0,82.4,82.7,922
COL1862,2022,88.9,90.3,100,3.9,10,89.3,88.3,83.6,702
COL1862,2023,89.4,79.9,93.8,3.3,13,88.0,86.4,92.5,795
COL1862,2024,92.6,90.5,100,5.0,13,87.1,91.9,83.7,756
COL1862,2025,89.5,86.0,100,2.0,9,90.3,91.3,94.3,546
COL1863,2021,89.3,82.1,100,6.2,12,84.6,91.5,80.9,856
COL1863,2022,89.9,78.7,96.8,4.2,11,76.1,84.9,81.0,1077
COL1863,2023,87.8,74.8,87.9,5.4,11,72.0,82.1,79.0,1251
COL1863,2024,91.3,85.9,100,5.3,11,84.1,90.2,81.9,812
COL1863,2025,80.7,76.9,93.5,6.2,15,69.1,79.4,81.5,1301
COL1864,2021,83.3,79.3,95.5,6.8,13,73.9,83.0,82.4,1198
COL1864,2022,85.7,74.8,91.0,4.3,13,71.1,88.9,84.8,1085
COL1864,2023,83.5,79.8,97.0,5.0,15,76.2,83.4,82.5,1135
COL1864,2024,85.1,84.1,100,5.7,15,80.8,84.4,78.6,1043
COL1864,2025,83.5,80.5,99.7,5.1,11,73.4,81.1,79.7,1156
COL1865,2021,92.1,87.3,100,2.7,11,87.2,88.5,95.5,482
COL1865,2022,88.5,84.3,100,2.1,9,88.2,88.7,87.7,572
COL1865,2023,88.7,80.4,100,2.9,11,86.8,85.3,90.4,683
COL1865,2024,92.7,90.4,100,1.9,9,83.5,86.6,86.4,622
COL1865,2025,92.3,89.2,99.3,4.4,9,92.5,90.0,88.6,656
COL1866,2021,77.7,67.7,87.0,11.1,17,70.2,75.5,77.8,1574
COL1866,2022,78.6,69.7,85.4,9.4,15,69.2,79.1,81.5,1546
COL1866,2023,84.4,71.1,84.8,6.8,14,66.3,82.1,80.8,1458
COL1866,2024,82.4,69.2,86.6,9.9,16,59.3,76.6,81.3,1610
COL1866,2025,82.1,70.3,88.6,10.4,17,68.9,81.2,78.3,1568
COL1867,2021,79.3,66.3,75.2,10.2,18,58.8,74.3,68.4,1738
COL1867,2022,78.5,59.8,68.4,10.2,17,55.1,75.7,68.1,1852
COL1867,2023,78.8,64.6,74.5,9.8,19,55.8,71.8,73.5,1805
COL1867,2024,74.0,62.6,77.8,12.4,19,53.2,72.5,76.3,1863
COL1867,2025,77.2,66.4,80.1,9.8,18,55.8,71.6,70.2,1803
COL1868,2021,95.7,93.1,100,0.8,10,87.7,98.1,93.7,306
COL1868,2022,91.9,87.8,100,0.6,10,89.1,95.3,95.3,430
COL1868,2023,91.7,87.1,99.0,3.2,12,93.2,89.7,89.3,606
COL1868,2024,90.2,85.9,100,5.2,9,90.8,87.3,92.6,667
COL1868,2025,95.4,92.2,100,4.0,12,93.1,96.5,92.3,462
COL1869,2021,98.7,94.7,100,0,11,89.5,98.2,96.5,187
COL1869,2022,96.0,93.8,100,0.7,9,91.3,90.2,91.9,240
COL1869,2023,92.2,91.9,100,2.1,11,87.6,98.4,89.8,372
COL1869,2024,97.7,92.9,100,1.4,8,96.7,97.6,96.7,205
COL1869,2025,91.1,97.3,100,1.7,9,96.5,90.4,90.9,422
COL1870,2021,94.3,89.5,100,4.3,13,87.7,92.3,87.2,601
COL1870,2022,87.0,84.4,100,5.3,10,86.7,86.3,88.4,777
COL1870,2023,95.4,86.4,97.1,2.6,10,84.4,93.6,89.7,633
COL1870,2024,88.1,89.5,100,3.6,11,88.5,91.3,90.9,604
COL1870,2025,91.4,86.4,100,4.2,13,80.4,93.4,85.1,874
COL1871,2021,97.8,97.0,100,1.1,8,90.6,98.5,89.4,214
COL1871,2022,92.2,92.4,100,2.5,8,96.4,91.1,98.5,394
COL1871,2023,93.0,95.2,100,3.3,8,92.9,93.5,93.8,366
COL1871,2024,96.4,97.7,100,0,8,96.3,100.0,93.3,39
COL1871,2025,95.8,96.7,100,2.7,8,96.0,96.6,90.6,269
COL1872,2021,88.8,72.9,85.2,6.6,16,74.3,84.0,85.9,1231
COL1872,2022,85.7,76.4,89.0,7.5,15,70.5,86.5,78.4,1349
COL1872,2023,83.3,72.1,86.7,9.3,14,69.3,77.2,77.9,1488
COL1872,2024,81.9,79.8,95.7,6.6,14,72.7,85.6,79.5,1258
COL1872,2025,81.5,74.4,92.6,8.1,17,65.8,83.3,74.9,1507
COL1873,2021,74.9,63.6,75.9,12.6,17,57.6,71.9,69.4,1851
COL1873,2022,76.0,66.5,84.9,12.7,19,55.0,69.7,71.8,1846
COL1873,2023,77.8,69.5,89.6,11.1,16,61.2,79.8,79.2,1702
COL1873,2024,82.8,69.6,87.7,10.1,17,65.8,75.8,71.5,1658
COL1873,2025,85.3,75.1,88.1,9.9,16,66.4,81.8,73.6,1540
COL1874,2021,95.9,97.5,100,2.9,11,92.7,99.2,95.6,334
COL1874,2022,92.2,92.2,100,1.7,10,98.9,92.8,92.5,299
COL1874,2023,95.3,89.3,100,3.9,10,89.2,92.3,99.3,462
COL1874,2024,98.8,98,100,0,9,100,97.0,93.9,120
COL1874,2025,94.1,97.2,100,2.4,8,97.9,95.3,91.0,277
COL1875,2021,87.7,81.3,95.5,4.3,13,84.8,87.9,84.2,783
COL1875,2022,93.3,85.8,100,6.0,12,77.5,89.3,89.8,810
COL1875,2023,90.9,86.1,100,2.2,13,80.8,90.5,93.8,542
COL1875,2024,90.5,87.8,100,2.9,12,90.1,89.2,90.6,618
COL1875,2025,89.1,90.5,100,1.9,10,85.9,91.2,96.4,555
COL1876,2021,83.1,76.9,93.3,7.7,14,81.7,82.6,84.2,1155
COL1876,2022,90.6,85.2,95.2,5.9,11,86.1,89.6,81.8,849
COL1876,2023,88.1,75.6,94.8,7.5,13,72.3,80.4,89.9,1291
COL1876,2024,88.7,77.1,93.7,8.2,14,77.5,84.6,76.8,1237
COL1876,2025,86.2,79.0,95.7,6.3,14,80.7,83.6,84.6,1157
COL1877,2021,95.4,97.4,100,2.6,10,97.2,95.6,94.4,281
COL1877,2022,98.4,90.1,100,2.8,10,100,96.2,99.1,198
COL1877,2023,97.3,94.3,100,0.6,10,100,96.8,97.3,33
COL1877,2024,94.0,88.6,100,2.2,9,93.7,94.8,88.6,556
COL1877,2025,90.1,91.0,100,2.6,9,94.6,93.9,88.9,478
COL1878,2021,86.9,81.9,96.6,3.6,13,89.7,88.0,90.7,684
COL1878,2022,92.8,84.4,100,3.1,10,98.9,87.5,86.7,523
COL1878,2023,92.3,87.4,100,1.6,10,99.8,92.8,94.7,343
COL1878,2024,93.7,92.8,100,1.7,9,100,90.8,84.1,398
COL1878,2025,96.9,88.6,100,2.4,8,100,94.4,89.8,441
COL1879,2021,74.1,67.9,77.7,10.8,20,61.1,74.8,74.3,1704
COL1879,2022,75.4,65.7,81.2,11.5,16,58.8,75.7,73.9,1767
COL1879,2023,81.8,64.0,81.4,11.5,18,64.4,75.9,79.0,1746
COL1879,2024,76.7,65.9,83.9,10.4,17,58.7,77.1,73.4,1783
COL1879,2025,76.1,72.0,86.8,9.3,15,64.6,74.3,80.0,1566
COL1880,2021,85.7,83.7,96.8,5.0,10,83.1,85.4,90.4,849
COL1880,2022,93.6,86.0,100,4.0,10,88.6,95.7,96.3,514
COL1880,2023,88.9,84.9,98.9,4.0,13,83.8,89.8,86.6,732
COL1880,2024,93.2,93.2,100,2.1,9,92.5,91.7,90.9,531
COL1880,2025,91.1,89.5,100,2.0,12,84.3,91.1,85.2,705
COL1881,2021,82.3,68.7,78.5,10.8,18,65.8,75.2,76.8,1671
COL1881,2022,80.9,67.7,81.6,9.7,16,65.5,79.6,74.0,1596
COL1881,2023,77.4,71.1,87.8,11.1,18,68.6,79.5,71.6,1685
COL1881,2024,78.8,78.3,90.7,8.8,17,78.5,80.0,74.8,1357
COL1881,2025,80.1,67.5,81.4,10.8,16,69.7,78.9,81.9,1658
COL1882,2021,93.4,91.3,100,0.8,8,100,89.7,89.4,299
COL1882,2022,94.1,90.2,100,2.6,8,100,93.9,91.0,333
COL1882,2023,97.0,95.1,100,1.0,9,89.3,91.7,97.2,288
COL1882,2024,94.4,94.6,100,0.9,8,89.7,95.0,90.2,326
COL1882,2025,92.8,86.7,97.2,1.5,8,90.3,91.8,99.1,450
COL1883,2021,70.4,58.8,77.1,14.7,20,51.8,70.1,71.7,1947
COL1883,2022,73.2,63.1,79.9,13.0,19,52.0,72.1,63.5,1881
COL1883,2023,72.2,61.2,79.5,12.9,18,47.4,68.0,70.4,1931
COL1883,2024,72.6,59.3,74.3,13.8,21,45.5,68.8,71.5,1962
COL1883,2025,71.2,56.7,70.8,15.3,19,49.7,69.8,65.7,1978
COL1884,2021,85.9,72.6,82.1,6.1,14,63.0,83.1,81.1,1336
COL1884,2022,82.8,65.0,78.8,11.1,14,63.1,76.4,74.4,1741
COL1884,2023,79.7,71.4,91.6,9.6,17,71.6,80.9,82.2,1438
COL1884,2024,80.7,73.7,82.3,7.0,16,62.1,79.9,78.2,1547
COL1884,2025,76.5,69.7,87.7,10.8,14,59.9,74.2,76.8,1706
COL1885,2021,93.2,92.7,100,2.1,10,100,89.3,88.9,409
COL1885,2022,90.5,88.4,100,3.0,12,96.8,93.8,94.8,377
COL1885,2023,93.5,89.1,100,2.9,10,100,87.9,91.3,458
COL1885,2024,94.0,97.1,100,1.4,9,100,96.2,99.1,219
COL1885,2025,94.9,91.1,100,3.7,9,100,92.2,92.5,505
COL1886,2021,81.5,79.4,88.7,9.3,15,76.5,82.6,82.6,1293
COL1886,2022,79.1,75.5,88.0,7.7,13,75.8,76.9,76.4,1428
COL1886,2023,85.3,68.6,86.9,7.5,14,74.2,76.6,74.7,1483
COL1886,2024,82.8,80.9,99.6,8.8,13,78.5,84.2,84.0,1245
COL1886,2025,87.6,81.3,99.4,5.5,13,81.8,87.7,83.1,1064
COL1887,2021,86.7,87.7,100,3.7,13,81.6,88.5,87.2,756
COL1887,2022,91.5,88.6,100,3.8,11,90.1,86.8,90.8,669
COL1887,2023,89.2,86.6,98.0,4.0,11,80.8,89.2,85.6,743
COL1887,2024,89.9,80.5,97.5,4.0,10,81.4,89.6,91.8,865
COL1887,2025,93.1,87.4,100,4.6,10,86.8,95.7,92.4,725
COL1888,2021,89.7,85.3,96.9,3.9,12,80.0,87.9,84.8,762
COL1888,2022,88.4,80.6,94.9,7.0,12,82.6,84.1,85.2,1001
COL1888,2023,86.3,83.2,100,6.1,11,84.4,80.9,83.2,1022
COL1888,2024,91.7,78.0,93.7,4.0,14,77.8,89.4,90.2,968
COL1888,2025,86.1,80.2,94.0,3.5,10,87.1,85.5,90.5,889
COL1889,2021,88.9,78.4,92.1,7.8,15,88.3,84.8,81.5,1015
COL1889,2022,91.2,87.6,99.2,5.2,14,87.9,86.6,86.4,695
COL1889,2023,83.4,79.4,95.7,8.2,14,82.7,78.7,78.1,1183
COL1889,2024,88.3,81.2,94.2,6.3,13,92.3,83.4,79.9,1003
COL1889,2025,82.4,80.7,93.5,5.2,15,89.3,84.6,78.4,1034
COL1890,2021,77.0,73.1,82.8,9.5,15,69.9,73.3,77.7,1517
COL1890,2022,76.8,77.2,93.0,7.9,15,79.0,76.4,72.0,1393
COL1890,2023,79.2,77.6,95.7,9.1,14,73.0,78.8,72.6,1386
COL1890,2024,85.3,70.3,87.7,8.4,16,73.5,82.2,82.0,1443
COL1890,2025,83.3,86.8,100,5.1,12,89.4,85.9,87.5,905
COL1891,2021,86.1,86.1,100,7.1,12,90.6,88.6,80.9,867
COL1891,2022,90.4,85.9,100,5.0,12,87.9,89.0,90.1,645
COL1891,2023,87.4,87.1,96.7,5.1,12,93.4,89.9,81.7,773
COL1891,2024,86.8,88.4,100,6.3,13,88.5,88.9,85.9,861
COL1891,2025,84.4,86.9,100,5.9,12,87.9,86.9,86.2,938
COL1892,2021,95.6,95.5,100,0.6,9,100,95.5,95.8,147
COL1892,2022,90.9,96.1,100,1.6,12,100,94.3,85.6,315
COL1892,2023,92.6,93.1,100,2.8,8,100,93.5,94.9,265
COL1892,2024,95.1,93.2,100,3.9,9,99.5,94.9,89.2,502
COL1892,2025,93.7,87.4,100,1.4,9,100,94.0,95.3,389
COL1893,2021,87.1,77.2,91.8,5.0,13,73.1,81.7,85.3,1031
COL1893,2022,85.4,83.1,99.4,7.8,14,77.0,83.0,83.9,1183
COL1893,2023,89.5,76.7,96.8,3.9,12,76.0,83.5,86.3,1023
COL1893,2024,82.5,78.7,94.4,5.7,14,76.8,82.7,89.0,1099
COL1893,2025,88.3,80.5,100,3.1,14,79.8,89.7,89.9,767
COL1894,2021,98.8,96.1,100,0.3,9,98.5,94.7,99.5,101
COL1894,2022,93.0,91.0,100,2.5,8,99.4,96.7,97.3,197
COL1894,2023,100,98,100,0,9,100,99.0,97.9,7
COL1894,2024,93.6,89.9,100,0.0,10,95.4,98.5,96.0,218
COL1894,2025,94.3,94.4,100,2.5,8,92.4,97.1,94.0,342
COL1895,2021,90.7,82.7,100,5.8,13,83.4,90.2,88.2,825
COL1895,2022,94.5,85.5,97.5,3.7,9,93.1,91.0,89.9,510
COL1895,2023,88.7,88.7,100,1.6,9,90.1,94.6,87.5,514
COL1895,2024,88.8,87.0,100,2.1,11,79.9,92.1,89.4,726
COL1895,2025,90.2,86.0,100,4.8,9,91.5,95.1,92.7,744
COL1896,2021,85.4,89.5,100,7.1,10,93.0,86.1,92.4,751
COL1896,2022,89.3,92.2,100,2.6,11,93.4,91.1,90.7,511
COL1896,2023,92.8,90.7,100,5.1,11,92.2,91.2,83.4,596
COL1896,2024,90.5,88.1,100,6.6,12,89.3,86.5,92.1,759
COL1896,2025,89.2,86.9,100,6.1,11,95.2,82.8,83.6,872
COL1897,2021,82.7,76.2,87.4,8.6,14,66.5,83.7,84.1,1305
COL1897,2022,81.8,71.0,85.6,10.5,13,71.8,75.2,83.6,1565
COL1897,2023,83.4,68.4,80.7,9.0,13,72.1,77.9,82.4,1528
COL1897,2024,82.2,70.4,79.4,9.6,15,70.6,78.3,81.3,1568
COL1897,2025,85.3,77.5,89.8,6.3,16,76.8,77.8,80.3,1352
COL1898,2021,84.5,80.0,89.1,6.7,15,79.0,83.8,78.7,1086
COL1898,2022,88.2,79.9,91.8,3.8,11,79.5,86.4,86.5,967
COL1898,2023,84.5,76.6,87.9,7.7,13,73.6,87.4,84.5,1292
COL1898,2024,86.5,83.7,97.6,5.3,13,78.3,89.2,88.4,999
COL1898,2025,87.1,85.6,98.7,3.4,10,77.4,85.3,91.4,836
COL1899,2021,81.3,73.6,88.5,9.6,15,69.6,81.1,74.4,1452
COL1899,2022,82.9,72.0,89.4,9.1,14,73.1,82.8,82.3,1341
COL1899,2023,82.2,81.1,91.7,8.7,13,79.6,81.4,83.9,1277
COL1899,2024,86.2,71.6,88.2,6.2,12,70.8,80.0,78.1,1402
COL1899,2025,82.5,77.4,89.3,6.1,15,79.1,79.1,81.7,1203
COL1900,2021,67.0,53.7,63.1,16.4,22,43.8,61.3,64.2,1998
COL1900,2022,66.0,52.7,66.6,14.1,21,48.1,61.3,59.9,1989
COL1900,2023,73.4,51.9,69.4,12.9,20,46.3,67.1,60.2,1982
COL1900,2024,73.2,57.1,75.1,13.9,22,41.6,66.2,59.5,1992
COL1900,2025,70.1,53.4,64.0,12.3,18,43.3,65.7,66.2,1973
COL1901,2021,80.8,78.7,91.9,9.0,12,77.0,78.9,84.7,1346
COL1901,2022,87.9,77.3,97.7,7.2,12,79.6,85.5,80.6,1182
COL1901,2023,85.4,80.2,94.2,6.1,13,76.4,83.8,83.2,1136
COL1901,2024,82.7,75.4,93.3,5.3,12,72.7,79.9,79.8,1278
COL1901,2025,85.4,83.1,97.9,5.1,13,85.1,85.6,90.1,919
COL1902,2021,91.0,86.5,100,3.4,12,81.0,91.0,89.9,720
COL1902,2022,87.3,88.1,100,5.5,10,83.3,85.4,85.8,834
COL1902,2023,89.4,82.7,100,2.2,10,87.0,92.7,87.3,689
COL1902,2024,91.8,86.8,100,6.6,13,79.0,87.1,87.0,973
COL1902,2025,90.6,91.6,100,2.2,12,90.8,90.8,87.2,502
COL1903,2021,85.5,82.8,100,6.8,14,91.7,85.6,79.8,863
COL1903,2022,85.8,84.7,100,4.5,12,97.9,89.0,85.5,662
COL1903,2023,87.3,88.8,100,4.3,12,90.7,88.2,82.3,742
COL1903,2024,90.2,92.3,100,3.4,10,99.9,87.4,86.9,542
COL1903,2025,96.2,92.2,100,2.3,8,97.5,92.3,89.7,385
COL1904,2021,78.3,76.1,90.6,9.6,17,77.6,80.1,75.7,1378
COL1904,2022,79.7,69.1,86.0,10.6,14,82.7,74.1,78.6,1536
COL1904,2023,85.4,73.6,90.3,8.2,16,81.9,80.4,74.7,1296
COL1904,2024,85.4,73.6,93.8,8.7,17,73.7,81.8,79.7,1352
COL1904,2025,78.1,75.7,87.1,10.1,17,80.3,77.1,79.6,1478
COL1905,2021,99.8,91.6,100,2.3,8,100,96.5,95.0,205
COL1905,2022,94.7,91.7,100,2.6,8,94.8,95.3,97.0,392
COL1905,2023,93.0,91.6,100,0.3,11,94.6,93.8,95.4,304
COL1905,2024,98.1,93.5,100,0,8,99.9,100,98.4,59
COL1905,2025,100,98,100,1.1,8,100,98.8,100,54
COL1906,2021,79.2,70.7,89.2,6.5,14,68.9,79.6,81.1,1325
COL1906,2022,87.6,74.3,86.6,5.0,14,69.9,83.9,82.1,1217
COL1906,2023,82.6,76.1,94.1,6.5,16,63.2,80.6,74.8,1431
COL1906,2024,87.0,73.1,88.6,6.8,13,74.3,83.1,80.5,1350
COL1906,2025,86.5,76.2,92.6,8.2,14,65.2,80.6,74.4,1485
COL1907,2021,97.0,98,100,2.6,9,100,97.5,93.0,222
COL1907,2022,90.3,97.8,100,3.7,10,100,93.1,97.5,369
COL1907,2023,92.9,92.2,100,1.8,8,100,91.4,99.3,254
COL1907,2024,96.2,92.7,100,0.8,11,100,97.3,96.6,183
COL1907,2025,95.1,92.4,100,1.1,9,100,91.5,97.8,315
COL1908,2021,99.0,98,100,0.9,9,97.5,99.4,91.1,37
COL1908,2022,96.1,98,100,2.6,9,95.6,94.6,90.6,259
COL1908,2023,95.0,92.2,100,1.2,8,86.2,93.1,92.7,398
COL1908,2024,96.4,90.2,100,1.7,8,92.8,97.1,94.6,411
COL1908,2025,93.5,94.0,100,3.0,11,98.9,95.8,99.4,323
COL1909,2021,88.0,91.0,100,5.1,9,89.8,90.2,92.9,585
COL1909,2022,89.5,85.5,100,3.3,12,91.6,95.0,93.2,584
COL1909,2023,91.0,81.2,94.5,2.4,10,82.7,88.4,88.8,682
COL1909,2024,90.0,87.1,100,4.3,10,91.7,93.1,91.8,695
COL1909,2025,92.6,92.2,100,1.0,9,96.8,93.5,96.7,383
COL1910,2021,87.6,82.7,100,5.5,9,90.0,87.8,86.8,719
COL1910,2022,94.1,89.3,100,2.2,10,87.2,91.6,88.4,441
COL1910,2023,91.3,86.0,100,5.6,10,90.2,87.4,84.0,857
COL1910,2024,94.2,87.5,100,3.0,10,89.2,98.3,91.3,588
COL1910,2025,96.9,91.8,100,3.6,8,93.6,94.4,98.5,397
COL1911,2021,86.2,75.5,94.2,5.4,14,77.9,79.3,77.6,1085
COL1911,2022,82.9,80.0,96.9,7.1,15,73.2,83.5,85.6,1223
COL1911,2023,89.8,84.6,96.1,5.1,13,80.2,85.1,86.8,953
COL1911,2024,85.0,80.3,95.2,5.4,12,78.4,83.5,89.7,1002
COL1911,2025,90.5,89.2,100,4.8,12,86.6,91.9,88.3,778
COL1912,2021,83.8,74.8,91.4,6.1,12,75.3,83.6,86.0,1113
COL1912,2022,91.3,83.6,95.0,5.0,12,78.1,84.6,87.5,976
COL1912,2023,86.1,85.3,100,4.1,12,80.0,86.7,83.2,878
COL1912,2024,92.4,85.2,99.9,3.4,12,79.9,87.6,87.7,720
COL1912,2025,91.0,88.3,100,5.2,11,76.2,92.0,90.0,937
COL1913,2021,94.6,88.5,100,4.7,11,91.4,91.0,90.3,565
COL1913,2022,86.8,86.0,95.7,4.7,12,86.9,87.9,88.4,780
COL1913,2023,94.4,81.0,91.7,2.2,10,81.5,92.7,93.5,723
COL1913,2024,90.7,89.8,100,2.0,10,80.4,92.7,86.2,595
COL1913,2025,90.0,80.6,96.7,2.8,13,81.5,89.8,86.5,802
COL1914,2021,83.5,68.0,87.3,7.6,16,65.3,79.5,75.9,1442
COL1914,2022,86.4,77.5,96.3,7.8,15,74.9,82.4,76.7,1262
COL1914,2023,84.5,73.2,87.3,7.4,15,75.1,81.3,80.7,1311
COL1914,2024,78.7,73.1,82.9,9.0,15,75.0,75.9,75.4,1487
COL1914,2025,84.8,68.8,85.3,7.2,16,63.9,76.6,84.7,1525
COL1915,2021,92.7,85.1,97.8,1.3,10,90.7,92.0,87.8,525
COL1915,2022,91.4,88.2,100,2.6,10,88.7,95.9,94.7,443
COL1915,2023,95.3,85.4,98.5,2.1,10,86.4,92.8,83.3,616
COL1915,2024,90.3,87.2,98.8,4.5,9,86.6,89.7,84.9,713
COL1915,2025,91.5,88.1,100,1.8,11,84.5,91.2,92.6,629
COL1916,2021,96.2,90.4,100,0.6,9,100,89.9,90.0,200
COL1916,2022,96.9,92.4,100,2.4,8,100,98.9,97.4,199
COL1916,2023,94.8,94.3,100,3.4,8,100,93.7,94.2,313
COL1916,2024,97.9,91.8,100,1.8,8,100,93.3,100,252
COL1916,2025,91.4,94.4,100,3.3,8,100,92.6,96.1,330
COL1917,2021,91.8,80.9,93.1,2.5,9,83.4,87.9,87.3,630
COL1917,2022,95.7,86.6,100,1.4,11,92.0,95.4,93.3,407
COL1917,2023,90.7,94.5,100,0.9,11,89.2,92.9,95.1,420
COL1917,2024,93.0,90.5,100,2.4,11,87.0,90.7,93.9,478
COL1917,2025,93.0,98,100,1.2,9,99.5,95.8,91.6,160
COL1918,2021,71.9,64.6,73.5,14.6,19,52.7,70.1,71.2,1907
COL1918,2022,78.6,58.0,72.1,13.1,20,56.0,69.1,73.0,1905
COL1918,2023,76.1,58.5,77.6,10.3,17,53.8,71.2,78.0,1842
COL1918,2024,80.3,60.4,79.7,11.2,19,55.1,72.7,72.2,1854
COL1918,2025,77.5,64.5,76.1,12.5,16,59.1,72.5,71.8,1863
COL1919,2021,86.3,78.6,93.5,8.9,16,68.1,83.9,80.3,1348
COL1919,2022,84.7,74.9,91.6,8.4,13,62.4,82.8,80.3,1430
COL1919,2023,88.0,74.3,89.5,4.8,15,78.0,82.6,78.0,1203
COL1919,2024,88.1,71.6,92.0,6.6,14,75.1,83.2,84.5,1266
COL1919,2025,84.5,80.7,95.9,6.6,13,80.7,83.1,89.3,1097
COL1920,2021,91.3,85.9,100,4.9,13,82.5,91.7,87.0,708
COL1920,2022,89.0,76.2,86.1,5.9,14,77.1,84.8,78.9,1151
COL1920,2023,86.2,79.4,93.3,7.4,12,83.8,82.5,83.5,1152
COL1920,2024,90.4,81.8,100,5.3,12,79.3,85.5,82.5,933
COL1920,2025,89.9,84.8,100,6.9,13,81.1,83.8,91.9,1008
COL1921,2021,73.6,53.5,64.9,15.3,21,47.0,67.2,69.4,1986
COL1921,2022,74.7,53.9,69.4,11.1,19,41.6,71.3,66.0,1943
COL1921,2023,75.1,58.8,74.8,12.8,19,47.2,69.9,66.0,1930
COL1921,2024,76.1,56.9,67.9,10.8,19,50.1,72.0,72.3,1873
COL1921,2025,76.4,53.7,63.1,12.7,18,48.0,70.1,66.6,1969
COL1922,2021,83.4,84.5,100,7.8,13,90.4,82.3,83.6,927
COL1922,2022,85.4,79.9,98.6,6.3,14,86.2,84.0,76.9,1097
COL1922,2023,85.9,78.2,95.6,5.5,13,86.5,86.1,84.2,957
COL1922,2024,87.1,80.2,98.4,7.6,14,86.6,79.6,80.0,1094
COL1922,2025,85.4,80.5,100,7.1,14,93.6,88.7,81.3,1040
COL1923,2021,80.1,69.1,84.0,10.2,16,60.1,76.4,75.0,1663
COL1923,2022,76.7,64.9,73.4,11.0,17,61.7,79.2,69.4,1738
COL1923,2023,81.8,69.7,89.0,11.2,16,59.6,75.2,76.0,1692
COL1923,2024,81.2,74.4,89.0,10.1,17,66.5,81.5,79.4,1524
COL1923,2025,82.3,69.7,88.6,9.9,14,63.9,78.3,79.9,1645
COL1924,2021,87.8,77.1,87.8,5.7,15,83.3,83.0,76.9,1088
COL1924,2022,84.2,82.0,92.5,5.4,14,82.2,86.4,79.0,975
COL1924,2023,85.9,78.8,89.2,5.6,15,83.6,81.7,76.3,1076
COL1924,2024,86.0,83.7,99.4,6.4,15,81.5,86.2,86.4,951
COL1924,2025,89.2,80.8,92.3,5.0,13,83.6,84.9,81.9,1083
COL1925,2021,83.9,82.2,97.2,8.7,12,71.7,85.4,80.3,1254
COL1925,2022,85.9,84.1,93.3,7.7,14,80.4,83.1,84.4,1070
COL1925,2023,86.1,84.9,100,4.5,11,75.4,86.7,89.2,895
COL1925,2024,86.2,78.6,92.2,5.6,11,84.4,81.6,85.9,1049
COL1925,2025,88.6,78.0,92.2,6.4,14,75.8,81.9,87.7,1206
COL1926,2021,71.0,51.9,61.7,13.0,20,51.2,62.7,69.3,1973
COL1926,2022,72.7,50.2,62.2,13.0,22,40.4,63.3,66.1,1986
COL1926,2023,68.9,53.1,64.0,14.7,19,45.5,68.8,68.3,1978
COL1926,2024,72.6,55.9,67.5,12.1,20,44.3,67.5,66.3,1948
COL1926,2025,72.8,54.9,70.6,12.5,20,44.9,64.6,65.5,1954
COL1927,2021,92.3,96.3,100,3.1,9,100,94.0,95.3,309
COL1927,2022,95.7,96.8,100,1.5,8,100,94.7,98.0,182
COL1927,2023,94.2,88.8,100,2.7,11,100,89.3,89.4,393
COL1927,2024,91.6,91.7,100,2.0,10,100,94.8,96.4,334
COL1927,2025,90.9,93.3,100,3.9,8,100,91.2,95.9,484
COL1928,2021,82.8,81.0,97.5,8.5,14,80.7,81.2,81.1,1222
COL1928,2022,83.4,81.2,91.9,7.5,15,83.8,83.9,77.7,1166
COL1928,2023,90.1,80.8,90.0,5.4,15,84.6,85.8,81.3,1020
COL1928,2024,87.5,78.2,93.8,7.7,14,82.5,78.6,81.0,1212
COL1928,2025,91.8,87.3,100,2.9,11,92.3,90.0,86.6,569
COL1929,2021,84.1,67.1,86.4,7.0,17,60.8,78.3,81.1,1508
COL1929,2022,83.7,69.0,83.5,8.5,14,65.0,80.9,73.7,1535
COL1929,2023,82.4,71.9,84.5,11.2,16,64.7,74.0,79.5,1681
COL1929,2024,79.9,73.6,87.5,10.1,16,67.6,79.2,70.3,1593
COL1929,2025,78.9,65.1,80.4,9.8,18,64.0,71.4,80.7,1718
COL1930,2021,83.0,72.1,89.0,7.9,17,64.2,74.6,78.8,1471
COL1930,2022,82.6,74.1,83.8,10.9,16,66.9,77.0,74.4,1570
COL1930,2023,83.2,71.0,90.6,7.7,17,58.6,76.5,72.0,1547
