college_id,branch,district,year,applications,sanctioned_seats,filled_seats,vacant_seats,cutoff_percentile,placement_rate,graduation_rate,filled_seats_next_year
COL1489,BCom,Thane,2024,371,190,145,45,52.52,67.5,79.5,148
COL1490,BCom,Mumbai City,2021,1662,550,443,107,68.45,88.0,99.2,478
COL1490,BCom,Mumbai City,2022,1906,540,478,62,68.48,85.5,100.0,498
COL1490,BCom,Mumbai City,2023,2009,580,498,82,67.2,83.7,97.8,523
COL1490,BCom,Mumbai City,2024,2144,570,523,47,66.4,81.0,100.0,598
COL1491,BSc Computer Science,Sindhudurg,2021,367,160,117,43,64.4,87.7,100.0,119
COL1491,BSc Computer Science,Sindhudurg,2022,377,160,119,41,60.6,89.2,100.0,123
COL1491,BSc Computer Science,Sindhudurg,2023,401,160,123,37,62.19,92.2,100.0,116
COL1491,BSc Computer Science,Sindhudurg,2024,384,140,116,24,63.49,88.2,100.0,149
COL1492,BA,Ahmednagar,2021,305,200,142,58,44.86,56.2,67.4,137
COL1492,BA,Ahmednagar,2022,291,200,137,63,42.51,57.3,67.2,142
COL1492,BA,Ahmednagar,2023,342,200,142,58,43.22,58.1,67.1,148
COL1492,BA,Ahmednagar,2024,366,200,148,52,43.19,66.9,82.9,118
COL1493,BE Computer Engineering,Ahmednagar,2021,172,60,49,11,92.86,94.0,100.0,48
COL1493,BE Computer Engineering,Ahmednagar,2022,180,60,48,12,94.6,86.2,100.0,60
COL1493,BE Computer Engineering,Ahmednagar,2023,224,70,60,10,96.63,84.3,99.4,50
COL1493,BE Computer Engineering,Ahmednagar,2024,194,60,50,10,93.89,94.2,100.0,50
COL1494,BE Electronics & Telecommunication,Jalgaon,2021,97,60,39,21,76.02,77.7,91.8,40
COL1494,BE Electronics & Telecommunication,Jalgaon,2022,106,60,40,20,77.25,79.5,96.9,40
COL1494,BE Electronics & Telecommunication,Jalgaon,2023,106,60,40,20,76.49,79.1,89.6,42
COL1494,BE Electronics & Telecommunication,Jalgaon,2024,104,60,42,18,76.24,82.0,95.0,45
COL1495,BCom,Raigad,2021,411,310,206,104,43.77,63.0,80.0,190
COL1495,BCom,Raigad,2022,365,310,190,120,45.34,61.1,73.4,223
COL1495,BCom,Raigad,2023,497,330,223,107,43.01,63.2,76.8,219
COL1495,BCom,Raigad,2024,444,310,219,91,42.89,64.5,73.8,193
COL1496,BCom,Kolhapur,2021,1493,410,365,45,66.46,91.6,100.0,355
COL1496,BCom,Kolhapur,2022,1481,400,355,45,68.17,94.9,100.0,361
COL1496,BCom,Kolhapur,2023,1576,400,361,39,70.62,95.1,100.0,447
COL1496,BCom,Kolhapur,2024,1914,480,447,33,71.13,98.0,100.0,494
COL1497,BA LLB,Pune,2021,144,100,62,38,59.19,72.7,81.2,72
COL1497,BA LLB,Pune,2022,164,100,72,28,61.42,63.0,74.4,72
COL1497,BA LLB,Pune,2023,166,110,72,38,59.39,67.1,80.8,80
COL1497,BA LLB,Pune,2024,192,110,80,30,61.67,62.6,73.6,70
COL1498,BE Electrical Engineering,Nashik,2021,415,170,134,36,90.34,82.4,94.2,145
COL1498,BE Electrical Engineering,Nashik,2022,487,180,145,35,87.74,76.6,92.8,124
COL1498,BE Electrical Engineering,Nashik,2023,410,160,124,36,90.27,82.2,100.0,149
COL1498,BE Electrical Engineering,Nashik,2024,504,180,149,31,91.09,89.7,100.0,153
COL1499,BBA,Buldhana,2021,75,50,34,16,56.65,62.2,81.0,35
COL1499,BBA,Buldhana,2022,78,50,35,15,57.89,62.1,72.7,35
COL1499,BBA,Buldhana,2023,81,50,35,15,56.65,66.3,79.9,36
COL1499,BBA,Buldhana,2024,82,50,36,14,59.9,73.0,88.5,27
COL1500,BE Electronics & Telecommunication,Ahmednagar,2021,125,60,45,15,76.87,78.4,96.2,43
COL1500,BE Electronics & Telecommunication,Ahmednagar,2022,120,60,43,17,79.57,84.3,100.0,46
COL1500,BE Electronics & Telecommunication,Ahmednagar,2023,130,60,46,14,77.86,78.2,87.8,46
COL1500,BE Electronics & Telecommunication,Ahmednagar,2024,125,60,46,14,81.63,84.3,99.3,52
COL1501,B.Arch,Pune,2021,84,30,23,7,89.03,92.8,100.0,25
COL1501,B.Arch,Pune,2022,90,30,25,5,88.49,83.9,100.0,26
COL1501,B.Arch,Pune,2023,97,30,26,4,87.58,88.0,100.0,27
COL1501,B.Arch,Pune,2024,100,30,27,3,86.15,90.0,100.0,27
COL1502,BSc,Satara,2021,411,280,187,93,45.22,62.7,73.4,207
COL1502,BSc,Satara,2022,491,300,207,93,44.09,65.4,83.2,220
COL1502,BSc,Satara,2023,527,310,220,90,47.65,65.3,82.4,215
COL1502,BSc,Satara,2024,497,320,215,105,45.17,73.2,86.2,202
COL1503,BBA,Chhatrapati Sambhajinagar,2021,248,100,74,26,78.29,70.8,83.8,76
COL1503,BBA,Chhatrapati Sambhajinagar,2022,243,100,76,24,77.21,73.9,90.0,76
COL1503,BBA,Chhatrapati Sambhajinagar,2023,260,100,76,24,77.66,84.6,95.1,85
COL1503,BBA,Chhatrapati Sambhajinagar,2024,294,110,85,25,80.2,71.1,81.9,76
COL1504,BE Computer Engineering,Nashik,2021,126,70,50,20,75.65,63.2,70.9,46
COL1504,BE Computer Engineering,Nashik,2022,113,70,46,24,75.46,68.8,85.1,48
COL1504,BE Computer Engineering,Nashik,2023,114,70,48,22,74.19,73.5,85.7,52
COL1504,BE Computer Engineering,Nashik,2024,123,70,52,18,77.53,77.3,92.5,48
COL1505,BSc Mathematics,Thane,2021,346,200,133,67,54.55,79.8,97.3,156
COL1505,BSc Mathematics,Thane,2022,387,210,156,54,53.8,76.8,90.3,137
COL1505,BSc Mathematics,Thane,2023,346,200,137,63,53.85,85.8,100.0,151
COL1505,BSc Mathematics,Thane,2024,387,210,151,59,56.15,88.2,100.0,164
COL1506,Diploma in Mechanical Engineering,Nanded,2021,133,50,40,10,70.54,88.9,99.9,42
COL1506,Diploma in Mechanical Engineering,Nanded,2022,152,50,42,8,69.21,82.5,100.0,44
COL1506,Diploma in Mechanical Engineering,Nanded,2023,163,50,44,6,69.84,87.5,100.0,41
COL1506,Diploma in Mechanical Engineering,Nanded,2024,145,50,41,9,70.68,78.9,96.7,54
COL1507,LLB,Beed,2021,144,80,57,23,63.78,71.1,90.2,53
COL1507,LLB,Beed,2022,136,80,53,27,65.79,72.8,87.5,63
COL1507,LLB,Beed,2023,169,90,63,27,65.63,63.5,73.3,58
COL1507,LLB,Beed,2024,156,80,58,22,67.85,70.0,82.0,59
COL1508,BBA,Sangli,2021,122,50,37,13,78.24,89.4,100.0,37
COL1508,BBA,Sangli,2022,123,50,37,13,77.23,84.4,99.9,41
COL1508,BBA,Sangli,2023,136,50,41,9,78.77,85.3,98.7,32
COL1508,BBA,Sangli,2024,112,40,32,8,77.57,84.3,98.0,49
COL1509,BE Computer Engineering,Akola,2021,168,50,44,6,97.25,89.2,100.0,44
COL1509,BE Computer Engineering,Akola,2022,170,50,44,6,94.91,94.6,100.0,44
COL1509,BE Computer Engineering,Akola,2023,175,50,44,6,97.09,90.2,100.0,42
COL1509,BE Computer Engineering,Akola,2024,167,50,42,8,98.06,98.0,100.0,44
COL1510,BSc Physics,Thane,2021,203,230,132,98,39.92,58.0,68.2,156
COL1510,BSc Physics,Thane,2022,277,240,156,84,42.66,48.3,60.0,152
COL1510,BSc Physics,Thane,2023,244,260,152,108,42.07,46.8,60.0,170
COL1510,BSc Physics,Thane,2024,308,270,170,100,39.96,52.8,60.0,137
COL1511,BSc Computer Science,Ahmednagar,2021,253,80,67,13,70.98,94.4,100.0,67
COL1511,BSc Computer Science,Ahmednagar,2022,253,80,67,13,71.54,96.6,100.0,69
COL1511,BSc Computer Science,Ahmednagar,2023,276,80,69,11,73.85,90.9,100.0,71
COL1511,BSc Computer Science,Ahmednagar,2024,294,80,71,9,74.06,97.6,100.0,74
COL1512,BSc,Jalgaon,2021,543,230,177,53,56.54,78.1,88.3,194
COL1512,BSc,Jalgaon,2022,594,240,194,46,55.24,78.0,91.0,179
COL1512,BSc,Jalgaon,2023,589,230,179,51,58.06,75.1,89.0,152
COL1512,BSc,Jalgaon,2024,472,200,152,48,59.0,80.0,99.3,205
COL1513,BSc,Thane,2021,440,130,113,17,68.62,89.1,99.9,105
COL1513,BSc,Thane,2022,400,130,105,25,65.4,97.9,100.0,116
COL1513,BSc,Thane,2023,453,140,116,24,66.87,98.0,100.0,129
COL1513,BSc,Thane,2024,502,140,129,11,65.62,91.7,100.0,132
COL1514,BSc,Dharashiv,2021,335,200,132,68,46.36,60.3,69.2,139
COL1514,BSc,Dharashiv,2022,360,210,139,71,47.88,63.3,77.5,136
COL1514,BSc,Dharashiv,2023,342,200,136,64,50.16,62.8,82.0,153
COL1514,BSc,Dharashiv,2024,374,200,153,47,48.82,59.3,72.6,151
COL1515,B.Sc Nursing,Jalna,2021,113,50,37,13,67.33,84.8,100.0,37
COL1515,B.Sc Nursing,Jalna,2022,118,50,37,13,67.73,86.1,100.0,38
COL1515,B.Sc Nursing,Jalna,2023,128,50,38,12,67.26,79.7,90.2,42
COL1515,B.Sc Nursing,Jalna,2024,143,50,42,8,67.53,81.8,98.5,52
COL1516,B.Pharm,Thane,2021,145,50,40,10,82.35,98.0,100.0,41
COL1516,B.Pharm,Thane,2022,150,50,41,9,80.14,94.7,100.0,41
COL1516,B.Pharm,Thane,2023,159,50,41,9,82.97,98.0,100.0,44
COL1516,B.Pharm,Thane,2024,175,50,44,6,80.46,94.1,100.0,54
COL1517,MBBS,Thane,2021,410,170,127,43,97.76,84.6,98.7,130
COL1517,MBBS,Thane,2022,424,170,130,40,97.78,85.3,99.4,135
COL1517,MBBS,Thane,2023,446,170,135,35,96.36,92.8,100.0,136
COL1517,MBBS,Thane,2024,470,160,136,24,97.8,85.5,100.0,160
COL1518,BA Economics,Satara,2021,216,110,79,31,47.67,75.9,95.6,79
COL1518,BA Economics,Satara,2022,221,110,79,31,47.48,80.8,99.5,85
COL1518,BA Economics,Satara,2023,264,110,85,25,48.94,86.2,98.8,86
COL1518,BA Economics,Satara,2024,248,110,86,24,50.15,78.9,89.3,81
COL1519,B.Sc Nursing,Nanded,2021,95,50,37,13,58.7,64.7,82.8,37
COL1519,B.Sc Nursing,Nanded,2022,97,50,37,13,57.53,78.9,89.6,36
COL1519,B.Sc Nursing,Nanded,2023,102,50,36,14,60.42,74.6,94.1,36
COL1519,B.Sc Nursing,Nanded,2024,98,50,36,14,58.46,67.7,82.1,44
COL1520,Diploma in Mechanical Engineering,Raigad,2021,367,80,76,4,78.03,98.0,100.0,75
COL1520,Diploma in Mechanical Engineering,Raigad,2022,363,80,75,5,77.81,96.2,100.0,90
COL1520,Diploma in Mechanical Engineering,Raigad,2023,448,90,90,0,76.14,98.0,100.0,87
COL1520,Diploma in Mechanical Engineering,Raigad,2024,458,90,87,3,77.6,92.9,100.0,90
COL1521,LLB,Jalgaon,2021,107,50,37,13,72.35,76.4,89.0,40
COL1521,LLB,Jalgaon,2022,122,50,40,10,72.02,81.7,97.5,37
COL1521,LLB,Jalgaon,2023,107,50,37,13,73.32,78.6,93.4,36
COL1521,LLB,Jalgaon,2024,113,50,36,14,72.75,80.7,93.5,45
COL1522,BSc Computer Science,Chhatrapati Sambhajinagar,2021,398,200,149,51,57.38,85.0,94.3,145
COL1522,BSc Computer Science,Chhatrapati Sambhajinagar,2022,431,200,145,55,58.48,87.3,98.6,140
COL1522,BSc Computer Science,Chhatrapati Sambhajinagar,2023,395,190,140,50,57.57,88.2,99.0,153
COL1522,BSc Computer Science,Chhatrapati Sambhajinagar,2024,473,200,153,47,56.34,87.1,100.0,139
COL1523,BA,Kolhapur,2021,619,180,153,27,69.4,93.5,100.0,165
COL1523,BA,Kolhapur,2022,672,180,165,15,69.0,96.7,100.0,156
COL1523,BA,Kolhapur,2023,674,170,156,14,70.67,98.0,100.0,194
COL1523,BA,Kolhapur,2024,870,200,194,6,68.69,95.5,100.0,165
COL1524,B.Sc Nursing,Pune,2021,276,80,69,11,77.39,88.3,100.0,69
COL1524,B.Sc Nursing,Pune,2022,277,80,69,11,73.29,87.5,100.0,77
COL1524,B.Sc Nursing,Pune,2023,313,90,77,13,77.54,88.5,100.0,72
COL1524,B.Sc Nursing,Pune,2024,302,80,72,8,74.61,90.7,100.0,66
COL1525,B.Ed,Chhatrapati Sambhajinagar,2021,119,80,54,26,55.73,67.0,83.9,52
COL1525,B.Ed,Chhatrapati Sambhajinagar,2022,116,80,52,28,55.33,66.8,76.7,63
COL1525,B.Ed,Chhatrapati Sambhajinagar,2023,146,90,63,27,59.04,62.1,70.9,60
COL1525,B.Ed,Chhatrapati Sambhajinagar,2024,149,90,60,30,57.13,70.8,86.4,60
COL1526,BSc Computer Science,Sangli,2021,381,110,96,14,70.85,94.0,100.0,99
COL1526,BSc Computer Science,Sangli,2022,400,110,99,11,72.08,93.2,100.0,106
COL1526,BSc Computer Science,Sangli,2023,427,120,106,14,72.57,96.4,100.0,99
COL1526,BSc Computer Science,Sangli,2024,424,110,99,11,73.76,98.0,100.0,103
COL1527,BA,Latur,2021,552,210,169,41,58.57,79.3,95.4,171
COL1527,BA,Latur,2022,525,210,171,39,59.09,88.2,100.0,174
COL1527,BA,Latur,2023,578,230,174,56,56.67,78.7,88.8,196
COL1527,BA,Latur,2024,641,240,196,44,56.84,83.6,98.2,170
COL1528,B.Ed,Mumbai Suburban,2021,122,40,34,6,76.74,84.4,100.0,35
COL1528,B.Ed,Mumbai Suburban,2022,123,40,35,5,77.4,84.3,100.0,34
COL1528,B.Ed,Mumbai Suburban,2023,123,40,34,6,75.79,84.9,96.5,35
COL1528,B.Ed,Mumbai Suburban,2024,131,40,35,5,74.34,83.8,94.8,36
COL1529,MBBS,Mumbai City,2021,128,170,91,79,95.14,61.5,77.4,89
COL1529,MBBS,Mumbai City,2022,129,160,89,71,93.89,60.9,79.7,121
COL1529,MBBS,Mumbai City,2023,171,190,121,69,91.71,62.2,78.0,110
COL1529,MBBS,Mumbai City,2024,163,180,110,70,92.35,65.4,79.0,111
COL1530,MBBS,Pune,2021,474,220,160,60,94.62,78.4,90.5,172
COL1530,MBBS,Pune,2022,491,220,172,48,94.84,78.9,88.7,161
COL1530,MBBS,Pune,2023,461,200,161,39,95.73,85.1,97.0,146
COL1530,MBBS,Pune,2024,446,200,146,54,95.51,84.7,100.0,157
COL1531,BE Computer Engineering,Latur,2021,170,50,44,6,97.93,93.3,100.0,43
COL1531,BE Computer Engineering,Latur,2022,164,50,43,7,97.88,91.4,100.0,44
COL1531,BE Computer Engineering,Latur,2023,179,50,44,6,99.31,91.4,100.0,46
COL1531,BE Computer Engineering,Latur,2024,189,50,46,4,99.94,98.0,100.0,56
COL1532,BCom,Akola,2021,477,410,267,143,39.37,57.4,67.5,258
COL1532,BCom,Akola,2022,453,430,258,172,40.36,55.5,74.1,294
COL1532,BCom,Akola,2023,558,450,294,156,39.23,60.1,75.0,309
COL1532,BCom,Akola,2024,597,450,309,141,40.1,54.7,70.1,256
COL1533,BSc,Nashik,2021,1014,410,313,97,56.32,85.5,100.0,313
COL1533,BSc,Nashik,2022,1075,410,313,97,58.84,82.0,95.6,339
COL1533,BSc,Nashik,2023,1106,410,339,71,60.04,79.9,96.2,322
COL1533,BSc,Nashik,2024,1128,400,322,78,60.54,78.0,97.4,375
COL1534,BCom,Akola,2021,791,230,206,24,71.2,85.9,96.8,197
COL1534,BCom,Akola,2022,766,230,197,33,69.96,89.5,100.0,221
COL1534,BCom,Akola,2023,884,250,221,29,70.55,89.6,100.0,229
COL1534,BCom,Akola,2024,926,260,229,31,71.32,86.0,100.0,179
COL1535,BCom,Yavatmal,2021,795,200,184,16,72.08,83.0,94.2,184
COL1535,BCom,Yavatmal,2022,793,210,184,26,70.38,83.8,97.1,180
COL1535,BCom,Yavatmal,2023,830,200,180,20,72.77,83.3,93.3,164
COL1535,BCom,Yavatmal,2024,762,180,164,16,69.78,86.1,100.0,184
COL1536,BA LLB,Raigad,2021,196,80,62,18,75.63,78.2,98.1,67
COL1536,BA LLB,Raigad,2022,227,80,67,13,77.29,77.5,89.1,68
COL1536,BA LLB,Raigad,2023,218,80,68,12,77.72,76.3,87.0,73
COL1536,BA LLB,Raigad,2024,253,90,73,17,79.48,75.2,94.1,58
COL1537,D.Pharm,Satara,2021,168,80,58,22,68.56,89.7,100.0,57
COL1537,D.Pharm,Satara,2022,171,80,57,23,68.93,78.9,95.3,54
COL1537,D.Pharm,Satara,2023,155,70,54,16,68.47,82.9,95.4,66
COL1537,D.Pharm,Satara,2024,201,90,66,24,68.41,84.3,100.0,65
COL1538,MBBS,Mumbai Suburban,2021,403,130,108,22,99.95,78.7,94.1,116
COL1538,MBBS,Mumbai Suburban,2022,462,130,116,14,97.86,84.8,95.1,123
COL1538,MBBS,Mumbai Suburban,2023,487,140,123,17,98.35,77.3,91.5,102
COL1538,MBBS,Mumbai Suburban,2024,416,120,102,18,99.95,85.4,95.1,124
COL1539,BSc Mathematics,Latur,2021,642,210,174,36,66.52,93.9,100.0,174
COL1539,BSc Mathematics,Latur,2022,668,220,174,46,67.48,91.2,100.0,194
COL1539,BSc Mathematics,Latur,2023,743,230,194,36,69.48,88.0,98.5,200
COL1539,BSc Mathematics,Latur,2024,747,220,200,20,69.02,93.4,100.0,155
COL1540,BA English,Sangli,2021,262,100,81,19,54.97,84.6,100.0,83
COL1540,BA English,Sangli,2022,266,100,83,17,54.45,85.7,99.1,81
COL1540,BA English,Sangli,2023,269,100,81,19,52.35,90.9,100.0,73
COL1540,BA English,Sangli,2024,253,90,73,17,54.83,85.8,100.0,81
COL1541,BCom,Yavatmal,2021,1001,460,344,116,55.07,72.4,85.3,330
COL1541,BCom,Yavatmal,2022,966,450,330,120,55.27,77.6,88.8,309
COL1541,BCom,Yavatmal,2023,921,430,309,121,54.36,80.4,92.1,340
COL1541,BCom,Yavatmal,2024,1047,440,340,100,52.57,78.7,92.6,290
COL1542,BSc,Amravati,2021,289,150,109,41,53.02,72.2,82.1,103
COL1542,BSc,Amravati,2022,285,150,103,47,50.79,69.4,82.5,98
COL1542,BSc,Amravati,2023,284,140,98,42,53.21,73.6,86.1,101
COL1542,BSc,Amravati,2024,294,140,101,39,52.66,73.8,93.6,97
COL1543,B.Pharm,Nandurbar,2021,90,50,35,15,69.11,73.3,89.4,38
COL1543,B.Pharm,Nandurbar,2022,107,50,38,12,68.3,71.8,81.2,35
COL1543,B.Pharm,Nandurbar,2023,96,50,35,15,69.64,71.2,85.5,36
COL1543,B.Pharm,Nandurbar,2024,99,50,36,14,68.29,75.0,86.0,40
COL1544,BSc,Thane,2021,764,210,191,19,68.99,98.0,100.0,184
COL1544,BSc,Thane,2022,758,210,184,26,67.88,95.6,100.0,192
COL1544,BSc,Thane,2023,790,210,192,18,67.63,97.8,100.0,185
COL1544,BSc,Thane,2024,805,200,185,15,70.49,96.9,100.0,200
COL1545,BSc,Dharashiv,2021,838,280,236,44,60.53,90.0,100.0,219
COL1545,BSc,Dharashiv,2022,780,280,219,61,59.4,82.5,94.4,217
COL1545,BSc,Dharashiv,2023,774,270,217,53,62.17,91.1,100.0,216
COL1545,BSc,Dharashiv,2024,765,270,216,54,62.47,88.0,100.0,207
COL1546,BSc,Buldhana,2021,454,210,163,47,53.19,78.1,91.3,158
COL1546,BSc,Buldhana,2022,452,210,158,52,55.18,78.5,97.9,157
COL1546,BSc,Buldhana,2023,453,220,157,63,53.41,77.5,96.9,156
COL1546,BSc,Buldhana,2024,493,210,156,54,55.85,77.7,90.8,181
COL1547,B.Pharm,Jalgaon,2021,128,50,40,10,76.97,85.6,99.8,38
COL1547,B.Pharm,Jalgaon,2022,128,50,38,12,74.19,89.7,100.0,39
COL1547,B.Pharm,Jalgaon,2023,134,50,39,11,74.44,87.6,100.0,39
COL1547,B.Pharm,Jalgaon,2024,130,50,39,11,74.05,89.8,100.0,34
COL1548,BCom,Chhatrapati Sambhajinagar,2021,307,100,85,15,63.98,83.7,93.9,86
COL1548,BCom,Chhatrapati Sambhajinagar,2022,300,100,86,14,61.34,84.3,97.8,81
COL1548,BCom,Chhatrapati Sambhajinagar,2023,300,100,81,19,66.21,78.6,96.9,83
COL1548,BCom,Chhatrapati Sambhajinagar,2024,318,100,83,17,62.99,79.5,92.9,100
COL1549,BE Civil Engineering,Wardha,2021,134,60,44,16,88.83,90.1,100.0,49
COL1549,BE Civil Engineering,Wardha,2022,150,60,49,11,88.72,84.2,93.8,45
COL1549,BE Civil Engineering,Wardha,2023,152,60,45,15,88.43,89.1,100.0,46
COL1549,BE Civil Engineering,Wardha,2024,157,60,46,14,86.35,85.1,100.0,54
COL1550,B.Pharm,Mumbai Suburban,2021,151,50,42,8,76.37,97.1,100.0,39
COL1550,B.Pharm,Mumbai Suburban,2022,133,50,39,11,78.95,85.6,100.0,39
COL1550,B.Pharm,Mumbai Suburban,2023,135,50,39,11,80.47,91.0,100.0,50
COL1550,B.Pharm,Mumbai Suburban,2024,187,60,50,10,78.98,96.8,100.0,42
COL1551,MBA,Pune,2021,316,100,85,15,86.84,82.3,92.2,86
COL1551,MBA,Pune,2022,327,100,86,14,85.6,85.7,100.0,99
COL1551,MBA,Pune,2023,394,110,99,11,89.45,85.8,100.0,87
COL1551,MBA,Pune,2024,330,100,87,13,89.61,85.4,97.7,97
COL1552,Diploma in Civil Engineering,Kolhapur,2021,123,50,37,13,66.46,70.6,81.2,37
COL1552,Diploma in Civil Engineering,Kolhapur,2022,120,50,37,13,69.18,77.3,96.4,41
COL1552,Diploma in Civil Engineering,Kolhapur,2023,143,50,41,9,67.07,71.3,82.1,50
COL1552,Diploma in Civil Engineering,Kolhapur,2024,176,60,50,10,69.28,76.8,90.3,50
COL1553,BE Computer Engineering,Dhule,2021,94,80,50,30,71.4,61.1,68.2,49
COL1553,BE Computer Engineering,Dhule,2022,95,80,49,31,69.47,67.0,75.3,56
COL1553,BE Computer Engineering,Dhule,2023,112,80,56,24,71.45,59.4,76.9,60
COL1553,BE Computer Engineering,Dhule,2024,128,90,60,30,68.98,65.2,80.1,64
COL1554,BSc,Chhatrapati Sambhajinagar,2021,447,170,136,34,59.67,81.8,91.3,119
COL1554,BSc,Chhatrapati Sambhajinagar,2022,374,160,119,41,55.64,84.7,97.3,138
COL1554,BSc,Chhatrapati Sambhajinagar,2023,468,180,138,42,56.1,82.4,92.6,144
COL1554,BSc,Chhatrapati Sambhajinagar,2024,467,180,144,36,58.96,77.2,87.2,164
COL1555,BA LLB,Nagpur,2021,123,80,50,30,62.14,63.3,82.1,57
COL1555,BA LLB,Nagpur,2022,143,80,57,23,60.14,61.8,80.6,58
COL1555,BA LLB,Nagpur,2023,137,80,58,22,63.25,70.8,82.9,57
COL1555,BA LLB,Nagpur,2024,133,80,57,23,63.18,61.8,80.3,71
COL1556,MBBS,Nagpur,2021,765,210,179,31,99.95,96.0,100.0,198
COL1556,MBBS,Nagpur,2022,829,210,198,12,99.95,98.0,100.0,192
COL1556,MBBS,Nagpur,2023,843,210,192,18,99.19,98.0,100.0,172
COL1556,MBBS,Nagpur,2024,747,190,172,18,99.93,92.2,100.0,183
COL1557,BBA,Jalna,2021,65,50,31,19,56.14,49.7,67.2,31
COL1557,BBA,Jalna,2022,65,50,31,19,56.45,53.2,69.8,32
COL1557,BBA,Jalna,2023,69,50,32,18,53.54,63.1,71.1,32
COL1557,BBA,Jalna,2024,68,50,32,18,58.2,56.1,66.8,34
COL1558,BA Economics,Thane,2021,290,100,84,16,56.39,89.6,100.0,82
COL1558,BA Economics,Thane,2022,307,100,82,18,56.95,90.0,100.0,80
COL1558,BA Economics,Thane,2023,299,100,80,20,59.6,90.3,100.0,75
COL1558,BA Economics,Thane,2024,288,90,75,15,58.21,89.3,100.0,77
COL1559,B.Tech Agricultural Engineering,Pune,2021,281,80,71,9,75.98,95.1,100.0,68
COL1559,B.Tech Agricultural Engineering,Pune,2022,272,80,68,12,78.23,96.6,100.0,67
COL1559,B.Tech Agricultural Engineering,Pune,2023,274,80,67,13,80.95,98.0,100.0,72
COL1559,B.Tech Agricultural Engineering,Pune,2024,294,80,72,8,76.74,87.6,100.0,71
COL1560,B.Ed,Palghar,2021,139,40,36,4,79.43,81.5,91.2,35
COL1560,B.Ed,Palghar,2022,141,40,35,5,79.96,81.0,96.5,33
COL1560,B.Ed,Palghar,2023,133,40,33,7,79.09,83.9,93.5,35
COL1560,B.Ed,Palghar,2024,149,40,35,5,83.13,81.1,100.0,45
COL1561,B.Sc Nursing,Nashik,2021,163,50,43,7,73.03,89.4,100.0,44
COL1561,B.Sc Nursing,Nashik,2022,162,50,44,6,69.88,84.9,96.0,42
COL1561,B.Sc Nursing,Nashik,2023,154,50,42,8,74.07,89.2,100.0,43
COL1561,B.Sc Nursing,Nashik,2024,163,50,43,7,73.98,90.6,100.0,34
COL1562,GNM,Jalgaon,2021,268,80,68,12,71.27,86.9,100.0,70
COL1562,GNM,Jalgaon,2022,277,80,70,10,73.83,88.3,100.0,83
COL1562,GNM,Jalgaon,2023,337,90,83,7,71.82,88.7,100.0,83
COL1562,GNM,Jalgaon,2024,326,90,83,7,73.2,87.9,100.0,66
COL1563,BE Electrical Engineering,Beed,2021,179,80,60,20,82.34,77.8,90.1,63
COL1563,BE Electrical Engineering,Beed,2022,186,80,63,17,85.06,83.5,96.0,64
COL1563,BE Electrical Engineering,Beed,2023,202,80,64,16,86.92,77.9,90.7,69
COL1563,BE Electrical Engineering,Beed,2024,216,90,69,21,82.93,75.4,90.3,61
COL1564,BE Computer Engineering,Sindhudurg,2021,582,140,127,13,99.95,98.0,100.0,128
COL1564,BE Computer Engineering,Sindhudurg,2022,585,140,128,12,99.87,97.4,100.0,130
COL1564,BE Computer Engineering,Sindhudurg,2023,618,140,130,10,99.56,93.8,100.0,129
COL1564,BE Computer Engineering,Sindhudurg,2024,623,130,129,1,99.95,98.0,100.0,119
COL1565,B.Pharm,Thane,2021,82,50,32,18,65.99,82.4,98.1,33
COL1565,B.Pharm,Thane,2022,85,50,33,17,64.61,82.9,94.9,38
COL1565,B.Pharm,Thane,2023,99,50,38,12,61.82,79.4,94.6,34
COL1565,B.Pharm,Thane,2024,85,50,34,16,63.02,77.7,91.6,31
COL1566,BA,Jalgaon,2021,1105,450,345,105,58.75,85.2,97.1,381
COL1566,BA,Jalgaon,2022,1245,460,381,79,59.05,86.7,100.0,388
COL1566,BA,Jalgaon,2023,1281,480,388,92,58.52,83.1,100.0,330
COL1566,BA,Jalgaon,2024,1087,410,330,80,57.84,85.5,100.0,455
COL1567,BCom,Akola,2021,1009,310,261,49,66.92,92.2,100.0,264
COL1567,BCom,Akola,2022,1030,320,264,56,65.78,90.1,100.0,309
COL1567,BCom,Akola,2023,1215,340,309,31,65.75,93.7,100.0,308
COL1567,BCom,Akola,2024,1229,360,308,52,68.17,85.7,98.1,259
COL1568,B.Pharm,Yavatmal,2021,85,50,35,15,62.3,69.8,80.4,37
COL1568,B.Pharm,Yavatmal,2022,94,50,37,13,63.47,73.7,92.8,34
COL1568,B.Pharm,Yavatmal,2023,85,50,34,16,67.11,64.7,82.7,38
COL1568,B.Pharm,Yavatmal,2024,104,50,38,12,64.63,70.7,83.4,39
COL1569,B.Ed,Jalna,2021,311,80,72,8,79.29,87.8,100.0,76
COL1569,B.Ed,Jalna,2022,320,80,76,4,78.98,87.5,100.0,71
COL1569,B.Ed,Jalna,2023,324,80,71,9,78.31,87.0,100.0,77
COL1569,B.Ed,Jalna,2024,353,80,77,3,81.1,97.0,100.0,84
COL1570,BA Economics,Sindhudurg,2021,262,100,80,20,53.06,87.2,99.9,77
COL1570,BA Economics,Sindhudurg,2022,252,100,77,23,54.72,84.0,99.0,70
