finance_id,college_id,financial_year,annual_budget,government_grant,research_grant,tuition_revenue,expenses,capital_expenditure,operating_expenditure
FIN10547,COL0441,2024,339531000,27432000,3395000,271822000,363145000,109095000,254050000
FIN10548,COL0441,2025,376804000,43404000,3768000,265994000,383976000,62260000,321716000
FIN10549,COL0631,2019,90293000,23366000,5195000,50929000,102166000,28864000,73302000
FIN10550,COL0631,2020,89057000,29102000,6188000,48207000,85469000,19178000,66291000
FIN10551,COL0631,2021,91919000,38275000,6250000,40647000,104560000,22386000,82174000
FIN10552,COL0631,2022,103518000,38816000,4247000,47755000,88987000,19443000,69544000
FIN10553,COL0631,2023,96516000,42230000,6519000,41656000,100062000,24254000,75808000
FIN10554,COL0631,2024,96572000,28305000,5606000,52285000,86631000,17261000,69370000
FIN10555,COL0631,2025,91305000,38014000,4003000,42371000,97488000,20834000,76654000
FIN10556,COL1038,2019,312329000,14014000,3504000,271978000,309867000,108408000,201459000
FIN10557,COL1038,2020,320370000,24302000,3812000,252464000,296853000,59993000,236860000
FIN10558,COL1038,2021,372357000,38124000,3724000,292016000,405077000,128669000,276408000
FIN10559,COL1038,2022,393330000,41946000,5499000,266200000,307214000,100928000,206286000
FIN10560,COL1038,2023,399584000,16294000,4287000,290560000,432379000,106973000,325406000
FIN10561,COL1038,2024,381599000,30264000,7240000,282288000,345101000,98653000,246448000
FIN10562,COL1038,2025,423417000,50710000,7505000,298863000,428605000,92342000,336263000
FIN10563,COL0806,2019,44611000,32138000,862000,9076000,40377000,7818000,32559000
FIN10564,COL0806,2020,46250000,28398000,553000,15398000,48145000,8468000,39677000
FIN10565,COL0806,2021,55256000,37310000,662000,14535000,43620000,14606000,29014000
FIN10566,COL0806,2022,52777000,38230000,805000,12051000,59318000,12301000,47017000
FIN10567,COL0806,2023,50703000,37017000,912000,11929000,53345000,10463000,42882000
FIN10568,COL0806,2024,52032000,38021000,898000,11594000,59627000,10128000,49499000
FIN10569,COL0806,2025,57106000,40898000,594000,12772000,56439000,10434000,46005000
FIN10570,COL1119,2019,152309000,53545000,3234000,87573000,152550000,52477000,100073000
FIN10571,COL1119,2020,154634000,62722000,3181000,81786000,130842000,45429000,85413000
FIN10572,COL1119,2021,174852000,77595000,3479000,86786000,175966000,50723000,125243000
FIN10573,COL1119,2022,177675000,53154000,3832000,108664000,193314000,64099000,129215000
FIN10574,COL1119,2023,182759000,73762000,4062000,87020000,166237000,33493000,132744000
FIN10575,COL1119,2024,204242000,89714000,7952000,92982000,214033000,57785000,156248000
FIN10576,COL1119,2025,177126000,75275000,5679000,72553000,200355000,47827000,152528000
FIN10577,COL1908,2019,684224000,68825000,49172000,468674000,703183000,230154000,473029000
FIN10578,COL1908,2020,659682000,68572000,35439000,424812000,700514000,187053000,513461000
FIN10579,COL1908,2021,733124000,113051000,60116000,472052000,569997000,115046000,454951000
FIN10580,COL1908,2022,829949000,93645000,28501000,654933000,667514000,155719000,511795000
FIN10581,COL1908,2023,806285000,161218000,80588000,454883000,783484000,171451000,612033000
FIN10582,COL1908,2024,827357000,157825000,26076000,542000000,889233000,184900000,704333000
FIN10583,COL1908,2025,861837000,93247000,62576000,585305000,885610000,283297000,602313000
FIN10584,COL1345,2019,274220000,182906000,15509000,67097000,299528000,82525000,217003000
FIN10585,COL1345,2020,274901000,158997000,10180000,86124000,227378000,60444000,166934000
FIN10586,COL1345,2021,303910000,198463000,12021000,74787000,239220000,78905000,160315000
FIN10587,COL1345,2022,305188000,212127000,20296000,57983000,323169000,105634000,217535000
FIN10588,COL1345,2023,305348000,210040000,15446000,64246000,272600000,46028000,226572000
FIN10589,COL1345,2024,303873000,210839000,24279000,58622000,249093000,44886000,204207000
FIN10590,COL1345,2025,333221000,219822000,14617000,79443000,306807000,55109000,251698000
FIN10591,COL0886,2019,459821000,155410000,18278000,264510000,355672000,58462000,297210000
FIN10592,COL0886,2020,436489000,128603000,22958000,218505000,339777000,57126000,282651000
FIN10593,COL0886,2021,453804000,133529000,29628000,231615000,341799000,61234000,280565000
FIN10594,COL0886,2022,456053000,182152000,32066000,204507000,442603000,89027000,353576000
FIN10595,COL0886,2023,526791000,163424000,33227000,249176000,498919000,152347000,346572000
FIN10596,COL0886,2024,504272000,209179000,26802000,221049000,571817000,88975000,482842000
FIN10597,COL0886,2025,497944000,164058000,44938000,268773000,555549000,115385000,440164000
FIN10598,COL1332,2019,291630000,161579000,26041000,94553000,266236000,89453000,176783000
FIN10599,COL1332,2020,304263000,205341000,20309000,64330000,346027000,103734000,242293000
FIN10600,COL1332,2021,357813000,235869000,31543000,74072000,342251000,66300000,275951000
FIN10601,COL1332,2022,373824000,211852000,15636000,116507000,382877000,95421000,287456000
FIN10602,COL1332,2023,367417000,222063000,31758000,105248000,352716000,111548000,241168000
FIN10603,COL1332,2024,434236000,296989000,24674000,103297000,329201000,52297000,276904000
FIN10604,COL1332,2025,397362000,268275000,35898000,82610000,357484000,72088000,285396000
FIN10605,COL1807,2019,516930000,215191000,12885000,269387000,466838000,88790000,378048000
FIN10606,COL1807,2020,557600000,185970000,21162000,304116000,524939000,180305000,344634000
FIN10607,COL1807,2021,593450000,153672000,8200000,338491000,533124000,179383000,353741000
FIN10608,COL1807,2022,680814000,221046000,15517000,349466000,571514000,170842000,400672000
FIN10609,COL1807,2023,732375000,202822000,29151000,385087000,553156000,99221000,453935000
FIN10610,COL1807,2024,611595000,207248000,15964000,326205000,529751000,160432000,369319000
FIN10611,COL1807,2025,786950000,325323000,8662000,412507000,625809000,200212000,425597000
FIN10612,COL1544,2019,537536000,142585000,24841000,281241000,518004000,112449000,405555000
FIN10613,COL1544,2020,495763000,171894000,22960000,284813000,371944000,72354000,299590000
FIN10614,COL1544,2021,548042000,221777000,40028000,227444000,427124000,72363000,354761000
FIN10615,COL1544,2022,583006000,176558000,42144000,330144000,562040000,191395000,370645000
FIN10616,COL1544,2023,572061000,193467000,39840000,273772000,444735000,100314000,344421000
FIN10617,COL1544,2024,608573000,182907000,20624000,317496000,693109000,105874000,587235000
FIN10618,COL1544,2025,595981000,243668000,30276000,284577000,597551000,133123000,464428000
FIN10619,COL1664,2019,784826000,231886000,64094000,424867000,707855000,229152000,478703000
FIN10620,COL1664,2020,761407000,204881000,58023000,422836000,756802000,242916000,513886000
FIN10621,COL1664,2021,809052000,300154000,20788000,442491000,899589000,170461000,729128000
FIN10622,COL1664,2022,729710000,323398000,33515000,347600000,677259000,208909000,468350000
FIN10623,COL1664,2023,812162000,325866000,31799000,370031000,929039000,255461000,673578000
FIN10624,COL1664,2024,967442000,302248000,48540000,564919000,811267000,263584000,547683000
FIN10625,COL1664,2025,1008451000,344136000,33099000,488175000,819692000,264998000,554694000
FIN10626,COL0504,2019,480094000,43308000,13087000,388571000,438645000,147543000,291102000
FIN10627,COL0504,2020,507004000,40835000,18621000,412443000,428172000,79759000,348413000
FIN10628,COL0504,2021,432225000,28045000,4905000,319937000,487898000,94362000,393536000
FIN10629,COL0504,2022,505332000,25010000,20119000,379867000,561602000,185904000,375698000
FIN10630,COL0504,2023,448222000,30181000,7099000,388952000,388004000,89725000,298279000
FIN10631,COL0504,2024,540543000,56741000,6074000,403952000,592588000,190992000,401596000
FIN10632,COL0504,2025,508159000,57709000,8662000,383441000,536665000,91655000,445010000
FIN10633,COL0973,2019,33731000,15160000,2974000,13176000,32708000,6026000,26682000
FIN10634,COL0973,2020,39542000,16556000,3039000,18731000,37327000,9930000,27397000
FIN10635,COL0973,2021,36643000,16454000,3690000,13655000,33828000,6980000,26848000
FIN10636,COL0973,2022,43978000,11557000,1995000,24703000,50441000,15007000,35434000
FIN10637,COL0973,2023,41544000,12877000,4118000,21775000,37656000,7149000,30507000
FIN10638,COL0973,2024,47925000,14104000,1636000,30168000,52508000,14918000,37590000
FIN10639,COL0973,2025,46415000,14979000,3554000,22531000,41482000,10830000,30652000
FIN10640,COL1054,2019,708375000,162171000,41281000,443559000,793185000,271888000,521297000
FIN10641,COL1054,2020,703104000,163755000,19561000,422751000,595871000,94080000,501791000
FIN10642,COL1054,2021,692716000,70971000,20586000,566097000,619290000,181154000,438136000
FIN10643,COL1054,2022,733501000,130505000,57486000,435493000,570943000,124321000,446622000
FIN10644,COL1054,2023,841450000,108042000,67022000,578028000,667380000,212507000,454873000
FIN10645,COL1054,2024,909874000,190100000,42755000,538881000,803821000,161159000,642662000
FIN10646,COL1054,2025,964459000,204380000,75298000,622365000,1042070000,289818000,752252000
FIN10647,COL0389,2019,237269000,48646000,2373000,171213000,195153000,65155000,129998000
FIN10648,COL0389,2020,219140000,50079000,2191000,147395000,199931000,39278000,160653000
FIN10649,COL0389,2021,225072000,52192000,2251000,152781000,226428000,55210000,171218000
FIN10650,COL0389,2022,270629000,56197000,2706000,183708000,306272000,70782000,235490000
FIN10651,COL0389,2023,289034000,30126000,2890000,200343000,251013000,75566000,175447000
FIN10652,COL0389,2024,273145000,60569000,2731000,171180000,313642000,99849000,213793000
FIN10653,COL0389,2025,271846000,44189000,2718000,202317000,234640000,49420000,185220000
FIN10654,COL1977,2019,229316000,7388000,14966000,182924000,191962000,55932000,136030000
FIN10655,COL1977,2020,245655000,23593000,19300000,182063000,210005000,65535000,144470000
FIN10656,COL1977,2021,242024000,26187000,18024000,173471000,184387000,46180000,138207000
FIN10657,COL1977,2022,251094000,21804000,11269000,177665000,202077000,43121000,158956000
FIN10658,COL1977,2023,255526000,7592000,17349000,186313000,261288000,54462000,206826000
FIN10659,COL1977,2024,254883000,28517000,19860000,169872000,237939000,45702000,192237000
FIN10660,COL1977,2025,268504000,21534000,18022000,199379000,267626000,51936000,215690000
FIN10661,COL1528,2019,26396000,2677000,1087000,17155000,20837000,5284000,15553000
FIN10662,COL1528,2020,28540000,2925000,1191000,20686000,29617000,5031000,24586000
FIN10663,COL1528,2021,29722000,1029000,2195000,23149000,32078000,7435000,24643000
FIN10664,COL1528,2022,29903000,1276000,1096000,21268000,24936000,7315000,17621000
FIN10665,COL1528,2023,30505000,1562000,2253000,20627000,26256000,7363000,18893000
FIN10666,COL1528,2024,28995000,2711000,1758000,20117000,32340000,10024000,22316000
FIN10667,COL1528,2025,31597000,1142000,1004000,23772000,36263000,8247000,28016000
FIN10668,COL1386,2019,76990000,18015000,2116000,52183000,84676000,22263000,62413000
FIN10669,COL1386,2020,80642000,9515000,2406000,59846000,66636000,11035000,55601000
FIN10670,COL1386,2021,79466000,17629000,3023000,47659000,82644000,18557000,64087000
FIN10671,COL1386,2022,83256000,19703000,1779000,57995000,95611000,26279000,69332000
FIN10672,COL1386,2023,84146000,15653000,2106000,62309000,78535000,25711000,52824000
FIN10673,COL1386,2024,83531000,10366000,2510000,65980000,66076000,12363000,53713000
FIN10674,COL1386,2025,88542000,11705000,2797000,64343000,67244000,13924000,53320000
FIN10675,COL0032,2019,349672000,19657000,11241000,292181000,376441000,110696000,265745000
FIN10676,COL0032,2020,302584000,15210000,16562000,250208000,227916000,57902000,170014000
FIN10677,COL0032,2021,315629000,26522000,19930000,223399000,354181000,120892000,233289000
FIN10678,COL0032,2022,330679000,12533000,10996000,261927000,329150000,91926000,237224000
FIN10679,COL0032,2023,381460000,35702000,19806000,256360000,396332000,78765000,317567000
FIN10680,COL0032,2024,388745000,11298000,8135000,302600000,392560000,90266000,302294000
FIN10681,COL0032,2025,432867000,16885000,9444000,351994000,369376000,88914000,280462000
FIN10682,COL0076,2019,129084000,4820000,3515000,100409000,130135000,22779000,107356000
FIN10683,COL0076,2020,145680000,3424000,3654000,126171000,165747000,29469000,136278000
FIN10684,COL0076,2021,157169000,17124000,5683000,107009000,141696000,30933000,110763000
FIN10685,COL0076,2022,146460000,7664000,1835000,117286000,140268000,26306000,113962000
FIN10686,COL0076,2023,160469000,17249000,5072000,123158000,133570000,27806000,105764000
FIN10687,COL0076,2024,155178000,12255000,3173000,124185000,130779000,23795000,106984000
FIN10688,COL0076,2025,164445000,5189000,3427000,144008000,170042000,27176000,142866000
FIN10689,COL0513,2019,538948000,94984000,35803000,360629000,409456000,80320000,329136000
FIN10690,COL0513,2020,521715000,100323000,34771000,329019000,544551000,85264000,459287000
FIN10691,COL0513,2021,582598000,114239000,13540000,428283000,467508000,116255000,351253000
FIN10692,COL0513,2022,497744000,86341000,31131000,311426000,382513000,123205000,259308000
FIN10693,COL0513,2023,577049000,119152000,30697000,324282000,551257000,102519000,448738000
FIN10694,COL0513,2024,557929000,133454000,42327000,305322000,587802000,164192000,423610000
FIN10695,COL0513,2025,664462000,148368000,31702000,427687000,670927000,147707000,523220000
FIN10696,COL1461,2019,269077000,30022000,15962000,184340000,210010000,53652000,156358000
FIN10697,COL1461,2020,287461000,30530000,19433000,213228000,248722000,75156000,173566000
FIN10698,COL1461,2021,306996000,12171000,9369000,251639000,272795000,45882000,226913000
FIN10699,COL1461,2022,325845000,34309000,11143000,220576000,258436000,58483000,199953000
FIN10700,COL1461,2023,316423000,13841000,12331000,258589000,324454000,54382000,270072000
FIN10701,COL1461,2024,331613000,36733000,11364000,213433000,324818000,51388000,273430000
FIN10702,COL1461,2025,324965000,25439000,10687000,229544000,297328000,84987000,212341000
FIN10703,COL1851,2019,583043000,62525000,5830000,481854000,591731000,192016000,399715000
FIN10704,COL1851,2020,612770000,55629000,6128000,502666000,483749000,113786000,369963000
FIN10705,COL1851,2021,558006000,54790000,5580000,423600000,570186000,102132000,468054000
FIN10706,COL1851,2022,621880000,31088000,6219000,526534000,637271000,213999000,423272000
FIN10707,COL1851,2023,608652000,17986000,6087000,461435000,466892000,73850000,393042000
FIN10708,COL1851,2024,694658000,41574000,6947000,499524000,565710000,156034000,409676000
FIN10709,COL1851,2025,822291000,78335000,8223000,560893000,694697000,153118000,541579000
FIN10710,COL0555,2019,299810000,129898000,8725000,129551000,246773000,77118000,169655000
FIN10711,COL0555,2020,290279000,119102000,28601000,107511000,261678000,80585000,181093000
FIN10712,COL0555,2021,351972000,96566000,15197000,218213000,268406000,87298000,181108000
FIN10713,COL0555,2022,358600000,157976000,22994000,139362000,269656000,61374000,208282000
FIN10714,COL0555,2023,353774000,158588000,22450000,158904000,281154000,80878000,200276000
FIN10715,COL0555,2024,363066000,156479000,14020000,160483000,387682000,100483000,287199000
FIN10716,COL0555,2025,368312000,93037000,10578000,220789000,413659000,140913000,272746000
FIN10717,COL0365,2019,261248000,112682000,13645000,126632000,211517000,60369000,151148000
FIN10718,COL0365,2020,257127000,71577000,5253000,154134000,287785000,93808000,193977000
FIN10719,COL0365,2021,249722000,76304000,10999000,124623000,193238000,35102000,158136000
FIN10720,COL0365,2022,292401000,95100000,10688000,168675000,230969000,51110000,179859000
FIN10721,COL0365,2023,303050000,90585000,13136000,184824000,334541000,107722000,226819000
FIN10722,COL0365,2024,314016000,119135000,11957000,145603000,270567000,55811000,214756000
FIN10723,COL0365,2025,366357000,150473000,19843000,163304000,311299000,93319000,217980000
FIN10724,COL1377,2019,816544000,525687000,18427000,246117000,653537000,127873000,525664000
FIN10725,COL1377,2020,812334000,524019000,28288000,202553000,883792000,202981000,680811000
FIN10726,COL1377,2021,776277000,501692000,18021000,231486000,738331000,170580000,567751000
FIN10727,COL1377,2022,942027000,540083000,9654000,332429000,957536000,263993000,693543000
FIN10728,COL1377,2023,864438000,581144000,11400000,226761000,819948000,285005000,534943000
FIN10729,COL1377,2024,951763000,565259000,23552000,290848000,836098000,148701000,687397000
FIN10730,COL1377,2025,849252000,488482000,14214000,311412000,717301000,132550000,584751000
